Strain,Accession,Date,Region,Country,Division,Authors,Journal,Title,Url,Num Date,Fauna Date,Raw Date,Host,Labels
A/Guangdong/CHN/ST021/2016,Epi866563,2016-02-05,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2016.10,2018.22,2016-02-05,Human,unknown
A/Zhejiang/18/2016,Epi887686,2016-12-27,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.99,2018.22,2016-12-27,Human,Aa: Ns1: V65a R88h G206c; Nep: V65a R88h G206c;
A/Fujian/QZ-Th005/2017,Epi1054104,2017-05-15,unknown,China,Fujian,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2017.37,2018.22,2017-05-15,Human,Aa: Ns1: H169r; Nep: H169r;
A/Zhejiang/33/2017,Epi1103063,2017-02-06,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.10,2018.22,2017-02-06,Human,Aa: Ns1: F14y H63q; Nep: F14y H63q;
A/Zhejiang/32/2017,Epi1103055,2017-02-06,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.10,2018.22,2017-02-06,Human,unknown
A/Zhejiang/38/2017,Epi1103103,2017-01-05,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.01,2018.22,2017-01-05,Human,Aa: Ns1: P87s; Nep: P87s;
A/Zhejiang/36/2017,Epi1103087,2017-02-04,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.09,2018.22,2017-02-04,Human,Aa: Ns1: H63r R88c; Nep: H63r R88c A268t;
A/Shandong-Rizhao/4/2017,Epi1102639,2017-02-16,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.13,2018.22,2017-02-16,Human,unknown
A/Hunan/9922/2017,Epi1102199,2017-01-23,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.06,2018.22,2017-01-23,Human,Aa: Ns1: G184r; Nep: G184r R231*;
A/Jiangxi/10671/2017,Epi1102415,2017-01-19,unknown,China,Jiangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.05,2018.22,2017-01-19,Human,Aa: Ns1: L166p; Nep: L166p S240n;
A/Jiangxi/10675/2017,Epi1102447,2017-01-24,unknown,China,Jiangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.06,2018.22,2017-01-24,Human,Aa: Ns1: Q25r Y89h; Nep: Q25r Y89h K245e;
A/Fujian/8/2017,Epi971110,2017-01-23,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.06,2018.22,2017-01-23,Human,Aa: Ns1: L141i; Nep: L141i;
A/Fujian/QZ-Th001/2017,Epi1054144,2017-05-15,unknown,China,Fujian,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2017.37,2018.22,2017-05-15,Human,unknown
A/chicken/Zhejiang/110HZ142/2017,Epi979615,2017-01-10,unknown,China,Zhejiang,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2017.02,2018.22,2017-01-10,Chicken,Aa: Ns1: M79i; Nep: M79i;
A/Zhejiang/5/2017,Epi887654,2017-01-02,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.00,2018.22,2017-01-02,Human,unknown
A/Environment/Guangdong/712,Epi1100801,2017-01-04,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.01,2018.22,2017-01-04,Environment,unknown
A/Zhejiang/6/2017,Epi887646,2017-01-05,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.01,2018.22,2017-01-05,Human,unknown
A/Hunan/2286/2017,Epi887622,2017-01-06,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.01,2018.22,2017-01-06,Human,unknown
A/Zhejiang/29/2017,Epi1103039,2017-01-08,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.02,2018.22,2017-01-08,Human,unknown
A/Guizhou/7734/2017,Epi1101721,2017-01-07,unknown,China,Guizhou,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.02,2018.22,2017-01-07,Human,unknown
A/Environment/Hunan/700,Epi1100969,2017-01-09,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.02,2018.22,2017-01-09,Environment,unknown
A/Zhejiang/23/2017,Epi1102991,2017-01-13,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.03,2018.22,2017-01-13,Human,unknown
A/Jiangxi/10667/2017,Epi1102383,2017-01-10,unknown,China,Jiangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.02,2018.22,2017-01-10,Human,unknown
A/Guizhou/7733/2017,Epi1101713,2017-01-10,unknown,China,Guizhou,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.02,2018.22,2017-01-10,Human,unknown
A/Hunan/6948/2017,Epi1102106,2017-01-16,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.04,2018.22,2017-01-16,Human,unknown
A/Zhejiang/30/2017,Epi1103047,2017-01-16,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.04,2018.22,2017-01-16,Human,unknown
A/Jiangxi/10682/2017,Epi1102487,2017-02-04,unknown,China,Jiangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.09,2018.22,2017-02-04,Human,unknown
A/Fujian/12/2017,Epi971094,2017-02-04,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.09,2018.22,2017-02-04,Human,unknown
A/Jiangxi/10683/2017,Epi971278,2017-02-03,unknown,China,Jiangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.09,2018.22,2017-02-03,Human,unknown
A/Zhejiang/35/2017,Epi1103079,2017-02-04,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.09,2018.22,2017-02-04,Human,unknown
A/Fujian/10953/2017,Epi1101457,2017-02-05,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.10,2018.22,2017-02-05,Human,unknown
A/Environment/Jiangxi/205,Epi979551,2017-02-05,unknown,China,Jiangxi,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2017.10,2018.22,2017-02-05,Environment,unknown
A/Fujian/17/2017,Epi971078,2017-02-16,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.13,2018.22,2017-02-16,Human,unknown
A/Fujian/QZ-Th002/2017,Epi1054096,2017-05-15,unknown,China,Fujian,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2017.37,2018.22,2017-05-15,Human,unknown
A/HongKong/VB17037915/2017,Epi945065,2017-03-06,unknown,Hong Kong,Hong Kong,Hong Kong Department Of Health,unknown,unknown,unknown,2017.18,2018.22,2017-03-06,Human,unknown
A/Chicken/Jiangxi/217,Epi979645,2017-02-17,unknown,China,Jiangxi,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2017.13,2018.22,2017-02-17,Chicken,unknown
A/Fujian/13558/2017,Epi971494,2017-02-16,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.13,2018.22,2017-02-16,Human,unknown
A/Chicken/Jiangxi/216,Epi979559,2017-02-16,unknown,China,Jiangxi,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2017.13,2018.22,2017-02-16,Chicken,unknown
A/Environment/Guangdong/DG104/2015,Epi580342,2015-01-16,unknown,China,Guangdong,South China Agricultural University,unknown,unknown,unknown,2015.04,2018.22,2015-01-16,Environment,Aa: Ns1: A155e; Nep: A155e;
A/chicken/Hunan/SD019/2014,Epi1090489,2014-02-18,unknown,China,Hunan,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-18,Chicken,unknown
A/Beijing/40610/2015,Epi628538,2015-05-26,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.40,2018.22,2015-05-26,Human,Aa: Ns1: K172q; Nep: K172q;
A/Guangdong/17SF011/2017,Epi1101601,2017-01-22,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.06,2018.22,2017-01-22,Human,Aa: Ns1: E152k; Nep: E152k E221d;
A/Anhui/13439/2017,Epi971414,2017-01-06,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.01,2018.22,2017-01-06,Human,unknown
A/Changsha/44/2017,Epi1036697,2017-03-14,unknown,China,Hunan,Other Database Import,unknown,unknown,unknown,2017.20,2018.22,2017-03-14,Human,unknown
A/Hunan/25362/2017,Epi1103985,2017-03-14,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.20,2018.22,2017-03-14,Human,unknown
A/Hunan/25358/2017,Epi1103969,2017-03-24,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.22,2018.22,2017-03-24,Human,unknown
A/Changsha/58/2017,Epi1036701,2017-03-17,unknown,China,Hunan,Other Database Import,unknown,unknown,unknown,2017.21,2018.22,2017-03-17,Human,unknown
A/Henan/11158/2017,Epi971302,2017-02-07,unknown,China,Henan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.10,2018.22,2017-02-07,Human,Aa: Ns1: E26g S48n I111v; Nep: E26g S48n I111v I263t;
A/Beijing/19957/2017,Epi1100553,2017-04-06,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.26,2018.22,2017-04-06,Human,Aa: Ns1: D74y; Nep: D74y;
A/Hebei/22042/2017,Epi1101785,2017-04-15,unknown,China,Hebei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.28,2018.22,2017-04-15,Human,unknown
A/Hebei/24991/2017,Epi1101809,2017-04-22,unknown,China,Hebei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.30,2018.22,2017-04-22,Human,unknown
A/Beijing/22669/2017,Epi1100601,2017-04-23,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.31,2018.22,2017-04-23,Human,unknown
A/Hebei/24992/2017,Epi1101817,2017-04-27,unknown,China,Hebei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.32,2018.22,2017-04-27,Human,unknown
A/Beijing/25686/2017,Epi1100617,2017-05-05,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.34,2018.22,2017-05-05,Human,unknown
A/Hebei/24997/2017,Epi1101841,2017-04-29,unknown,China,Hebei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.32,2018.22,2017-04-29,Human,unknown
A/Beijing/27154/2017,Epi1100633,2017-05-18,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.38,2018.22,2017-05-18,Human,unknown
A/Beijing/28708/2017,Epi1100673,2017-06-07,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.43,2018.22,2017-06-07,Human,unknown
A/Beijing/25687/2017,Epi1100625,2017-05-09,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.35,2018.22,2017-05-09,Human,unknown
A/Environment/Jiangsu/1210,Epi1101185,2017-02-03,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.09,2018.22,2017-02-03,Environment,Aa: Ns1: D74n; Nep: D74n;
A/chicken/Wuxi/WX5/2014,Epi1055426,2014-06-01,unknown,China,Jiangsu,Beijing Institute Of Microbiology And Epidemiology,unknown,unknown,unknown,2014.41,2018.22,2014-06-01,Chicken,Aa: Nep: *265g;
A/Anhui/40094/2015,Epi628554,2015-05-23,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.39,2018.22,2015-05-23,Human,Aa: Ns1: G184r; Nep: G184r;
A/chicken/Jiangsu/S4519/2015,Epi1090529,2015-11-10,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2015.86,2018.22,2015-11-10,Chicken,Aa: Ns1: I128t; Nep: I128t;
A/Chicken/Wuxi/7144,Epi1055394,2015-12-19,unknown,China,Jiangsu,Beijing Institute Of Microbiology And Epidemiology,unknown,unknown,unknown,2015.96,2018.22,2015-12-19,Chicken,unknown
A/Environment/Jiangsu/375,Epi1101089,2015-12-14,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.95,2018.22,2015-12-14,Environment,unknown
A/Guangdong/17SF009/2017,Epi1101585,2017-01-16,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.04,2018.22,2017-01-16,Human,unknown
A/Guangdong/17SF027/2017,Epi1101617,2017-02-07,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.10,2018.22,2017-02-07,Human,unknown
A/Guangdong/17SF031/2017,Epi1101641,2017-02-09,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.11,2018.22,2017-02-09,Human,unknown
A/Fujian/6198/2016,Epi1101449,2016-01-15,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.04,2018.22,2016-01-15,Human,unknown
A/Fujian/1/2016,Epi833709,2016-01-13,unknown,China,Fujian,Fujian Center For Disease Control And Prevention,unknown,unknown,unknown,2016.03,2018.22,2016-01-13,Human,unknown
A/Chicken/Wuxi/5852,Epi1055402,2015-05-19,unknown,China,Jiangsu,Beijing Institute Of Microbiology And Epidemiology,unknown,unknown,unknown,2015.38,2018.22,2015-05-19,Chicken,unknown
A/Tianjin/43917/2016,Epi1102927,2016-06-12,unknown,China,Tianjin,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.45,2018.22,2016-06-12,Human,unknown
A/chicken/Hunan/S12753/2016,Epi1090465,2016-05-19,unknown,China,Hunan,Other Database Import,unknown,unknown,unknown,2016.38,2018.22,2016-05-19,Chicken,unknown
A/Liaoning/44068/2016,Epi1102535,2016-06-13,unknown,China,Liaoning,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.45,2018.22,2016-06-13,Human,unknown
A/Anhui/13424/2017,Epi971334,2017-02-14,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.12,2018.22,2017-02-14,Human,unknown
A/Anhui/13425/2017,Epi971342,2017-02-14,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.12,2018.22,2017-02-14,Human,unknown
A/Anhui/13427/2017,Epi971358,2017-02-14,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.12,2018.22,2017-02-14,Human,unknown
A/Anhui/13426/2017,Epi971350,2017-02-14,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.12,2018.22,2017-02-14,Human,unknown
A/Anhui/13428/2017,Epi971366,2017-02-15,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.12,2018.22,2017-02-15,Human,unknown
A/Anhui/13444/2017,Epi971438,2017-02-20,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.14,2018.22,2017-02-20,Human,unknown
A/Anhui/29176/2017,Epi1100497,2017-01-10,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.02,2018.22,2017-01-10,Human,Aa: Ns1: M98i I156v; Nep: M98i I156v;
A/Anhui/29177/2017,Epi1100505,2017-01-17,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.04,2018.22,2017-01-17,Human,Aa: Ns1: E142k A155t; Nep: E142k A155t;
A/Hunan/6196/2016,Epi1102049,2016-02-03,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.09,2018.22,2016-02-03,Human,Aa: Ns1: P3l L166p; Nep: P3l L166p;
A/Hunan/4137/2016,Epi1102041,2016-01-02,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.00,2018.22,2016-01-02,Human,unknown
A/Hunan/4135/2016,Epi1102033,2016-01-01,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.00,2018.22,2016-01-01,Human,unknown
A/Environment/Shandong-Zaozhuang/32/2017,Epi1101297,2017-02-22,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.14,2018.22,2017-02-22,Environment,unknown
A/Environment/Shandong-Zaozhuang/33/2017,Epi1101305,2017-02-22,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.14,2018.22,2017-02-22,Environment,Aa: Ns1: S48n E153k; Nep: S48n E153k R224g;
A/HongKong/VB16021618/2016,Epi712920,2016-02-12,unknown,Hong Kong,Hong Kong,Hong Kong Department Of Health,unknown,unknown,unknown,2016.11,2018.22,2016-02-12,Human,unknown
A/Zhejiang/15/2016,Epi887734,2016-12-21,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.97,2018.22,2016-12-21,Human,Aa: Nep: M222v;
A/Jiangsu/60467/2016,Epi887854,2016-10-26,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.82,2018.22,2016-10-26,Human,unknown
A/Jiangsu/60466/2016,Epi887822,2016-11-21,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.89,2018.22,2016-11-21,Human,unknown
A/Jiangsu/60463/2016,Epi887870,2016-11-15,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.87,2018.22,2016-11-15,Human,unknown
A/Sdyt/2/2016,Epi1102551,2016-04-28,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.32,2018.22,2016-04-28,Human,unknown
A/Hunan/25356/2017,Epi1103961,2017-03-23,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.22,2018.22,2017-03-23,Human,Aa: Ns1: A76t A86s; Nep: A76t A86s;
A/Sichuan/24980/2017,Epi1102751,2017-04-19,unknown,China,Sichuan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.30,2018.22,2017-04-19,Human,unknown
A/Jiangsu/6455/2016,Epi1103913,2016-12-13,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.95,2018.22,2016-12-13,Human,Aa: Ns1: P87s; Nep: P87s R220w R232g S240g Y247h;
A/Jiangsu/HM16001/2016,Epi1102319,2016-12-15,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.96,2018.22,2016-12-15,Human,Aa: Ns1: I145v; Nep: I145v;
A/Jiangsu/6464/2017,Epi1103809,2017-01-12,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.03,2018.22,2017-01-12,Human,unknown
A/Jiangsu/24161/2017,Epi1102295,2017-02-10,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.11,2018.22,2017-02-10,Human,unknown
A/Environment/Jiangsu/669,Epi1101121,2016-12-21,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.97,2018.22,2016-12-21,Environment,unknown
A/Jiangxi/10672/2017,Epi1102423,2017-01-20,unknown,China,Jiangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.05,2018.22,2017-01-20,Human,Aa: Ns1: A30t; Nep: A30t *250q;
A/Jiangsu/FF16068/2016,Epi1102311,2016-12-16,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.96,2018.22,2016-12-16,Human,unknown
A/Jiangsu/24147/2017,Epi1102255,2017-02-26,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.15,2018.22,2017-02-26,Human,Aa: Ns1: L141f; Nep: L141f;
A/Henan/15337/2017,Epi971510,2017-03-04,unknown,China,Henan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.17,2018.22,2017-03-04,Human,Aa: Ns1: E75g; Nep: E75g T225a;
A/Anhui/13423/2017,Epi971326,2017-01-13,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.03,2018.22,2017-01-13,Human,unknown
A/Beijing/27870/2017,Epi1100649,2017-05-28,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.40,2018.22,2017-05-28,Human,unknown
A/Beijing/27869/2017,Epi1100641,2017-05-28,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.40,2018.22,2017-05-28,Human,unknown
A/Anhui/13420/2017,Epi1100409,2017-01-14,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.04,2018.22,2017-01-14,Human,unknown
A/Anhui/13449/2017,Epi971462,2017-02-05,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.10,2018.22,2017-02-05,Human,unknown
A/Anhui/29173/2017,Epi1100481,2017-05-31,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.41,2018.22,2017-05-31,Human,unknown
A/Henan/32240/2017,Epi1102017,2017-06-06,unknown,China,Henan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.43,2018.22,2017-06-06,Human,unknown
A/Henan/14905/2017,Epi971518,2017-03-04,unknown,China,Henan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.17,2018.22,2017-03-04,Human,unknown
A/Beijing/19067/2017,Epi1100537,2017-03-31,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.24,2018.22,2017-03-31,Human,unknown
A/Anhui/13422/2017,Epi1100417,2017-02-20,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.14,2018.22,2017-02-20,Human,unknown
A/Henan/14903/2017,Epi1101937,2017-03-01,unknown,China,Henan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.16,2018.22,2017-03-01,Human,unknown
A/Jiangsu/11588/2017,Epi971198,2017-02-03,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.09,2018.22,2017-02-03,Human,Aa: Ns1: D101g; Nep: D101g;
A/Zhejiang/1/2017,Epi887718,2017-01-07,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.02,2018.22,2017-01-07,Human,unknown
A/Zhejiang/2/2017,Epi887710,2017-01-04,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.01,2018.22,2017-01-04,Human,unknown
A/Environment/Hebei/2744,Epi1100905,2017-05-17,unknown,China,Hebei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.37,2018.22,2017-05-17,Environment,Aa: Nep: K227e;
A/Tianjin/22163/2017,Epi1102903,2017-04-13,unknown,China,Tianjin,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.28,2018.22,2017-04-13,Human,unknown
A/Tianjin/22164/2017,Epi1102911,2017-04-13,unknown,China,Tianjin,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.28,2018.22,2017-04-13,Human,unknown
A/Jiangsu/11589/2017,Epi971174,2017-02-06,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.10,2018.22,2017-02-06,Human,unknown
A/Jiangsu/11590/2017,Epi971190,2017-02-07,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.10,2018.22,2017-02-07,Human,unknown
A/Jiangsu/11583/2017,Epi971214,2017-01-29,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.08,2018.22,2017-01-29,Human,unknown
A/Jiangsu/11586/2017,Epi971206,2017-02-03,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.09,2018.22,2017-02-03,Human,unknown
A/Jiangsu/11587/2017,Epi971166,2017-02-03,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.09,2018.22,2017-02-03,Human,unknown
A/Shanxi/26570/2017,Epi1102655,2017-05-14,unknown,China,Shanxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.36,2018.22,2017-05-14,Human,Aa: Ns1: T56n M98t; Nep: T56n M98t;
A/Gansu/27151/2017,Epi1101521,2017-04-21,unknown,China,Gansu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.30,2018.22,2017-04-21,Human,unknown
A/Environment/InnerMongolia/2867,Epi1101081,2017-05-26,unknown,China,Neimenggu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.40,2018.22,2017-05-26,Environment,unknown
A/Environment/InnerMongolia/2866,Epi1101041,2017-05-26,unknown,China,Neimenggu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.40,2018.22,2017-05-26,Environment,unknown
A/Shanxi/26571/2017,Epi1102663,2017-05-14,unknown,China,Shanxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.36,2018.22,2017-05-14,Human,unknown
A/Shanxi/26569/2017,Epi1102647,2017-05-14,unknown,China,Shanxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.36,2018.22,2017-05-14,Human,unknown
A/Jiangsu/11585/2017,Epi971158,2017-01-31,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.08,2018.22,2017-01-31,Human,unknown
A/Environment/Hebei/2742,Epi1100889,2017-05-01,unknown,China,Hebei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.33,2018.22,2017-05-01,Environment,unknown
A/Environment/Xinjiang/2273,Epi1101313,2017-06-28,unknown,China,Xinjiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.49,2018.22,2017-06-28,Environment,unknown
A/Environment/Xinjiang/3232,Epi1101353,2017-06-28,unknown,China,Xinjiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.49,2018.22,2017-06-28,Environment,unknown
A/Environment/Xinjiang/3231,Epi1101345,2017-06-28,unknown,China,Xinjiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.49,2018.22,2017-06-28,Environment,unknown
A/chicken/Zhejiang/SD001/2016,Epi1090689,2016-01-01,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2016.00,2018.22,2016-01-01,Chicken,Aa: Ns1: V157a; Nep: V157a;
A/Hebei/46587/2016,Epi1101929,2016-07-28,unknown,China,Hebei,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.57,2018.22,2016-07-28,Human,unknown
A/Hebei/46586/2016,Epi1101921,2016-07-27,unknown,China,Hebei,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.57,2018.22,2016-07-27,Human,unknown
A/Beijing/46530/2016,Epi1100713,2016-07-26,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.57,2018.22,2016-07-26,Human,unknown
A/chicken/Shanghai/S4100/2015,Epi1090593,2015-11-11,unknown,China,Shanghai,Other Database Import,unknown,unknown,unknown,2015.86,2018.22,2015-11-11,Chicken,Aa: Ns1: V124m L147i; Nep: V124m L147i;
A/Guangdong/17SF028/2017,Epi1101625,2016-12-30,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.00,2018.22,2016-12-30,Human,Aa: Ns1: T129i; Nep: T129i S240g;
A/Environment/Jiangsu/666,Epi1101105,2016-12-12,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.95,2018.22,2016-12-12,Environment,Aa: Nep: V230i;
A/Jiangsu/YY201602/2016,Epi1102335,2016-12-29,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.99,2018.22,2016-12-29,Human,unknown
