Strain,Accession,Date,Region,Country,Division,Authors,Journal,Title,Url,Num Date,Fauna Date,Raw Date,Host
A/Jiangsu/60462/2016,Epi887879,2016-12-16,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.96,2018.22,2016-12-16,Human
A/Jiangsu/60461/2016,Epi887887,2016-12-20,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.97,2018.22,2016-12-20,Human
A/Jiangsu/60465/2016,Epi887863,2016-12-09,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.94,2018.22,2016-12-09,Human
A/Jiangsu/8203/2016,Epi1103334,2016-12-28,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.99,2018.22,2016-12-28,Human
A/Jiangsu/8200/2016,Epi1103307,2016-12-24,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.98,2018.22,2016-12-24,Human
A/duck/Zhejiang/S1375/2016,Epi1090776,2016-05-12,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2016.36,2018.22,2016-05-12,Duck
A/Zhejiang/9/2016,Epi887783,2016-12-12,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.95,2018.22,2016-12-12,Human
A/chicken/Ganzhou/GZ79/2016,Epi942116,2016-01-27,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2016.07,2018.22,2016-01-27,Chicken
A/Hubei/39269/2016,Epi1102026,2016-03-14,unknown,China,Hubei,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.20,2018.22,2016-03-14,Human
A/Guangdong/CHN/ST051/2016,Epi866548,2015-11-22,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2015.89,2018.22,2015-11-22,Human
A/Liaoning/44068/2016,Epi1102536,2016-06-13,unknown,China,Liaoning,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.45,2018.22,2016-06-13,Human
A/Chicken/Hebei/222,Epi1054137,2017-02-22,unknown,China,Hebei,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2017.14,2018.22,2017-02-22,Chicken
A/Environment/Hebei/2745,Epi1100914,2017-05-19,unknown,China,Hebei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.38,2018.22,2017-05-19,Environment
A/Guangdong/15SF871/2015,Epi1101538,2015-12-22,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.97,2018.22,2015-12-22,Human
A/chicken/Hebei/S1257/2016,Epi1090448,2016-04-27,unknown,China,Hebei,Other Database Import,unknown,unknown,unknown,2016.32,2018.22,2016-04-27,Chicken
A/duck/Jiangsu/S1220/2016,Epi1090744,2016-05-14,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2016.37,2018.22,2016-05-14,Duck
A/Beijing/44066/2016,Epi1100706,2016-06-15,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.45,2018.22,2016-06-15,Human
A/Anhui/45322/2016,Epi1100522,2016-06-09,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.44,2018.22,2016-06-09,Human
A/Environment/Guangdong/4396,Epi1100834,2016-05-30,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.41,2018.22,2016-05-30,Environment
A/Hebei/38604/2016,Epi1101914,2016-05-16,unknown,China,Hebei,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.37,2018.22,2016-05-16,Human
A/Tianjin/43917/2016,Epi1102928,2016-06-12,unknown,China,Tianjin,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.45,2018.22,2016-06-12,Human
A/Chicken/Liaoning/304,Epi979568,2017-03-04,unknown,China,Liaoning,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2017.17,2018.22,2017-03-04,Chicken
A/Environment/Hebei/4004,Epi1100922,2016-05-20,unknown,China,Hebei,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.38,2018.22,2016-05-20,Environment
A/Environment/Hebei/4005,Epi1100946,2016-05-20,unknown,China,Hebei,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.38,2018.22,2016-05-20,Environment
A/Guangdong/16SF007/2016,Epi1101546,2016-01-12,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.03,2018.22,2016-01-12,Human
A/Gd-Jy/7/2016,Epi866556,2016-01-12,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2016.03,2018.22,2016-01-12,Human
A/Environment/Hunan/5112,Epi1101026,2016-02-02,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.09,2018.22,2016-02-02,Environment
A/Hunan/2650/2016,Epi961190,2016-01-26,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.07,2018.22,2016-01-26,Human
A/Jiangsu/5155/2016,Epi1103898,2016-02-06,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.10,2018.22,2016-02-06,Human
A/Guangdong/CHN/871/2015,Epi866540,2016-02-11,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2016.11,2018.22,2016-02-11,Human
A/chicken/Jiangsu/S1045/2016,Epi1090496,2016-03-13,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2016.20,2018.22,2016-03-13,Chicken
A/Jiangsu/15027/2016,Epi1103388,2016-03-05,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.18,2018.22,2016-03-05,Human
A/EV/SDYT/10/2016,Epi1101418,2016-02-17,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.13,2018.22,2016-02-17,Environment
A/Fujian/17527/2016,Epi1101466,2016-02-26,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.15,2018.22,2016-02-26,Human
A/Fujian/3/2016,Epi833717,2016-01-15,unknown,China,Fujian,Fujian Center For Disease Control And Prevention,unknown,unknown,unknown,2016.04,2018.22,2016-01-15,Human
A/Sdyt/2/2016,Epi1102552,2016-04-28,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.32,2018.22,2016-04-28,Human
A/Anhui/26835/2016,Epi1100434,2016-03-25,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.23,2018.22,2016-03-25,Human
A/Anhui/60927/2016,Epi887983,2016-12-18,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.96,2018.22,2016-12-18,Human
A/Chongqing-Yuzhong/1500/2017,Epi1100778,2017-03-22,unknown,China,Chongqing,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.22,2018.22,2017-03-22,Human
A/Environment/Hubei/1216,Epi1104058,2017-02-18,unknown,China,Hubei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.13,2018.22,2017-02-18,Environment
A/Henan/15336/2017,Epi1101946,2017-03-07,unknown,China,Henan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.18,2018.22,2017-03-07,Human
A/Henan/15338/2017,Epi1101954,2017-03-13,unknown,China,Henan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.19,2018.22,2017-03-13,Human
A/Environment/Hubei/1049,Epi1100954,2017-01-20,unknown,China,Hubei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.05,2018.22,2017-01-20,Environment
A/Henan/11159/2017,Epi971295,2017-02-08,unknown,China,Henan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.10,2018.22,2017-02-08,Human
A/Henan/13705/2017,Epi971471,2017-02-21,unknown,China,Henan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.14,2018.22,2017-02-21,Human
A/Henan/13706/2017,Epi971479,2017-02-21,unknown,China,Henan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.14,2018.22,2017-02-21,Human
A/Hunan/25364/2017,Epi1104002,2017-03-19,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.21,2018.22,2017-03-19,Human
A/Hunan/25363/2017,Epi1103994,2017-03-16,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.20,2018.22,2017-03-16,Human
A/Hunan/25355/2017,Epi1103954,2017-03-29,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.24,2018.22,2017-03-29,Human
A/Hebei/22045/2017,Epi1101802,2017-04-13,unknown,China,Hebei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.28,2018.22,2017-04-13,Human
A/Hunan/25349/2017,Epi1102248,2017-04-13,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.28,2018.22,2017-04-13,Human
A/Anhui/60931/2016,Epi888031,2016-12-13,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.95,2018.22,2016-12-13,Human
A/Henan/11157/2017,Epi971255,2017-02-04,unknown,China,Henan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.09,2018.22,2017-02-04,Human
A/Henan/17867/2017,Epi1101970,2017-03-18,unknown,China,Henan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.21,2018.22,2017-03-18,Human
A/Anhui/60928/2016,Epi888007,2016-12-15,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.96,2018.22,2016-12-15,Human
A/Anhui/60929/2016,Epi888015,2016-12-15,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.96,2018.22,2016-12-15,Human
A/Anhui/13432/2017,Epi971383,2017-01-17,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.04,2018.22,2017-01-17,Human
A/Anhui/13433/2017,Epi971391,2017-01-17,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.04,2018.22,2017-01-17,Human
A/Anhui/60934/2016,Epi888047,2016-12-19,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.97,2018.22,2016-12-19,Human
A/Anhui/60933/2016,Epi888039,2016-12-19,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.97,2018.22,2016-12-19,Human
A/Anhui/13439/2017,Epi971415,2017-01-06,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.01,2018.22,2017-01-06,Human
A/Anhui/60935/2016,Epi888055,2016-12-19,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.97,2018.22,2016-12-19,Human
A/Anhui/13436/2016,Epi971407,2016-12-31,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.00,2018.22,2016-12-31,Human
A/Anhui/60932/2016,Epi888023,2016-12-19,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.97,2018.22,2016-12-19,Human
A/Anhui/29172/2017,Epi1100474,2017-03-02,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.16,2018.22,2017-03-02,Human
A/Anhui/29171/2017,Epi1100466,2017-02-28,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.16,2018.22,2017-02-28,Human
A/Anhui/60925/2016,Epi887999,2016-12-21,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.97,2018.22,2016-12-21,Human
A/Anhui/60926/2016,Epi888071,2016-12-21,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.97,2018.22,2016-12-21,Human
A/Jiangxi/10661/2017,Epi1102344,2017-01-03,unknown,China,Jiangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.01,2018.22,2017-01-03,Human
A/Jiangxi/10663/2017,Epi1102360,2017-01-05,unknown,China,Jiangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.01,2018.22,2017-01-05,Human
A/Jiangxi/10670/2017,Epi1102408,2017-01-14,unknown,China,Jiangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.04,2018.22,2017-01-14,Human
A/Anhui/13444/2017,Epi971439,2017-02-20,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.14,2018.22,2017-02-20,Human
A/Anhui/13428/2017,Epi971367,2017-02-15,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.12,2018.22,2017-02-15,Human
A/Anhui/13434/2017,Epi971399,2017-01-31,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.08,2018.22,2017-01-31,Human
A/Anhui/13426/2017,Epi971351,2017-02-14,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.12,2018.22,2017-02-14,Human
A/Anhui/13427/2017,Epi971359,2017-02-14,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.12,2018.22,2017-02-14,Human
A/HongKong/VB16021618/2016,Epi712921,2016-02-12,unknown,Hong Kong,Hong Kong,Hong Kong Department Of Health,unknown,unknown,unknown,2016.11,2018.22,2016-02-12,Human
A/Zhejiang/19/2016,Epi887671,2016-12-28,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.99,2018.22,2016-12-28,Human
A/Zhejiang/3/2017,Epi887807,2017-01-01,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.00,2018.22,2017-01-01,Human
A/Zhejiang/37/2017,Epi1103096,2017-01-24,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.06,2018.22,2017-01-24,Human
A/Hunan/6944/2017,Epi1102074,2017-01-13,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.03,2018.22,2017-01-13,Human
A/Hunan/6943/2017,Epi1102066,2017-01-13,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.03,2018.22,2017-01-13,Human
A/Zhejiang/12/2016,Epi887759,2016-12-25,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.98,2018.22,2016-12-25,Human
A/Zhejiang/26/2017,Epi1103016,2017-01-18,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.05,2018.22,2017-01-18,Human
A/Zhejiang/33/2017,Epi1103064,2017-02-06,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.10,2018.22,2017-02-06,Human
A/Zhejiang/25/2017,Epi1103008,2017-01-08,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.02,2018.22,2017-01-08,Human
A/Zhejiang/22/2017,Epi1102984,2017-01-08,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.02,2018.22,2017-01-08,Human
A/Yunnan/13501/2017,Epi971183,2017-01-14,unknown,China,Yunnan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.04,2018.22,2017-01-14,Human
A/Jiangxi/10667/2017,Epi1102384,2017-01-10,unknown,China,Jiangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.02,2018.22,2017-01-10,Human
A/Zhejiang/38/2017,Epi1103104,2017-01-05,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.01,2018.22,2017-01-05,Human
A/Shandong-Rizhao/4/2017,Epi1102640,2017-02-16,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.13,2018.22,2017-02-16,Human
A/HongKong/VB17037915/2017,Epi945066,2017-03-06,unknown,Hong Kong,Hong Kong,Hong Kong Department Of Health,unknown,unknown,unknown,2017.18,2018.22,2017-03-06,Human
A/Hunan/6948/2017,Epi1102107,2017-01-16,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.04,2018.22,2017-01-16,Human
A/Fujian/12/2017,Epi971095,2017-02-04,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.09,2018.22,2017-02-04,Human
A/Fujian/10953/2017,Epi1101458,2017-02-05,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.10,2018.22,2017-02-05,Human
A/Environment/Guangdong/712,Epi1100802,2017-01-04,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.01,2018.22,2017-01-04,Environment
A/Zhejiang/35/2017,Epi1103080,2017-02-04,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.09,2018.22,2017-02-04,Human
A/Yunnan/129/2017,Epi985836,2017-02-09,unknown,China,Yunnan,Other Database Import,unknown,unknown,unknown,2017.11,2018.22,2017-02-09,Human
A/Chicken/Jiangxi/216,Epi979560,2017-02-16,unknown,China,Jiangxi,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2017.13,2018.22,2017-02-16,Chicken
A/Yunnan/YN002/2017,Epi926860,2017-02-09,unknown,China,Yunnan,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2017.11,2018.22,2017-02-09,Human
A/Yunnan/YN001/2017,Epi926852,2017-02-07,unknown,China,Yunnan,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2017.10,2018.22,2017-02-07,Human
A/Kunming/KMCDC-YHY/2017,Epi1154776,2017-03-02,unknown,China,Yunnan,Other Database Import,unknown,unknown,unknown,2017.16,2018.22,2017-03-02,Human
A/Fujian/QZ-Th005/2017,Epi1054105,2017-05-15,unknown,China,Fujian,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2017.37,2018.22,2017-05-15,Human
A/Fujian/QZ-Th002/2017,Epi1054097,2017-05-15,unknown,China,Fujian,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2017.37,2018.22,2017-05-15,Human
A/Fujian/QZ-Th001/2017,Epi1054145,2017-05-15,unknown,China,Fujian,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2017.37,2018.22,2017-05-15,Human
A/Zhejiang/18/2016,Epi887687,2016-12-27,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.99,2018.22,2016-12-27,Human
A/Zhejiang/5/2017,Epi887655,2017-01-02,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.00,2018.22,2017-01-02,Human
A/Zhejiang/6/2017,Epi887647,2017-01-05,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.01,2018.22,2017-01-05,Human
A/Hunan/2286/2017,Epi887623,2017-01-06,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.01,2018.22,2017-01-06,Human
A/Environment/Hunan/700,Epi1100970,2017-01-09,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.02,2018.22,2017-01-09,Environment
A/Guizhou/7733/2017,Epi1101714,2017-01-10,unknown,China,Guizhou,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.02,2018.22,2017-01-10,Human
A/Guizhou/7734/2017,Epi1101722,2017-01-07,unknown,China,Guizhou,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.02,2018.22,2017-01-07,Human
A/Zhejiang/29/2017,Epi1103040,2017-01-08,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.02,2018.22,2017-01-08,Human
A/Zhejiang/23/2017,Epi1102992,2017-01-13,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.03,2018.22,2017-01-13,Human
A/Zhejiang/30/2017,Epi1103048,2017-01-16,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.04,2018.22,2017-01-16,Human
A/Jiangxi/10671/2017,Epi1102416,2017-01-19,unknown,China,Jiangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.05,2018.22,2017-01-19,Human
A/Jiangxi/10672/2017,Epi1102424,2017-01-20,unknown,China,Jiangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.05,2018.22,2017-01-20,Human
A/Fujian/8/2017,Epi971111,2017-01-23,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.06,2018.22,2017-01-23,Human
A/Hunan/9922/2017,Epi1102200,2017-01-23,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.06,2018.22,2017-01-23,Human
A/Fujian/17/2017,Epi971079,2017-02-16,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.13,2018.22,2017-02-16,Human
A/Jiangxi/10675/2017,Epi1102448,2017-01-24,unknown,China,Jiangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.06,2018.22,2017-01-24,Human
A/Zhejiang/36/2017,Epi1103088,2017-02-04,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.09,2018.22,2017-02-04,Human
A/Jiangxi/10682/2017,Epi1102488,2017-02-04,unknown,China,Jiangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.09,2018.22,2017-02-04,Human
A/Yunnan/9678/2017,Epi1102936,2017-02-07,unknown,China,Yunnan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.10,2018.22,2017-02-07,Human
A/Yunnan/13500/2017,Epi971487,2017-02-09,unknown,China,Yunnan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.11,2018.22,2017-02-09,Human
A/Fujian/13558/2017,Epi971495,2017-02-16,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.13,2018.22,2017-02-16,Human
A/Zhejiang/32/2017,Epi1103056,2017-02-06,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.10,2018.22,2017-02-06,Human
A/chicken/Zhejiang/SD001/2016,Epi1090688,2016-01-01,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2016.00,2018.22,2016-01-01,Chicken
A/Beijing/10934/2017,Epi1100530,2017-02-14,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.12,2018.22,2017-02-14,Human
A/Beijing/19955/2017,Epi1100546,2017-04-05,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.26,2018.22,2017-04-05,Human
A/Shandong/19419/2017,Epi1102600,2017-02-24,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.15,2018.22,2017-02-24,Human
A/Hunan/8591/2017,Epi1102131,2017-01-22,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.06,2018.22,2017-01-22,Human
A/Jiangsu/8206/2017,Epi1103350,2017-01-05,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.01,2018.22,2017-01-05,Human
A/Hunan/25351/2017,Epi1022660,2017-04-11,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.27,2018.22,2017-04-11,Human
A/Guangxi/18910/2017,Epi1018163,2017-03-18,unknown,China,Guangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.21,2018.22,2017-03-18,Human
A/Guangdong/17SF039/2017,Epi1013244,2017-02-15,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.12,2018.22,2017-02-15,Human
A/Jiangsu/FF16068/2016,Epi1102312,2016-12-16,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.96,2018.22,2016-12-16,Human
A/Jiangsu/HM16001/2016,Epi1102320,2016-12-15,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.96,2018.22,2016-12-15,Human
A/Hunan/9921/2017,Epi1102189,2017-01-25,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.07,2018.22,2017-01-25,Human
A/Environment/Jiangsu/1209,Epi1101170,2016-12-29,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.99,2018.22,2016-12-29,Environment
A/Jiangsu/8188/2016,Epi1103210,2016-12-31,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.00,2018.22,2016-12-31,Human
A/Hunan/6947/2017,Epi1102098,2017-01-09,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.02,2018.22,2017-01-09,Human
A/Environment/Hunan/807,Epi1100986,2017-01-17,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.04,2018.22,2017-01-17,Environment
A/Hunan/6946/2017,Epi1102090,2017-01-16,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.04,2018.22,2017-01-16,Human
A/Environment/Hunan/806,Epi1100978,2017-01-17,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.04,2018.22,2017-01-17,Environment
A/Hunan/11025/2017,Epi1102208,2017-02-10,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.11,2018.22,2017-02-10,Human
A/Jiangsu/6455/2016,Epi1103914,2016-12-13,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.95,2018.22,2016-12-13,Human
A/Jiangsu/24147/2017,Epi1102256,2017-02-26,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.15,2018.22,2017-02-26,Human
A/Zhejiang/15/2016,Epi887735,2016-12-21,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.97,2018.22,2016-12-21,Human
A/Jiangsu/8191/2017,Epi1103243,2017-01-03,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.01,2018.22,2017-01-03,Human
A/Jiangxi/10665/2017,Epi1102368,2017-01-07,unknown,China,Jiangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.02,2018.22,2017-01-07,Human
A/Jiangxi/10662/2017,Epi1102352,2017-01-06,unknown,China,Jiangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.01,2018.22,2017-01-06,Human
A/Chicken/Zhejiang/1215,Epi979632,2016-12-15,unknown,China,Zhejiang,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2016.96,2018.22,2016-12-15,Chicken
A/Jiangsu/24159/2017,Epi1102288,2017-01-18,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.05,2018.22,2017-01-18,Human
A/Jiangsu/8184/2016,Epi1103866,2016-12-28,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.99,2018.22,2016-12-28,Human
A/Jiangsu/60454/2016,Epi887935,2016-11-25,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.90,2018.22,2016-11-25,Human
A/Jiangsu/8180/2016,Epi1103858,2016-12-26,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.99,2018.22,2016-12-26,Human
A/Jiangsu/8178/2016,Epi1103842,2016-12-26,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.99,2018.22,2016-12-26,Human
A/Suzhou/78/2016,Epi922226,2016-12-26,unknown,China,Jiangsu,Jiangsu Provincial Center For Disease Control & Prevention,unknown,unknown,unknown,2016.99,2018.22,2016-12-26,Human
A/Suzhou/60/2016,Epi912951,2016-12-13,unknown,China,Jiangsu,Jiangsu Provincial Center For Disease Control & Prevention,unknown,unknown,unknown,2016.95,2018.22,2016-12-13,Human
A/Jiangsu/60460/2016,Epi887895,2016-12-13,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.95,2018.22,2016-12-13,Human
