Strain,Accession,Date,Region,Country,Division,Authors,Journal,Title,Url,Num Date,Raw Date,Dtiter,Location,Dtiter Sanofi,Ctiter,Labels
DENV1/FRENCH_POLYNESIA/040152/2007,Jq654995,2007-06-04,South Pacific,French Polynesia,French Polynesia,Aubry Et Al.,unknown,unknown,unknown,2007.42,2007-06-04,0.00,Moorea,0.00,0.06,unknown
DENV1/FRENCH_POLYNESIA/200157/2007,Jq655003,2007-08-20,South Pacific,French Polynesia,French Polynesia,Aubry Et Al.,unknown,unknown,unknown,2007.63,2007-08-20,0.00,Bora Bora,0.00,0.06,Aa: E: E157g;
DENV1/FRENCH_POLYNESIA/240159/2007,Jq654987,2007-04-24,South Pacific,French Polynesia,French Polynesia,Aubry Et Al.,unknown,unknown,unknown,2007.31,2007-04-24,0.00,Moorea,0.00,0.06,Aa: E: S305p;
DENV1/FRENCH_POLYNESIA/001/2007,Jq654999,2007-07-19,South Pacific,French Polynesia,French Polynesia,Aubry Et Al.,unknown,unknown,unknown,2007.54,2007-07-19,0.00,French Polynesia,0.00,0.06,Aa: E: T346s;
DENV1/FRENCH_POLYNESIA/64/2007,Jq655010,2007-10-30,South Pacific,French Polynesia,French Polynesia,Aubry Et Al.,unknown,unknown,unknown,2007.83,2007-10-30,0.00,French Polynesia,0.00,0.06,unknown
DENV1/FRENCH_POLYNESIA/120113/2007,Jq654977,2007-02-12,South Pacific,French Polynesia,French Polynesia,Aubry Et Al.,unknown,unknown,unknown,2007.11,2007-02-12,0.00,Tahiti,0.00,0.06,unknown
DENV1/FIJI/A/2006,Jn415504,2006-01-01,South Pacific,Fiji,Fiji,Northill Et Al.,unknown,unknown,unknown,2006.25,2006-xx-xx,0.00,Fiji,0.00,0.06,unknown
DENV1/FIJI/B/2006,Jn415505,2006-01-01,South Pacific,Fiji,Fiji,Northill Et Al.,unknown,unknown,unknown,2006.25,2006-xx-xx,0.00,Fiji,0.00,0.06,unknown
DENV1/FRENCH_POLYNESIA/0126/2007,Jq654996,2007-06-07,South Pacific,French Polynesia,French Polynesia,Aubry Et Al.,unknown,unknown,unknown,2007.43,2007-06-07,0.00,Tahaa,0.00,0.06,Aa: E: T176i;
DENV1/TONGA/NGA03ATW/2008,Jf967797,2008-01-01,South Pacific,Tonga,Tonga,Chang Et Al.,unknown,unknown,unknown,2008.00,2008-xx-xx,0.00,Tonga,0.00,0.06,Aa: E: I297t V300a S338l;
DENV1/FRENCH_POLYNESIA/25064/2007,Jq654992,2007-05-25,South Pacific,French Polynesia,French Polynesia,Aubry Et Al.,unknown,unknown,unknown,2007.39,2007-05-25,0.00,Tahiti,0.00,0.06,unknown
DENV1/FRENCH_POLYNESIA/221/2007,Jq655009,2007-10-25,South Pacific,French Polynesia,French Polynesia,Aubry Et Al.,unknown,unknown,unknown,2007.81,2007-10-25,0.00,Tahiti,0.00,0.06,unknown
DENV1/FRENCH_POLYNESIA/040123/2007,Jq654998,2007-07-04,South Pacific,French Polynesia,French Polynesia,Aubry Et Al.,unknown,unknown,unknown,2007.50,2007-07-04,0.00,Tahiti,0.00,0.06,unknown
DENV1/FRENCH_POLYNESIA/270110/2007,Jq654979,2007-02-27,South Pacific,French Polynesia,French Polynesia,Aubry Et Al.,unknown,unknown,unknown,2007.16,2007-02-27,0.00,French Polynesia,0.00,0.06,unknown
DENV1/FRENCH_POLYNESIA/08092/2007,Jq654981,2007-03-08,South Pacific,French Polynesia,French Polynesia,Aubry Et Al.,unknown,unknown,unknown,2007.18,2007-03-08,0.00,French Polynesia,0.00,0.06,unknown
DENV1/TONGA/NGA/2008,Jn415530,2008-01-01,South Pacific,Tonga,Tonga,Northill Et Al.,unknown,unknown,unknown,2008.00,2008-xx-xx,0.00,Tonga,0.00,0.06,unknown
DENV1/NEW_CALEDONIA/180286/2007,Jq655067,2007-04-18,Oceania,New Caledonia,New Caledonia,Aubry Et Al.,unknown,unknown,unknown,2007.29,2007-04-18,0.00,New Caledonia,0.00,0.06,unknown
DENV1/FRENCH_POLYNESIA/230201/2007,Jq915071,2007-04-23,South Pacific,French Polynesia,French Polynesia,Aubry Et Al.,unknown,unknown,unknown,2007.31,2007-04-23,0.00,Raiatea,0.00,0.06,unknown
DENV1/FRENCH_POLYNESIA/04037/2007,Jq655004,2007-09-04,South Pacific,French Polynesia,French Polynesia,Aubry Et Al.,unknown,unknown,unknown,2007.67,2007-09-04,0.00,French Polynesia,0.00,0.06,unknown
DENV1/FRENCH_POLYNESIA/13076/2008,Jq655021,2008-02-13,South Pacific,French Polynesia,French Polynesia,Aubry Et Al.,unknown,unknown,unknown,2008.12,2008-02-13,0.00,Raiatea,0.00,0.06,unknown
DENV1/FRENCH_POLYNESIA/02030/2008,Jq655031,2008-06-02,South Pacific,French Polynesia,French Polynesia,Aubry Et Al.,unknown,unknown,unknown,2008.42,2008-06-02,0.00,Raiatea,0.00,0.06,unknown
DENV1/FRENCH_POLYNESIA/260153/2008,Jq655029,2008-05-26,South Pacific,French Polynesia,French Polynesia,Aubry Et Al.,unknown,unknown,unknown,2008.40,2008-05-26,0.00,Raiatea,0.00,0.06,unknown
DENV1/FRENCH_POLYNESIA/110160/2008,Jq655035,2008-09-11,South Pacific,French Polynesia,French Polynesia,Aubry Et Al.,unknown,unknown,unknown,2008.70,2008-09-11,0.00,Tahiti,0.00,0.06,unknown
DENV1/FRENCH_POLYNESIA/38/2008,Jq655037,2008-10-17,South Pacific,French Polynesia,French Polynesia,Aubry Et Al.,unknown,unknown,unknown,2008.79,2008-10-17,0.00,Tahiti,0.00,0.06,unknown
DENV1/FRENCH_POLYNESIA/0186/2008,Jq655039,2008-12-04,South Pacific,French Polynesia,French Polynesia,Aubry Et Al.,unknown,unknown,unknown,2008.93,2008-12-04,0.00,Tahiti,0.00,0.06,unknown
DENV1/FRENCH_POLYNESIA/12048/2009,Jq655040,2009-01-12,South Pacific,French Polynesia,French Polynesia,Aubry Et Al.,unknown,unknown,unknown,2009.03,2009-01-12,0.00,Tahiti,0.00,0.06,unknown
DENV1/FRENCH_POLYNESIA/180138/2009,Jq655046,2009-05-18,South Pacific,French Polynesia,French Polynesia,Aubry Et Al.,unknown,unknown,unknown,2009.38,2009-05-18,0.00,Tahiti,0.00,0.06,unknown
DENV1/FRENCH_POLYNESIA/060120/2009,Jq915075,2009-02-06,South Pacific,French Polynesia,French Polynesia,Aubry Et Al.,unknown,unknown,unknown,2009.10,2009-02-06,0.00,Tahiti,0.00,0.06,unknown
DENV1/NEW_CALEDONIA/030418/2007,Jq655068,2007-05-03,Oceania,New Caledonia,New Caledonia,Aubry Et Al.,unknown,unknown,unknown,2007.33,2007-05-03,0.00,New Caledonia,0.00,0.06,unknown
DENV1/NEW_CALEDONIA/280160/2008,Jq655069,2008-01-28,Oceania,New Caledonia,New Caledonia,Aubry Et Al.,unknown,unknown,unknown,2008.07,2008-01-28,0.00,New Caledonia,0.00,0.06,unknown
DENV1/NEW_CALEDONIA/04575/2008,Jq655074,2008-12-01,Oceania,New Caledonia,New Caledonia,Aubry Et Al.,unknown,unknown,unknown,2008.92,2008-12-01,0.00,New Caledonia,0.00,0.06,unknown
DENV1/NEW_CALEDONIA/14014415/2009,Jq655084,2009-08-14,Oceania,New Caledonia,New Caledonia,Aubry Et Al.,unknown,unknown,unknown,2009.62,2009-08-14,0.00,New Caledonia,0.00,0.06,unknown
DENV1/NEW_CALEDONIA/1302229/2009,Jq655079,2009-02-13,Oceania,New Caledonia,New Caledonia,Aubry Et Al.,unknown,unknown,unknown,2009.12,2009-02-13,0.00,New Caledonia,0.00,0.06,unknown
DENV1/NEW_CALEDONIA/110284/2008,Jq655070,2008-02-11,Oceania,New Caledonia,New Caledonia,Aubry Et Al.,unknown,unknown,unknown,2008.11,2008-02-11,0.00,New Caledonia,0.00,0.06,unknown
DENV1/NEW_CALEDONIA/250468/2008,Jq655071,2008-02-25,Oceania,New Caledonia,New Caledonia,Aubry Et Al.,unknown,unknown,unknown,2008.15,2008-02-25,0.00,New Caledonia,0.00,0.06,unknown
DENV1/NEW_CALEDONIA/1403629/2008,Jq655072,2008-07-14,Oceania,New Caledonia,New Caledonia,Aubry Et Al.,unknown,unknown,unknown,2008.53,2008-07-14,0.00,New Caledonia,0.00,0.06,Aa: E: A331v;
DENV1/NEW_CALEDONIA/04048/2008,Jq655073,2008-10-03,Oceania,New Caledonia,New Caledonia,Aubry Et Al.,unknown,unknown,unknown,2008.76,2008-10-03,0.00,New Caledonia,0.00,0.06,unknown
DENV1/NEW_CALEDONIA/5142/2008,Jq655076,2008-12-29,Oceania,New Caledonia,New Caledonia,Aubry Et Al.,unknown,unknown,unknown,2008.99,2008-12-29,0.00,New Caledonia,0.00,0.06,unknown
DENV1/NEW_CALEDONIA/27014311/2009,Jq655083,2009-07-27,Oceania,New Caledonia,New Caledonia,Aubry Et Al.,unknown,unknown,unknown,2009.57,2009-07-27,0.00,New Caledonia,0.00,0.06,unknown
DENV1/NEW_CALEDONIA/05033/2009,Jq655077,2009-01-05,Oceania,New Caledonia,New Caledonia,Aubry Et Al.,unknown,unknown,unknown,2009.01,2009-01-05,0.00,New Caledonia,0.00,0.06,unknown
DENV1/NEW_CALEDONIA/30013639/2009,Jq915079,2009-05-30,Oceania,New Caledonia,New Caledonia,Aubry Et Al.,unknown,unknown,unknown,2009.41,2009-05-30,0.00,New Caledonia,0.00,0.06,unknown
DENV1/NEW_CALEDONIA/2503584/2009,Jq655081,2009-02-25,Oceania,New Caledonia,New Caledonia,Aubry Et Al.,unknown,unknown,unknown,2009.15,2009-02-25,0.00,New Caledonia,0.00,0.06,unknown
DENV1/VANUATU/180358/2010,Jq655096,2010-02-18,Oceania,Vanuatu,Vanuatu,Aubry Et Al.,unknown,unknown,unknown,2010.13,2010-02-18,0.00,Vanuatu,0.00,0.06,unknown
DENV1/NEW_CALEDONIA/190759/2010,Jq655087,2010-04-19,Oceania,New Caledonia,New Caledonia,Aubry Et Al.,unknown,unknown,unknown,2010.30,2010-04-19,0.00,New Caledonia,0.00,0.06,unknown
DENV1/NEW_CALEDONIA/230627/2010,Jq655085,2010-03-23,Oceania,New Caledonia,New Caledonia,Aubry Et Al.,unknown,unknown,unknown,2010.22,2010-03-23,0.00,New Caledonia,0.00,0.06,unknown
DENV1/NEW_CALEDONIA/290652/2010,Jq655086,2010-03-29,Oceania,New Caledonia,New Caledonia,Aubry Et Al.,unknown,unknown,unknown,2010.24,2010-03-29,0.00,New Caledonia,0.00,0.06,unknown
DENV1/NEW_CALEDONIA/030841/2010,Jq655090,2010-05-03,Oceania,New Caledonia,New Caledonia,Aubry Et Al.,unknown,unknown,unknown,2010.33,2010-05-03,0.00,New Caledonia,0.00,0.06,unknown
DENV1/NEW_CALEDONIA/070960/2010,Jq655091,2010-06-07,Oceania,New Caledonia,New Caledonia,Aubry Et Al.,unknown,unknown,unknown,2010.43,2010-06-07,0.00,New Caledonia,0.00,0.06,unknown
DENV1/NEW_CALEDONIA/200777/2010,Jq655089,2010-04-20,Oceania,New Caledonia,New Caledonia,Aubry Et Al.,unknown,unknown,unknown,2010.30,2010-04-20,0.00,New Caledonia,0.00,0.06,unknown
DENV1/NEW_CALEDONIA/0801138/2010,Jq915080,2010-08-08,Oceania,New Caledonia,New Caledonia,Aubry Et Al.,unknown,unknown,unknown,2010.60,2010-08-08,0.00,New Caledonia,0.00,0.06,unknown
DENV1/NEW_CALEDONIA/15096/2010,Jq655092,2010-07-15,Oceania,New Caledonia,New Caledonia,Aubry Et Al.,unknown,unknown,unknown,2010.53,2010-07-15,0.00,New Caledonia,0.00,0.06,unknown
DENV1/NIUE/B/2012,Jx298573,2012-01-01,South Pacific,Niue,Niue,Northill Et Al.,unknown,unknown,unknown,2012.00,2012-xx-xx,0.00,Niue,0.00,0.06,Aa: E: I173m;
DENV1/FIJI/C/2012,Jx298569,2012-01-01,South Pacific,Fiji,Fiji,Northill Et Al.,unknown,unknown,unknown,2012.17,2012-xx-xx,0.00,Fiji,0.00,0.06,Aa: E: A354t V432m;
DENV1/FIJI/B/2011,Jx298570,2011-01-01,South Pacific,Fiji,Fiji,Northill Et Al.,unknown,unknown,unknown,2011.97,2011-xx-xx,0.00,Fiji,0.00,0.06,unknown
DENV1/FIJI/A/2011,Jx298571,2011-01-01,South Pacific,Fiji,Fiji,Northill Et Al.,unknown,unknown,unknown,2011.78,2011-xx-xx,0.00,Fiji,0.00,0.06,unknown
DENV1/NEW_CALEDONIA/0489/2012,Kc316016,2012-03-12,Oceania,New Caledonia,New Caledonia,Aaskov Et Al.,unknown,unknown,unknown,2012.19,2012-03-12,0.00,New Caledonia,0.00,0.06,unknown
DENV1/NEW_CALEDONIA/270911/2012,Kc316014,2012-04-27,Oceania,New Caledonia,New Caledonia,Aaskov Et Al.,unknown,unknown,unknown,2012.32,2012-04-27,0.00,New Caledonia,0.00,0.06,unknown
DENV1/NEW_CALEDONIA/230873/2012,Kc316017,2012-04-23,Oceania,New Caledonia,New Caledonia,Aaskov Et Al.,unknown,unknown,unknown,2012.31,2012-04-23,0.00,New Caledonia,0.00,0.06,unknown
DENV1/NEW_CALEDONIA/170262/2012,Kc316018,2012-02-17,Oceania,New Caledonia,New Caledonia,Aaskov Et Al.,unknown,unknown,unknown,2012.13,2012-02-17,0.00,New Caledonia,0.00,0.06,unknown
DENV1/FIJI/FIDB171/2014,Km279391,2014-01-01,South Pacific,Fiji,Fiji,Munoz-jordan Et Al.,unknown,unknown,unknown,2014.00,2014-xx-xx,0.00,Fiji,0.00,0.06,unknown
DENV1/FIJI/FIDB170/2014,Km279390,2014-01-01,South Pacific,Fiji,Fiji,Munoz-jordan Et Al.,unknown,unknown,unknown,2014.15,2014-xx-xx,0.00,Fiji,0.00,0.06,unknown
DENV1/JAPAN/MOCHIZUKI/1943,Ab074760,1943-01-01,Japan Korea,Japan,Japan,Funada Et Al.,unknown,unknown,unknown,1944.00,1943-xx-xx,0.00,Japan,0.00,0.06,Aa: C: N3d; Ns4b: L113m I142v V152d I176m; E: D37g K58e T69i A117t H149y Q228k V251a E309k T346i T418i V446i M492t; M: I13m D89g; Ns2b: A70t; Ns2a: S113c; Ns4a: S3a A98s; Ns1: I6v F86l K192r I307v; Ns3: T91i S230a L480s; Ns5: E426a R436k;
DENV1/USA/NA/1944,Eu848545,1944-01-01,North America,USA,Hawaii,Aw Et Al.,unknown,unknown,unknown,1945.00,1944-xx-xx,0.00,Hawaii,0.00,0.06,Aa: C: I51m; E: N52k D290n; M: L36i Q82r;
DENV1/USA/HAWAII/1944,Ab609588,1944-01-01,North America,USA,USA,Fujii Et Al.,unknown,unknown,unknown,1944.00,1944-xx-xx,0.00,USA,0.00,0.06,Aa: E: A18g;
DENV1/THAILAND/0023/1981,Ay732383,1981-01-01,Southeast Asia,Thailand,Bangkok,Chinnawirotpisan Et Al.,unknown,unknown,unknown,1981.00,1981-xx-xx,0.00,Bangkok,0.00,0.06,Aa: E: S390n;
DENV1/THAILAND/0081/1982,Ay732481,1982-01-01,Southeast Asia,Thailand,Bangkok,Chinnawirotpisan Et Al.,unknown,unknown,unknown,1983.00,1982-xx-xx,0.00,Bangkok,0.00,0.06,Aa: Ns2a: S2l; Ns3: A297g I499m R562i F565l;
DENV1/THAILAND/0008/1981,Ay732483,1981-01-01,Southeast Asia,Thailand,Bangkok,Chinnawirotpisan Et Al.,unknown,unknown,unknown,1981.00,1981-xx-xx,0.00,Bangkok,0.00,0.06,Aa: Ns4b: L113s; E: T145s; M: A29t; Ns2a: H143y; Ns3: E536d M538l; Ns5: R378k;
DENV1/CHINA/GZ/1980,Af350498,1980-01-01,China,China,China,Geng Et Al.,unknown,unknown,unknown,1981.00,1980-xx-xx,0.00,China,0.00,0.06,Aa: C: R82q; E: L237p T277k E311g T346i K393e; Ns3: E515k K591e; Ns5: I275v S313t E647k N807d;
DENV1/THAILAND/PUO359/1980,Af425630,1980-01-01,Southeast Asia,Thailand,Thailand,Escalante Et Al.,unknown,unknown,unknown,1980.76,1980-xx-xx,0.00,Thailand,0.00,0.06,unknown
DENV1/THAILAND/0118/1983,Ay732390,1983-01-01,Southeast Asia,Thailand,Bangkok,Chinnawirotpisan Et Al.,unknown,unknown,unknown,1983.00,1983-xx-xx,0.00,Bangkok,0.00,0.06,unknown
DENV1/THAILAND/0041/1982,Ay732378,1982-01-01,Southeast Asia,Thailand,Bangkok,Chinnawirotpisan Et Al.,unknown,unknown,unknown,1982.00,1982-xx-xx,0.00,Bangkok,0.00,0.06,unknown
DENV1/THAILAND/16/1987,Jn638341,1987-01-01,Southeast Asia,Thailand,Thailand,Fansiri Et Al.,unknown,unknown,unknown,1988.00,1987-xx-xx,0.00,Thailand,0.00,0.06,Aa: E: A481v; Ns3: D20e E178d; Ns5: E640k;
DENV1/THAILAND/72/1985,Jn638328,1985-01-01,Southeast Asia,Thailand,Thailand,Fansiri Et Al.,unknown,unknown,unknown,1985.00,1985-xx-xx,0.00,Thailand,0.00,0.06,Aa: E: A280s;
DENV1/THAILAND/0001/1989,Ay732388,1989-01-01,Southeast Asia,Thailand,Bangkok,Chinnawirotpisan Et Al.,unknown,unknown,unknown,1989.00,1989-xx-xx,0.00,Bangkok,0.00,0.06,unknown
DENV1/THAILAND/0540/1985,Ay732426,1985-01-01,Southeast Asia,Thailand,Bangkok,Chinnawirotpisan Et Al.,unknown,unknown,unknown,1985.00,1985-xx-xx,0.00,Bangkok,0.00,0.06,unknown
DENV1/THAILAND/197/1990,Jn638342,1990-01-01,Southeast Asia,Thailand,Thailand,Fansiri Et Al.,unknown,unknown,unknown,1991.00,1990-xx-xx,0.00,Thailand,0.00,0.06,Aa: C: A112t; Ns4b: V152i; Ns2b: V120m; Ns1: Y247h; Ns3: E12v K216r; Ns5: I521m;
DENV1/THAILAND/KD035/1986,Jn638336,1986-01-01,Southeast Asia,Thailand,Kamphaeng Phet,Fansiri Et Al.,unknown,unknown,unknown,1986.43,1986-xx-xx,0.00,Kamphaeng Phet,0.00,0.06,Aa: M: S81y; Ns5: T135i;
DENV1/THAILAND/K0379/1993,Ay732465,1993-01-01,Southeast Asia,Thailand,Kamphaeng Phet,Chinnawirotpisan Et Al.,unknown,unknown,unknown,1993.00,1993-xx-xx,0.00,Kamphaeng Phet,0.00,0.06,Aa: E: T161i;
DENV1/THAILAND/00407/1995,Jn638344,1995-01-01,Southeast Asia,Thailand,Thailand,Fansiri Et Al.,unknown,unknown,unknown,1996.00,1995-xx-xx,0.00,Thailand,0.00,0.06,Aa: E: T346n A382v; Ns2b: D88n; Ns2a: L2s V39a V171i; Ns1: V178a;
DENV1/THAILAND/KD157/1990,Jn638337,1990-01-01,Southeast Asia,Thailand,Kamphaeng Phet,Fansiri Et Al.,unknown,unknown,unknown,1990.57,1990-xx-xx,0.00,Kamphaeng Phet,0.00,0.06,unknown
DENV1/THAILAND/KD080/1992,Jn638338,1992-01-01,Southeast Asia,Thailand,Kamphaeng Phet,Fansiri Et Al.,unknown,unknown,unknown,1993.00,1992-xx-xx,0.00,Kamphaeng Phet,0.00,0.06,Aa: E: K291r F429l; Ns1: S94n V350a; Ns3: T91a;
DENV1/THAILAND/0746/1987,Ay732445,1987-01-01,Southeast Asia,Thailand,Bangkok,Chinnawirotpisan Et Al.,unknown,unknown,unknown,1987.00,1987-xx-xx,0.00,Bangkok,0.00,0.06,Aa: E: T51a M297v;
DENV1/THAILAND/0412/1986,Ay732432,1986-01-01,Southeast Asia,Thailand,Bangkok,Chinnawirotpisan Et Al.,unknown,unknown,unknown,1986.00,1986-xx-xx,0.00,Bangkok,0.00,0.06,unknown
DENV1/THAILAND/0323/1991,Ay732478,1991-01-01,Southeast Asia,Thailand,Bangkok,Chinnawirotpisan Et Al.,unknown,unknown,unknown,1992.00,1991-xx-xx,0.00,Bangkok,0.00,0.06,Aa: C: I78t; E: V322l; Ns2a: M45l; Ns3: V332i; Ns5: K364r C779w W786g T793i A897v;
DENV1/THAILAND/0336/1991,Ay732477,1991-01-01,Southeast Asia,Thailand,Bangkok,Chinnawirotpisan Et Al.,unknown,unknown,unknown,1992.00,1991-xx-xx,0.00,Bangkok,0.00,0.06,Aa: C: I94v; E: T163i; Ns2a: G3r A38v; Ns3: N400y; Ns5: E640k;
DENV1/TAIWAN/832/1994,Ab608788,1994-01-01,China,Taiwan,Taiwan,Chen Et Al.,unknown,unknown,unknown,1995.00,1994-xx-xx,0.00,Taiwan,0.00,0.06,Aa: Ns2a: L2s M182l; Ns1: C4y A265s;
DENV1/SAUDI_ARABIA/6583/2004,Am746217,2004-01-01,West Asia,Saudi Arabia,Makkah,Cardosa Et Al.,unknown,unknown,unknown,2004.00,2004-xx-xx,0.00,Jeddah,0.00,0.06,unknown
DENV1/ERITREA/2522/2010,Ku509258,2010-01-01,Subsaharan Africa,Eritrea,Eritrea,Cadar Et Al.,unknown,unknown,unknown,2011.00,2010-xx-xx,0.00,Eritrea,0.00,0.06,Aa: Ns4b: M88k I90v; E: L237m S452t I459k; M: V64i; Ns2b: I74m D80e D88k; Ns2a: G35r F40l I54v; Ns1: W168r I251t; Ns3: R185k N401s W403g; Ns5: K14r I34m A108p I114v W381s T399i E500d S629l I669v N807d;
DENV1/SOMALIA/DB119/2011,Kc848577,2011-01-01,Subsaharan Africa,Somalia,Somalia,Colon Et Al.,unknown,unknown,unknown,2011.00,2011-xx-xx,0.00,Somalia,0.00,0.06,unknown
DENV1/SOMALIA/DB120/2011,Kc848578,2011-01-01,Subsaharan Africa,Somalia,Somalia,Colon Et Al.,unknown,unknown,unknown,2011.00,2011-xx-xx,0.00,Somalia,0.00,0.06,Aa: E: Y326h E327t;
DENV1/DJIBOUTI/IMTSSA606/1998,Af298808,1998-01-01,Subsaharan Africa,Djibouti,Djibouti,Billoir Et Al.,unknown,unknown,unknown,1999.00,1998-xx-xx,0.00,Djibouti,0.00,0.06,Aa: C: R55t; Ns2a: V60i A148e; Ns1: L63v L80f; Ns5: A265t T448r D520g T542s E640q G744e;
DENV1/SAUDI_ARABIA/6633/2004,Am746216,2004-01-01,West Asia,Saudi Arabia,Makkah,Cardosa Et Al.,unknown,unknown,unknown,2005.00,2004-xx-xx,0.00,Jeddah,0.00,0.06,Aa: E: V300a;
DENV1/SAUDI_ARABIA/8496/2005,Am746215,2005-01-01,West Asia,Saudi Arabia,Makkah,Cardosa Et Al.,unknown,unknown,unknown,2005.67,2005-xx-xx,0.00,Jeddah,0.00,0.06,unknown
DENV1/SAUDI_ARABIA/9131/2006,Am746212,2006-01-01,West Asia,Saudi Arabia,Makkah,Cardosa Et Al.,unknown,unknown,unknown,2006.00,2006-xx-xx,0.00,Jeddah,0.00,0.06,unknown
DENV1/SAUDI_ARABIA/JEDDAH/2011,Kj649286,2011-12-31,West Asia,Saudi Arabia,Saudi Arabia,Abd-alla Et Al.,unknown,unknown,unknown,2012.00,2011-12-31,0.00,Saudi Arabia,0.00,0.06,Aa: E: S338l;
DENV1/SAUDI_ARABIA/8778/2005,Am746214,2005-01-01,West Asia,Saudi Arabia,Makkah,Cardosa Et Al.,unknown,unknown,unknown,2006.00,2005-xx-xx,0.00,Jeddah,0.00,0.06,unknown
DENV1/SAUDI_ARABIA/9051/2006,Am746213,2006-01-01,West Asia,Saudi Arabia,Makkah,Cardosa Et Al.,unknown,unknown,unknown,2006.00,2006-xx-xx,0.00,Jeddah,0.00,0.06,unknown
DENV1/CHINA/GD/1999,Fj196848,1999-01-01,China,China,Guangdong,Bai Et Al.,unknown,unknown,unknown,2000.00,1999-xx-xx,0.00,Guangzhou,0.00,0.06,Aa: C: I59l A77q A112d; Ns4b: T27a T196p; E: W20c D22y V23m D37n V55i A88t S155t T163i A386v G490a; Ns2a: L41f M168i; Ns4a: Q19l R20k R39k; Ns1: V94a H111y K324r; Ns3: I221v Q466p I474v; Ns5: H285n T565k K648r V829i; 2k: T20a;
DENV1/THAILAND/0097/1994,Ay732480,1994-01-01,Southeast Asia,Thailand,Bangkok,Chinnawirotpisan Et Al.,unknown,unknown,unknown,1994.00,1994-xx-xx,0.00,Bangkok,0.00,0.06,Aa: Ns4b: R132i;
DENV1/THAILAND/0488/1994,Ay732475,1994-01-01,Southeast Asia,Thailand,Bangkok,Chinnawirotpisan Et Al.,unknown,unknown,unknown,1995.00,1994-xx-xx,0.00,Bangkok,0.00,0.06,Aa: C: G70s I94v; M: I153v; Ns2b: A56t;
DENV1/THAILAND/03881/1992,Jn638343,1992-01-01,Southeast Asia,Thailand,Thailand,Fansiri Et Al.,unknown,unknown,unknown,1992.88,1992-xx-xx,0.00,Thailand,0.00,0.06,Aa: E: V55i; Ns3: N401s; Ns5: H200y E647k;
DENV1/THAILAND/30399/1995,Jn638339,1995-01-01,Southeast Asia,Thailand,Kamphaeng Phet,Fansiri Et Al.,unknown,unknown,unknown,1996.00,1995-xx-xx,0.00,Kamphaeng Phet,0.00,0.06,Aa: C: S27p; E: I140v T473a; Ns2a: N51k;
DENV1/THAILAND/30231/1997,Jn638340,1997-01-01,Southeast Asia,Thailand,Kamphaeng Phet,Fansiri Et Al.,unknown,unknown,unknown,1998.00,1997-xx-xx,0.00,Kamphaeng Phet,0.00,0.06,Aa: M: I154v; Ns5: R436k;
DENV1/TAIWAN/360052/1994,Ab608789,1994-01-01,China,Taiwan,Taiwan,Chen Et Al.,unknown,unknown,unknown,1994.00,1994-xx-xx,0.00,Taiwan,0.00,0.06,Aa: E: K394r; M: V64i; Ns2a: I15m F159v; Ns1: H111y; Ns3: D20e; Ns5: L45v K468p G469e P630s E647g M683v;
DENV1/VIETNAM/BIDV2836/2004,Fj882569,2004-01-01,Southeast Asia,Vietnam,Vietnam,Alvarado Et Al.,unknown,unknown,unknown,2004.00,2004-xx-xx,0.00,Vietnam,0.00,0.06,Aa: C: N93s I94t; Ns2a: I15t K218r;
DENV1/VIETNAM/BIDV2837/2004,Gq199833,2004-01-01,Southeast Asia,Vietnam,Vietnam,Alpuche Et Al.,unknown,unknown,unknown,2004.00,2004-xx-xx,0.00,Vietnam,0.00,0.06,Aa: E: E203g; M: K90r;
DENV1/VIETNAM/BIDV1937/2008,Fj461335,2008-01-01,Southeast Asia,Vietnam,Vietnam,Alvarado Et Al.,unknown,unknown,unknown,2008.00,2008-xx-xx,0.00,Vietnam,0.00,0.06,Aa: C: L46m; E: T346i A382v; Ns2a: L116i; Ns1: A60v V178a I242v; Ns5: Y649h;
DENV1/VIETNAM/BIDV2690/2006,Jq287661,2006-01-01,Southeast Asia,Vietnam,Vietnam,Alvarado Et Al.,unknown,unknown,unknown,2007.00,2006-xx-xx,0.00,Vietnam,0.00,0.06,Aa: E: V432i; Ns2a: F178i; Ns1: I66v L171m; Ns5: R253k A370v Q435k;
DENV1/VIETNAM/BIDV2689/2006,Jq287660,2006-01-01,Southeast Asia,Vietnam,Vietnam,Alvarado Et Al.,unknown,unknown,unknown,2007.00,2006-xx-xx,0.00,Vietnam,0.00,0.06,Aa: E: I425v; Ns2b: E77v; Ns2a: V175a A210t N212t;
DENV1/THAILAND/BIDV3919/2000,Gq868637,2000-01-01,Southeast Asia,Thailand,Tak,Alvarado Et Al.,unknown,unknown,unknown,2000.00,2000-xx-xx,0.00,Tak,0.00,0.06,Aa: C: N90s; Ns4b: T109i; M: A59v A70t T107a; Ns2a: F178l; Ns4a: V93a; Ns1: K69r K341r; Ns3: K255r; Ns5: K46r E818d;
DENV1/CAMBODIA/BIDV1985/2002,Fj639674,2002-01-01,Southeast Asia,Cambodia,Cambodia,Alvarado Et Al.,unknown,unknown,unknown,2002.00,2002-xx-xx,0.00,Cambodia,0.00,0.06,Aa: E: T473m; Ns5: A583v;
