Strain,Accession,Date,Region,Country,Division,Authors,Journal,Title,Url,Num Date,Raw Date,Dtiter,Location,Dtiter Sanofi,Ctiter,Labels
DENV2/MYANMAR/MYEIK33/2015,Kx357993,2015-01-01,Southeast Asia,Myanmar,Myanmar,Aung Et Al.,unknown,unknown,unknown,2015.00,2015-xx-xx,0.00,Myanmar,0.00,0.00,Aa: E: V477l;
DENV2/THAILAND/BIDV2305/2001,Fj744719,2001-01-01,Southeast Asia,Thailand,Kamphaeng Phet,Alvarado Et Al.,unknown,unknown,unknown,2002.00,2001-xx-xx,0.00,Kamphaeng Phet,0.00,0.00,unknown
DENV2/THAILAND/0738/1987,Dq181829,1987-01-01,Southeast Asia,Thailand,Bangkok,Chinnawirotpisan Et Al.,unknown,unknown,unknown,1988.00,1987-xx-xx,0.00,Bangkok,0.00,0.00,unknown
DENV2/THAILAND/K0010/1994,Af100460,1994-01-01,Southeast Asia,Thailand,Thailand,Leitmeyer Et Al.,unknown,unknown,unknown,1995.00,1994-xx-xx,0.00,Thailand,0.00,0.00,Aa: Ns2a: L182m; Ns1: S103t I188v V286a; Ns3: E173g;
DENV2/THAILAND/K0008/1994,Af100459,1994-01-01,Southeast Asia,Thailand,Thailand,Leitmeyer Et Al.,unknown,unknown,unknown,1994.08,1994-xx-xx,0.00,Thailand,0.00,0.00,unknown
DENV2/THAILAND/BIDV3499/1996,Gq868544,1996-01-01,Southeast Asia,Thailand,Bangkok,Alvarado Et Al.,unknown,unknown,unknown,1996.04,1996-xx-xx,0.00,Bangkok,0.00,0.00,Aa: Ns2a: V5i; Ns5: H513y;
DENV2/THAILAND/0263/1995,Dq181800,1995-01-01,Southeast Asia,Thailand,Bangkok,Chinnawirotpisan Et Al.,unknown,unknown,unknown,1995.07,1995-xx-xx,0.00,Bangkok,0.00,0.00,Aa: Ns2b: A65p S70t; Ns1: H129q; Ns5: K95t I135v;
DENV2/THAILAND/C0167/1996,Af100464,1996-01-01,Southeast Asia,Thailand,Thailand,Leitmeyer Et Al.,unknown,unknown,unknown,1997.00,1996-xx-xx,0.00,Thailand,0.00,0.00,Aa: Ns5: V637s D826e;
DENV2/THAILAND/C0166/1996,Af100463,1996-01-01,Southeast Asia,Thailand,Thailand,Leitmeyer Et Al.,unknown,unknown,unknown,1996.00,1996-xx-xx,0.00,Thailand,0.00,0.00,Aa: Ns1: D327v;
DENV2/THAILAND/1121/1987,Dq181848,1987-01-01,Southeast Asia,Thailand,Bangkok,Chinnawirotpisan Et Al.,unknown,unknown,unknown,1988.00,1987-xx-xx,0.00,Bangkok,0.00,0.00,unknown
DENV2/THAILAND/0405/1991,Dq181840,1991-01-01,Southeast Asia,Thailand,Bangkok,Chinnawirotpisan Et Al.,unknown,unknown,unknown,1991.00,1991-xx-xx,0.00,Bangkok,0.00,0.00,unknown
DENV2/THAILAND/K0194/1990,Dq181887,1990-01-01,Southeast Asia,Thailand,Kamphaeng Phet,Chinnawirotpisan Et Al.,unknown,unknown,unknown,1990.00,1990-xx-xx,0.00,Kamphaeng Phet,0.00,0.00,Aa: E: A173v;
DENV2/THAILAND/0562/1991,Dq181839,1991-01-01,Southeast Asia,Thailand,Bangkok,Chinnawirotpisan Et Al.,unknown,unknown,unknown,1991.00,1991-xx-xx,0.00,Bangkok,0.00,0.00,unknown
DENV2/THAILAND/1136/1990,Dq181843,1990-01-01,Southeast Asia,Thailand,Bangkok,Chinnawirotpisan Et Al.,unknown,unknown,unknown,1990.00,1990-xx-xx,0.00,Bangkok,0.00,0.00,Aa: E: L277s;
DENV2/THAILAND/0017/1998,Dq181799,1998-01-01,Southeast Asia,Thailand,Bangkok,Chinnawirotpisan Et Al.,unknown,unknown,unknown,1999.00,1998-xx-xx,0.00,Bangkok,0.00,0.00,Aa: C: T11a; Ns4b: Q21h; M: I16m; Ns2a: N139k V174a; Ns5: K570r;
DENV2/THAILAND/0021/1992,Dq181859,1992-01-01,Southeast Asia,Thailand,Bangkok,Chinnawirotpisan Et Al.,unknown,unknown,unknown,1992.00,1992-xx-xx,0.00,Bangkok,0.00,0.00,unknown
DENV2/THAILAND/NH63/1993,Af169684,1993-01-01,Southeast Asia,Thailand,Thailand,Igarashi Et Al.,unknown,unknown,unknown,1994.00,1993-xx-xx,0.00,Thailand,0.00,0.00,Aa: Ns4b: L15f; E: K334r; Ns2b: G69r; Ns2a: L181i; Ns4a: V117f; Ns3: R202k S452f; Ns5: K200r R246k I271v V637a;
DENV2/THAILAND/C0371/1995,Af100461,1995-01-01,Southeast Asia,Thailand,Thailand,Leitmeyer Et Al.,unknown,unknown,unknown,1996.00,1995-xx-xx,0.00,Thailand,0.00,0.00,Aa: C: A102v; Ns2a: L127i; Ns5: A196t;
DENV2/THAILAND/0240/1991,Dq181841,1991-01-01,Southeast Asia,Thailand,Bangkok,Chinnawirotpisan Et Al.,unknown,unknown,unknown,1991.00,1991-xx-xx,0.00,Bangkok,0.00,0.00,unknown
DENV2/CAMBODIA/BIDV3924/2008,Gq868638,2008-01-01,Southeast Asia,Cambodia,Cambodia,Alvarado Et Al.,unknown,unknown,unknown,2009.00,2008-xx-xx,0.00,Cambodia,0.00,0.00,Aa: E: V324l I432v V439i; Ns2a: N139d; Ns1: I264t; Ns3: E420d; Ns5: I27t T363a K630r V637a;
DENV2/CAMBODIA/BIDV4265/2007,Gu131927,2007-01-01,Southeast Asia,Cambodia,Cambodia,Alvarado Et Al.,unknown,unknown,unknown,2008.00,2007-xx-xx,0.00,Cambodia,0.00,0.00,Aa: C: N3t Q4h; Ns4b: V48i V63t; E: K36r I432v; Ns2b: D63e; Ns1: K101r A141t T146a N246s; Ns3: I172t; Ns5: R98k I271v K312t E558k;
DENV2/THAILAND/BIDV2299/2001,Fj810412,2001-01-01,Southeast Asia,Thailand,Kamphaeng Phet,Alvarado Et Al.,unknown,unknown,unknown,2002.00,2001-xx-xx,0.00,Kamphaeng Phet,0.00,0.00,Aa: E: G190s; Ns3: M13i Y548f;
DENV2/AUSTRALIA/KURANDA/2002,Jn568261,2002-01-01,Oceania,Australia,Australia,Northill Et Al.,unknown,unknown,unknown,2002.00,2002-xx-xx,0.00,Australia,0.00,0.00,unknown
DENV2/VIETNAM/FG6448/2009,Gu908511,2009-08-04,Southeast Asia,Vietnam,Vietnam,Giang Et Al.,unknown,unknown,unknown,2009.59,2009-08-04,0.00,Vietnam,0.00,0.00,Aa: E: V382i;
DENV2/VIETNAM/A087/2009,Gu908497,2009-10-21,Southeast Asia,Vietnam,Vietnam,Giang Et Al.,unknown,unknown,unknown,2009.80,2009-10-21,0.00,Vietnam,0.00,0.00,unknown
DENV2/VIETNAM/A034/2009,Gu908495,2009-09-04,Southeast Asia,Vietnam,Vietnam,Giang Et Al.,unknown,unknown,unknown,2009.67,2009-09-04,0.00,Vietnam,0.00,0.00,Aa: E: V482g;
DENV2/IRELAND/080388IRL/2010,Jq896293,2010-08-25,Europe,Ireland,Ireland,Cartin Et Al.,unknown,unknown,unknown,2010.65,2010-08-25,0.00,Ireland,0.00,0.00,Aa: E: L207m;
DENV2/VIETNAM/FG6430/2009,Gu908510,2009-07-17,Southeast Asia,Vietnam,Vietnam,Giang Et Al.,unknown,unknown,unknown,2009.54,2009-07-17,0.00,Vietnam,0.00,0.00,unknown
DENV2/TAIWAN/802KH1108C/2011,Kt175111,2011-01-01,China,Taiwan,Taiwan,Chang Et Al.,unknown,unknown,unknown,2011.00,2011-xx-xx,0.00,Taiwan,0.00,0.00,Aa: E: V439i;
DENV2/VIETNAM/BIDV1003/2006,Eu482448,2006-01-01,Southeast Asia,Vietnam,Vietnam,Alvarado Et Al.,unknown,unknown,unknown,2007.00,2006-xx-xx,0.00,Vietnam,0.00,0.00,Aa: Ns1: A141t; Ns3: S346t; Ns5: T290i;
DENV2/VIETNAM/BIDV1511/2007,Eu660415,2007-01-01,Southeast Asia,Vietnam,Vietnam,Alvarado Et Al.,unknown,unknown,unknown,2008.00,2007-xx-xx,0.00,Vietnam,0.00,0.00,Aa: Ns4b: L13f; E: E383g; Ns1: P258l; Ns3: S171g; Ns5: A778v;
DENV2/VIETNAM/A006/2009,Gu908494,2009-08-07,Southeast Asia,Vietnam,Vietnam,Giang Et Al.,unknown,unknown,unknown,2009.60,2009-08-07,0.00,Vietnam,0.00,0.00,Aa: E: G330d;
DENV2/VIETNAM/FG6429/2009,Gu908509,2009-07-16,Southeast Asia,Vietnam,Vietnam,Giang Et Al.,unknown,unknown,unknown,2009.54,2009-07-16,0.00,Vietnam,0.00,0.00,unknown
DENV2/VIETNAM/FG6019/2008,Gu908499,2008-07-31,Southeast Asia,Vietnam,Vietnam,Giang Et Al.,unknown,unknown,unknown,2008.58,2008-07-31,0.00,Vietnam,0.00,0.00,unknown
DENV2/TAIWAN/900PT0910A/2009,Jq403523,2009-01-01,China,Taiwan,Taiwan,Chang Et Al.,unknown,unknown,unknown,2009.00,2009-xx-xx,0.00,Taiwan,0.00,0.00,unknown
DENV2/VIETNAM/MD116HN/2008,Gu908516,2008-10-17,Southeast Asia,Vietnam,Vietnam,Giang Et Al.,unknown,unknown,unknown,2008.79,2008-10-17,0.00,Vietnam,0.00,0.00,unknown
DENV2/VIETNAM/MD002HN/2008,Gu908517,2008-09-17,Southeast Asia,Vietnam,Vietnam,Giang Et Al.,unknown,unknown,unknown,2008.71,2008-09-17,0.00,Vietnam,0.00,0.00,Aa: E: N203s;
DENV2/VIETNAM/MD060HN/2008,Gu908518,2008-10-08,Southeast Asia,Vietnam,Vietnam,Giang Et Al.,unknown,unknown,unknown,2008.77,2008-10-08,0.00,Vietnam,0.00,0.00,unknown
DENV2/VIETNAM/MD053HN/2008,Gu908513,2008-10-07,Southeast Asia,Vietnam,Vietnam,Giang Et Al.,unknown,unknown,unknown,2008.77,2008-10-07,0.00,Vietnam,0.00,0.00,unknown
DENV2/VIETNAM/FG6284/2008,Gu908504,2008-12-01,Southeast Asia,Vietnam,Vietnam,Giang Et Al.,unknown,unknown,unknown,2008.92,2008-12-01,0.00,Vietnam,0.00,0.00,Aa: E: I463v;
DENV2/VIETNAM/FG6275/2009,Gu908505,2009-02-17,Southeast Asia,Vietnam,Vietnam,Giang Et Al.,unknown,unknown,unknown,2009.13,2009-02-17,0.00,Vietnam,0.00,0.00,unknown
DENV2/VIETNAM/FG6064/2008,Gu908501,2008-08-16,Southeast Asia,Vietnam,Vietnam,Giang Et Al.,unknown,unknown,unknown,2008.62,2008-08-16,0.00,Vietnam,0.00,0.00,unknown
DENV2/VIETNAM/FG6069/2008,Gu908502,2008-08-21,Southeast Asia,Vietnam,Vietnam,Giang Et Al.,unknown,unknown,unknown,2008.64,2008-08-21,0.00,Vietnam,0.00,0.00,unknown
DENV2/VIETNAM/FG6229/2008,Gu908503,2008-11-02,Southeast Asia,Vietnam,Vietnam,Giang Et Al.,unknown,unknown,unknown,2008.84,2008-11-02,0.00,Vietnam,0.00,0.00,unknown
DENV2/VIETNAM/FG6307/2009,Gu908506,2009-06-15,Southeast Asia,Vietnam,Vietnam,Giang Et Al.,unknown,unknown,unknown,2009.45,2009-06-15,0.00,Vietnam,0.00,0.00,unknown
DENV2/VIETNAM/FG6339/2009,Gu908507,2009-04-26,Southeast Asia,Vietnam,Vietnam,Giang Et Al.,unknown,unknown,unknown,2009.31,2009-04-26,0.00,Vietnam,0.00,0.00,unknown
DENV2/VIETNAM/FG6428/2009,Gu908508,2009-07-15,Southeast Asia,Vietnam,Vietnam,Giang Et Al.,unknown,unknown,unknown,2009.53,2009-07-15,0.00,Vietnam,0.00,0.00,unknown
DENV2/CAMBODIA/BIDV3799/2008,Gu131902,2008-01-01,Southeast Asia,Cambodia,Cambodia,Alvarado Et Al.,unknown,unknown,unknown,2009.00,2008-xx-xx,0.00,Cambodia,0.00,0.00,Aa: Ns1: T309a;
DENV2/CAMBODIA/D2T0601085/2009,Kt452795,2009-01-01,Southeast Asia,Cambodia,Cambodia,Aaskov Et Al.,unknown,unknown,unknown,2009.00,2009-xx-xx,0.00,Cambodia,0.00,0.00,Aa: E: A446v;
DENV2/CAMBODIA/BIDV2068/2008,Fj639718,2008-01-01,Southeast Asia,Cambodia,Cambodia,Alvarado Et Al.,unknown,unknown,unknown,2009.00,2008-xx-xx,0.00,Cambodia,0.00,0.00,Aa: Ns2b: R55k; Ns5: S429n I717v;
DENV2/VIETNAM/A089/2009,Gu908498,2009-10-23,Southeast Asia,Vietnam,Vietnam,Giang Et Al.,unknown,unknown,unknown,2009.81,2009-10-23,0.00,Vietnam,0.00,0.00,unknown
DENV2/CHINA/GD3205FOSHAN/2013,Kj545457,2013-01-01,China,China,China,Ke Et Al.,unknown,unknown,unknown,2013.00,2013-xx-xx,0.00,China,0.00,0.00,Aa: M: I144t G145l;
DENV2/CHINA/GDZS00A/2014,Kp064517,2014-10-25,China,China,Guangdong,Lin Et Al.,unknown,unknown,unknown,2014.81,2014-10-25,0.00,Zhongshan,0.00,0.00,unknown
DENV2/CHINA/4115/2014,Kp191527,2014-09-01,China,China,China,Li Et Al.,unknown,unknown,unknown,2014.74,2014-09-xx,0.00,China,0.00,0.00,unknown
DENV2/THAILAND/0078/2001,Dq181797,2001-01-01,Southeast Asia,Thailand,Bangkok,Chinnawirotpisan Et Al.,unknown,unknown,unknown,2002.00,2001-xx-xx,0.00,Bangkok,0.00,0.00,Aa: Ns1: I96t;
DENV2/AUSTRALIA/CAIRNSB/2003,Jn568249,2003-01-01,Oceania,Australia,Australia,Northill Et Al.,unknown,unknown,unknown,2003.00,2003-xx-xx,0.00,Australia,0.00,0.00,unknown
DENV2/CHINA/MLDENV/2009,Jq815199,2009-10-01,China,China,China,Guo Et Al.,unknown,unknown,unknown,2009.75,2009-10-xx,0.00,China,0.00,0.00,unknown
DENV2/CHINA/SERUM/2012,Kf060920,2012-01-01,China,China,Guangdong,Bai Et Al.,unknown,unknown,unknown,2012.00,2012-xx-xx,0.00,Guangzhou,0.00,0.00,unknown
DENV2/CHINA/RL236/2013,Kj470750,2013-11-01,China,China,China,Guo Et Al.,unknown,unknown,unknown,2013.83,2013-11-xx,0.00,China,0.00,0.00,unknown
DENV2/MYANMAR/RL199/2013,Kj470759,2013-10-01,Southeast Asia,Myanmar,Myanmar,Guo Et Al.,unknown,unknown,unknown,2013.77,2013-10-xx,0.00,Myanmar,0.00,0.00,Aa: E: T180i N194s;
DENV2/CHINA/RL24/2013,Kj470743,2013-09-01,China,China,China,Guo Et Al.,unknown,unknown,unknown,2013.67,2013-09-xx,0.00,China,0.00,0.00,Aa: E: T359i;
DENV2/MYANMAR/MANDALAY146/2015,Kx357979,2015-01-01,Southeast Asia,Myanmar,Myanmar,Aung Et Al.,unknown,unknown,unknown,2015.00,2015-xx-xx,0.00,Myanmar,0.00,0.00,unknown
DENV2/MYANMAR/RL230/2013,Kj470761,2013-11-01,Southeast Asia,Myanmar,Myanmar,Guo Et Al.,unknown,unknown,unknown,2013.91,2013-11-xx,0.00,Myanmar,0.00,0.00,Aa: E: P364l;
DENV2/MYANMAR/RL231/2013,Kj470762,2013-11-01,Southeast Asia,Myanmar,Myanmar,Guo Et Al.,unknown,unknown,unknown,2013.83,2013-11-xx,0.00,Myanmar,0.00,0.00,Aa: E: Q227r;
DENV2/MYANMAR/RL189/2013,Kj470760,2013-10-01,Southeast Asia,Myanmar,Myanmar,Guo Et Al.,unknown,unknown,unknown,2013.79,2013-10-xx,0.00,Myanmar,0.00,0.00,unknown
DENV2/MYANMAR/RL103/2013,Kj470756,2013-09-01,Southeast Asia,Myanmar,Myanmar,Guo Et Al.,unknown,unknown,unknown,2013.69,2013-09-xx,0.00,Myanmar,0.00,0.00,unknown
DENV2/MYANMAR/RL41/2013,Kj470755,2013-09-01,Southeast Asia,Myanmar,Myanmar,Guo Et Al.,unknown,unknown,unknown,2013.69,2013-09-xx,0.00,Myanmar,0.00,0.00,unknown
DENV2/MYANMAR/RL26/2013,Kj470752,2013-09-01,Southeast Asia,Myanmar,Myanmar,Guo Et Al.,unknown,unknown,unknown,2013.69,2013-09-xx,0.00,Myanmar,0.00,0.00,unknown
DENV2/CHINA/RL56/2013,Kj470749,2013-09-01,China,China,China,Guo Et Al.,unknown,unknown,unknown,2013.69,2013-09-xx,0.00,China,0.00,0.00,unknown
DENV2/CHINA/YNPE2/2013,Mf459663,2013-09-09,China,China,China,Guo Et Al.,unknown,unknown,unknown,2013.69,2013-09-09,0.00,China,0.00,0.00,unknown
DENV2/MYANMAR/RL143/2013,Kj470757,2013-10-01,Southeast Asia,Myanmar,Myanmar,Guo Et Al.,unknown,unknown,unknown,2013.83,2013-10-xx,0.00,Myanmar,0.00,0.00,unknown
DENV2/MYANMAR/RL233/2013,Kj470763,2013-11-01,Southeast Asia,Myanmar,Myanmar,Guo Et Al.,unknown,unknown,unknown,2013.83,2013-11-xx,0.00,Myanmar,0.00,0.00,unknown
DENV2/THAILAND/0372/1988,Dq181846,1988-01-01,Southeast Asia,Thailand,Bangkok,Chinnawirotpisan Et Al.,unknown,unknown,unknown,1988.00,1988-xx-xx,0.00,Bangkok,0.00,0.00,Aa: E: T226k S474p;
DENV2/THAILAND/0284/1990,Dq181801,1990-01-01,Southeast Asia,Thailand,Bangkok,Chinnawirotpisan Et Al.,unknown,unknown,unknown,1991.00,1990-xx-xx,0.00,Bangkok,0.00,0.00,Aa: C: I106v; Ns4b: L15f N245s; E: M96i; M: N7d R151k; Ns2b: I116l; Ns2a: V12i A37t; Ns1: I21v N24s A99v; Ns3: H348y N556s; Ns5: N645s;
DENV2/CHINA/04/1985,Af119661,1985-01-01,China,China,Hainan,Hu Et Al.,unknown,unknown,unknown,1986.00,1985-xx-xx,0.00,Hainan,0.00,0.00,Aa: C: A102v; Ns4b: S238f; E: I6v A54v E62k M118t F392v; M: T134i; Ns2a: F50l S212a; Ns4a: I116m; Ns1: N344s N347d; Ns3: G14e A38t S293n; Ns5: S429n V577a;
DENV2/CAMBODIA/BIDV2024/2002,Fj639701,2002-01-01,Southeast Asia,Cambodia,Cambodia,Alvarado Et Al.,unknown,unknown,unknown,2002.10,2002-xx-xx,0.00,Cambodia,0.00,0.00,Aa: E: T120s V358i; Ns2a: V133i; Ns4a: A36v; Ns1: R172k S246g; Ns5: S23n E379k M393i R401k H634y I641v;
DENV2/VIETNAM/CNS36/1995,Jx649147,1995-01-01,Southeast Asia,Vietnam,Vietnam,Barrett Et Al.,unknown,unknown,unknown,1995.28,1995-xx-xx,0.00,Vietnam,0.00,0.00,Aa: C: A63t; Ns4b: V115i; M: N59s R151k; Ns2b: V112m; Ns2a: R94k; Ns1: T146k; Ns5: N645d;
DENV2/TAIWAN/704TN0510A/2005,Dq518640,2005-01-01,China,Taiwan,Taiwan,Chang Et Al.,unknown,unknown,unknown,2005.00,2005-xx-xx,0.00,Taiwan,0.00,0.00,Aa: E: N153d;
DENV2/VIETNAM/MD863/2002,Fm210227,2002-01-01,Southeast Asia,Vietnam,Vietnam,Aslett Et Al.,unknown,unknown,unknown,2003.00,2002-xx-xx,0.00,Vietnam,0.00,0.00,Aa: C: A52t; Ns4b: I18v; E: I170v; Ns2a: V133i; Ns1: A205t Y261h; Ns3: S346f; Ns5: E558g K563r R698k E715d;
DENV2/VIETNAM/404/1999,Fm210217,1999-01-01,Southeast Asia,Vietnam,Vietnam,Aslett Et Al.,unknown,unknown,unknown,2000.00,1999-xx-xx,0.00,Vietnam,0.00,0.00,Aa: M: E85d; Ns3: R322k; Ns5: V637a;
DENV2/VIETNAM/MD861/2002,Fm210226,2002-01-01,Southeast Asia,Vietnam,Vietnam,Aslett Et Al.,unknown,unknown,unknown,2002.00,2002-xx-xx,0.00,Vietnam,0.00,0.00,Aa: Ns5: I114v;
DENV2/VIETNAM/727/2003,Fm210210,2003-01-01,Southeast Asia,Vietnam,Vietnam,Aslett Et Al.,unknown,unknown,unknown,2003.46,2003-xx-xx,0.00,Vietnam,0.00,0.00,unknown
DENV2/VIETNAM/AC21/2003,Kt452796,2003-01-01,Southeast Asia,Vietnam,Vietnam,Aaskov Et Al.,unknown,unknown,unknown,2003.62,2003-xx-xx,0.00,Vietnam,0.00,0.00,Aa: E: E202k;
DENV2/VIETNAM/AC20/2003,Kt452797,2003-01-01,Southeast Asia,Vietnam,Vietnam,Aaskov Et Al.,unknown,unknown,unknown,2003.06,2003-xx-xx,0.00,Vietnam,0.00,0.00,unknown
DENV2/VIETNAM/BIDV2947/1988,Jn819418,1988-01-01,Southeast Asia,Vietnam,Vietnam,Alvarado Et Al.,unknown,unknown,unknown,1989.00,1988-xx-xx,0.00,Vietnam,0.00,0.00,Aa: Ns2a: V41m; Ns1: T164s; Ns5: S429g;
DENV2/JAMAICA/N1409/1983,M20558,1983-01-01,Caribbean,Jamaica,Jamaica,Deubel Et Al.,unknown,unknown,unknown,1983.33,1983-xx-xx,0.00,Jamaica,0.00,0.00,Aa: Ns4b: M87i D88h; M: T81a; Ns2a: S153l; Ns3: R61k; Ns5: T225s P254t;
DENV2/PUERTO_RICO/BIDV1164/1986,Eu482568,1986-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,1987.00,1986-xx-xx,0.00,Puerto Rico,0.00,0.00,Aa: Ns1: K94r; Ns3: G14e I65v; Ns5: T763a;
DENV2/PUERTO_RICO/BIDV1163/1986,Eu569704,1986-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,1986.17,1986-xx-xx,0.00,Puerto Rico,0.00,0.00,unknown
DENV2/PUERTO_RICO/BIDV1170/1987,Eu482574,1987-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,1987.25,1987-xx-xx,0.00,Puerto Rico,0.00,0.00,Aa: E: Q200h;
DENV2/PUERTO_RICO/BIDV1167/1987,Eu482571,1987-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,1987.00,1987-xx-xx,0.00,Puerto Rico,0.00,0.00,Aa: Ns5: E379a;
DENV2/PUERTO_RICO/BIDV851/1990,Eu482590,1990-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,1991.00,1990-xx-xx,0.00,Puerto Rico,0.00,0.00,Aa: C: A63t; Ns4b: V63i; E: I414v; Ns4a: A36v; Ns1: S128p; Ns3: M333l;
DENV2/PUERTO_RICO/BIDV855/1992,Eu482594,1992-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,1992.00,1992-xx-xx,0.00,Puerto Rico,0.00,0.00,Aa: Ns2a: R94k; Ns3: D436e;
DENV2/PUERTO_RICO/BIDV1361/1993,Kf955370,1993-01-01,Caribbean,Puerto Rico,Puerto Rico,Berlin Et Al.,unknown,unknown,unknown,1993.20,1993-xx-xx,0.00,Puerto Rico,0.00,0.00,Aa: Ns2b: I8v; Ns1: P106l; Ns5: L162i;
DENV2/PUERTO_RICO/BIDV684/1994,Eu482741,1994-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,1994.13,1994-xx-xx,0.00,Puerto Rico,0.00,0.00,Aa: Ns2a: A37v; Ns3: G14e;
DENV2/PUERTO_RICO/BIDV1356/1993,Eu569705,1993-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,1993.90,1993-xx-xx,0.00,Puerto Rico,0.00,0.00,Aa: Ns5: G266v;
DENV2/PUERTO_RICO/17DN/1995,Gq398301,1995-01-01,Caribbean,Puerto Rico,Puerto Rico,Aw Et Al.,unknown,unknown,unknown,1995.00,1995-xx-xx,0.00,Puerto Rico,0.00,0.00,Aa: Ns2a: V38a; Ns5: K388e;
DENV2/PUERTO_RICO/47DN/1994,Gq398302,1994-01-01,Caribbean,Puerto Rico,Puerto Rico,Aw Et Al.,unknown,unknown,unknown,1995.00,1994-xx-xx,0.00,Puerto Rico,0.00,0.00,Aa: M: G15s;
DENV2/PUERTO_RICO/BIDV1188/1990,Eu482587,1990-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,1990.81,1990-xx-xx,0.00,Puerto Rico,0.00,0.00,Aa: E: A173v; Ns1: K11r; Ns5: L716i;
DENV2/PUERTO_RICO/BIDV1183/1990,Eu482586,1990-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,1990.00,1990-xx-xx,0.00,Puerto Rico,0.00,0.00,unknown
DENV2/PUERTO_RICO/BIDV1060/1989,Eu482562,1989-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,1989.39,1989-xx-xx,0.00,Puerto Rico,0.00,0.00,Aa: E: T486i; Ns5: S319f;
DENV2/PUERTO_RICO/BIDV1179/1989,Eu482582,1989-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,1989.26,1989-xx-xx,0.00,Puerto Rico,0.00,0.00,Aa: Ns4b: I18t; E: A447v; M: T147n; Ns5: S231t;
DENV2/PUERTO_RICO/BIDV1178/1989,Eu482581,1989-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,1989.00,1989-xx-xx,0.00,Puerto Rico,0.00,0.00,Aa: E: E360g;
DENV2/PUERTO_RICO/BIDV1360/1993,Eu482589,1993-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,1993.84,1993-xx-xx,0.00,Puerto Rico,0.00,0.00,Aa: E: T189m; Ns4a: D23n; Ns1: F247l I308v; Ns5: K388e G501e V637a;
DENV2/PUERTO_RICO/BIDV1176/1988,Eu482579,1988-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,1988.86,1988-xx-xx,0.00,Puerto Rico,0.00,0.00,unknown
DENV2/PUERTO_RICO/BIDV690/1988,Eu482747,1988-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,1988.74,1988-xx-xx,0.00,Puerto Rico,0.00,0.00,unknown
DENV2/PUERTO_RICO/BIDV685/1988,Eu482742,1988-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,1989.00,1988-xx-xx,0.00,Puerto Rico,0.00,0.00,Aa: E: T268p; Ns4a: T63a;
DENV2/USA/BIDV2948/1990,Fj898450,1990-01-01,North America,USA,USA,Alvarado Et Al.,unknown,unknown,unknown,1990.00,1990-xx-xx,0.00,USA,0.00,0.00,Aa: Ns1: V177a; Ns5: K301r;
DENV2/PUERTO_RICO/27DN/1994,Gq398281,1994-01-01,Caribbean,Puerto Rico,Puerto Rico,Aw Et Al.,unknown,unknown,unknown,1994.00,1994-xx-xx,0.00,Puerto Rico,0.00,0.00,Aa: Ns4b: T108i;
DENV2/PUERTO_RICO/BIDV1378/1996,Eu596485,1996-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,1996.07,1996-xx-xx,0.00,Puerto Rico,0.00,0.00,Aa: Ns4a: T63a; Ns1: E127d; Ns5: T400a;
DENV2/PUERTO_RICO/BIDV1385/1996,Eu596486,1996-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,1997.00,1996-xx-xx,0.00,Puerto Rico,0.00,0.00,Aa: Ns5: V335i N730s T880i;
DENV2/PUERTO_RICO/BIDV1427/1999,Eu677144,1999-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,1999.24,1999-xx-xx,0.00,Puerto Rico,0.00,0.00,Aa: C: V104m; E: S229l; Ns3: V13m G14e; Ns5: Q644r;
