Strain,Accession,Date,Region,Country,Division,Authors,Journal,Title,Url,Num Date,Raw Date,Dtiter,Location,Dtiter Sanofi,Ctiter,Labels
DENV3/VIETNAM/HP5468NGS/2013,Kp893719,2013-01-01,Southeast Asia,Vietnam,Vietnam,Buerano Et Al.,unknown,unknown,unknown,2013.00,2013-xx-xx,0.00,Vietnam,0.04,0.04,unknown
DENV3/FRANCE/ISLAND14448/2012,Kt187286,2012-01-01,Europe,France,Saint Denis,Caro Et Al.,unknown,unknown,unknown,2012.30,2012-xx-xx,0.00,Reunion,0.04,0.04,unknown
DENV3/FRANCE/ISLAND14449/2012,Kt187287,2012-01-01,Europe,France,Saint Denis,Caro Et Al.,unknown,unknown,unknown,2012.13,2012-xx-xx,0.00,Reunion,0.04,0.04,unknown
DENV3/FRANCE/ISLAND14450/2012,Kt187288,2012-01-01,Europe,France,Saint Denis,Caro Et Al.,unknown,unknown,unknown,2012.13,2012-xx-xx,0.00,Reunion,0.04,0.04,unknown
DENV3/CAMBODIA/V0907330/2011,Kf543274,2011-09-07,Southeast Asia,Cambodia,Cambodia,Buchy Et Al.,unknown,unknown,unknown,2011.68,2011-09-07,0.00,Cambodia,0.04,0.04,unknown
DENV3/CAMBODIA/AC23/2011,Kt452799,2011-01-01,Southeast Asia,Cambodia,Cambodia,Aaskov Et Al.,unknown,unknown,unknown,2011.68,2011-xx-xx,0.00,Cambodia,0.04,0.04,unknown
DENV3/THAILAND/16803/2013,Ku509302,2013-01-01,Southeast Asia,Thailand,Thailand,Cadar Et Al.,unknown,unknown,unknown,2013.00,2013-xx-xx,0.00,Thailand,0.04,0.04,unknown
DENV3/TAIWAN/832KH1210A/2012,Kp176715,2012-01-01,China,Taiwan,Taiwan,Duoc Et Al.,unknown,unknown,unknown,2013.00,2012-xx-xx,0.00,Taiwan,0.04,0.04,unknown
DENV3/SINGAPORE/22463/2014,Kx224286,2014-01-01,Southeast Asia,Singapore,Singapore,Chong Et Al.,unknown,unknown,unknown,2014.00,2014-xx-xx,0.00,Singapore,0.04,0.04,unknown
DENV3/SINGAPORE/095/2015,Ky921907,2015-04-01,Southeast Asia,Singapore,Singapore,Hapuarachchi Et Al.,unknown,unknown,unknown,2015.25,2015-04-xx,0.00,Singapore,0.04,0.04,Aa: E: I380t;
DENV3/NICARAGUA/BIDV2420/1994,Fj882576,1994-01-01,Central America,Nicaragua,Nicaragua,Alvarado Et Al.,unknown,unknown,unknown,1995.00,1994-xx-xx,0.00,Nicaragua,0.04,0.04,Aa: M: T166a; Ns3: T59a Q568e;
DENV3/HONDURAS/179/1995,Fj189469,1995-01-01,Central America,Honduras,Honduras,Jimenez Et Al.,unknown,unknown,unknown,1995.00,1995-xx-xx,0.00,Honduras,0.04,0.04,unknown
DENV3/NICARAGUA/BIDV2419/1998,Gq199886,1998-01-01,Central America,Nicaragua,Nicaragua,Alpuche Et Al.,unknown,unknown,unknown,1998.58,1998-xx-xx,0.00,Nicaragua,0.04,0.04,Aa: E: I464m; Ns1: I93t; Ns3: R338k;
DENV3/PUERTO_RICO/BIDV859/1998,Eu482596,1998-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,1998.00,1998-xx-xx,0.00,Puerto Rico,0.04,0.04,unknown
DENV3/PUERTO_RICO/BIDV1080/2006,Eu529699,2006-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,2006.00,2006-xx-xx,0.00,Puerto Rico,0.04,0.04,Aa: C: T8a; Ns1: I93t I338v;
DENV3/PUERTO_RICO/BIDV858/2003,Eu482595,2003-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,2003.68,2003-xx-xx,0.00,Puerto Rico,0.04,0.04,Aa: C: I108m; M: I144v; Ns1: T103i T164s; Ns3: T176a;
DENV3/PUERTO_RICO/BIDV1614/2004,Fj182005,2004-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,2004.00,2004-xx-xx,0.00,Puerto Rico,0.04,0.04,Aa: E: N346s V459i; Ns4a: K39r; Ns1: T117a; Ns5: N565s;
DENV3/PUERTO_RICO/BIDV2110/2000,Fj547075,2000-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,2000.00,2000-xx-xx,0.00,Puerto Rico,0.04,0.04,Aa: Ns3: P172s;
DENV3/PUERTO_RICO/BIDV2106/2000,Fj547072,2000-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,2000.00,2000-xx-xx,0.00,Puerto Rico,0.04,0.04,unknown
DENV3/BELIZE/CAREC11479/1998,Jn379504,1998-01-01,Central America,Belize,Belize,Allicock Et Al.,unknown,unknown,unknown,1999.00,1998-xx-xx,0.00,Belize,0.04,0.04,Aa: E: V310i;
DENV3/ARUBA/ARU1/1999,Hm348812,1999-01-01,South America,Aruba,Aruba,Alarcon Et Al.,unknown,unknown,unknown,1999.00,1999-xx-xx,0.00,Aruba,0.04,0.04,unknown
DENV3/PUERTO_RICO/BIDV1480/2003,Eu687197,2003-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,2003.65,2003-xx-xx,0.00,Puerto Rico,0.04,0.04,Aa: Ns1: I6v S145n; Ns3: T59a K358r K589r; Ns5: A616v Q868h S895l;
DENV3/PUERTO_RICO/BIDV1450/1998,Fj182013,1998-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,1998.43,1998-xx-xx,0.00,Puerto Rico,0.04,0.04,Aa: M: I144v; Ns2a: T195a;
DENV3/PUERTO_RICO/BIDV1736/1999,Fj390376,1999-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,1999.72,1999-xx-xx,0.00,Puerto Rico,0.04,0.04,Aa: M: I156t; Ns2a: T49i; Ns1: K341r;
DENV3/PUERTO_RICO/BIDV1455/1999,Eu687219,1999-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,1999.18,1999-xx-xx,0.00,Puerto Rico,0.04,0.04,Aa: Ns1: A146v; Ns3: V155i;
DENV3/PUERTO_RICO/BIDV1481/2003,Eu687198,2003-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,2004.00,2003-xx-xx,0.00,Puerto Rico,0.04,0.04,Aa: C: V80i; Ns3: K399r;
DENV3/PUERTO_RICO/BIDV1624/2005,Fj182039,2005-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,2005.00,2005-xx-xx,0.00,Puerto Rico,0.04,0.04,Aa: Ns3: I126v; Ns5: A898v;
DENV3/PUERTO_RICO/BIDV1621/2005,Fj182011,2005-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,2005.00,2005-xx-xx,0.00,Puerto Rico,0.04,0.04,unknown
DENV3/PUERTO_RICO/BIDV1607/2004,Fj024466,2004-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,2005.00,2004-xx-xx,0.00,Puerto Rico,0.04,0.04,Aa: Ns1: K33r;
DENV3/PUERTO_RICO/BIDV1615/2004,Fj373302,2004-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,2004.96,2004-xx-xx,0.00,Puerto Rico,0.04,0.04,Aa: Ns1: V174a N207k; Ns5: Q5k;
DENV3/PUERTO_RICO/429965/2006,Eu529698,2006-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,2006.00,2006-xx-xx,0.00,Puerto Rico,0.04,0.04,unknown
DENV3/PUERTO_RICO/BIDV1625/2005,Fj182040,2005-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,2005.91,2005-xx-xx,0.00,Puerto Rico,0.04,0.04,unknown
DENV3/PUERTO_RICO/BIDV1416/2007,Eu596493,2007-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,2007.27,2007-xx-xx,0.00,Puerto Rico,0.04,0.04,Aa: Ns3: S86n; Ns5: H200y;
DENV3/PUERTO_RICO/BIDV1417/2007,Eu596494,2007-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,2008.00,2007-xx-xx,0.00,Puerto Rico,0.04,0.04,Aa: E: A265s; Ns3: K249r;
DENV3/PUERTO_RICO/BIDV1415/2007,Eu596492,2007-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,2007.71,2007-xx-xx,0.00,Puerto Rico,0.04,0.04,Aa: Ns4b: D79n; E: V81a; Ns1: I6v; Ns5: I691m;
DENV3/PUERTO_RICO/BIDV1460/2000,Eu687221,2000-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,2000.13,2000-xx-xx,0.00,Puerto Rico,0.04,0.04,Aa: Ns2a: I137t; Ns1: I93t;
DENV3/VENEZUELA/BIDV2174/2000,Fj639746,2000-01-01,South America,Venezuela,Aragua,Alvarado Et Al.,unknown,unknown,unknown,2001.00,2000-xx-xx,0.00,Aragua,0.04,0.04,Aa: Ns5: V830i;
DENV3/VENEZUELA/BIDV2965/2000,Fj898468,2000-01-01,South America,Venezuela,Aragua,Alvarado Et Al.,unknown,unknown,unknown,2001.00,2000-xx-xx,0.00,Aragua,0.04,0.04,Aa: Ns1: I93v;
DENV3/COLOMBIA/22379MEDELLIN/2004,Fj389910,2004-09-15,South America,Colombia,Colombia,Diaz Et Al.,unknown,unknown,unknown,2004.71,2004-09-15,0.00,Colombia,0.04,0.04,unknown
DENV3/COLOMBIA/15859BELLO/2002,Fj389908,2002-08-21,South America,Colombia,Colombia,Diaz Et Al.,unknown,unknown,unknown,2002.64,2002-08-21,0.00,Colombia,0.04,0.04,unknown
DENV3/VENEZUELA/BIDV2202/2001,Fj882578,2001-01-01,South America,Venezuela,Aragua,Alvarado Et Al.,unknown,unknown,unknown,2001.71,2001-xx-xx,0.00,Aragua,0.04,0.04,Aa: Ns1: I93t T103i;
DENV3/VENEZUELA/BIDV2452/2001,Fj850097,2001-01-01,South America,Venezuela,Aragua,Alvarado Et Al.,unknown,unknown,unknown,2001.97,2001-xx-xx,0.00,Aragua,0.04,0.04,Aa: C: K73e; Ns4b: A178v;
DENV3/CHINA/0023JM/2010,Jn029822,2010-01-01,China,China,China,Akihiko Et Al.,unknown,unknown,unknown,2010.00,2010-xx-xx,0.00,China,0.04,0.04,Aa: E: D190n F475l;
DENV3/SPAIN/BIDV3405/2007,Gq868578,2007-01-01,Europe,Spain,Cantabria,Alvarado Et Al.,unknown,unknown,unknown,2008.00,2007-xx-xx,0.00,Santander,0.04,0.04,Aa: C: K35r; E: P124s; Ns2a: F37l; Ns1: T224k I338t; Ns3: V146i H549y; Ns5: T644a I874m;
DENV3/VENEZUELA/BIDV2966/2001,Fj898469,2001-01-01,South America,Venezuela,Aragua,Alvarado Et Al.,unknown,unknown,unknown,2001.93,2001-xx-xx,0.00,Aragua,0.04,0.04,unknown
DENV3/COLOMBIA/16407MEDELLIN/2002,Fj389909,2002-08-29,South America,Colombia,Colombia,Diaz Et Al.,unknown,unknown,unknown,2002.66,2002-08-29,0.00,Colombia,0.04,0.04,unknown
DENV3/COLOMBIA/5292MEDELLIN/2003,Fj389907,2003-04-21,South America,Colombia,Colombia,Diaz Et Al.,unknown,unknown,unknown,2003.30,2003-04-21,0.00,Colombia,0.04,0.04,unknown
DENV3/COLOMBIA/3419MEDELLIN/2007,Fj389906,2007-02-02,South America,Colombia,Colombia,Diaz Et Al.,unknown,unknown,unknown,2007.09,2007-02-02,0.00,Colombia,0.04,0.04,unknown
DENV3/SPAIN/BIDV3400/2004,Gq868575,2004-01-01,Europe,Spain,Cantabria,Alvarado Et Al.,unknown,unknown,unknown,2004.08,2004-xx-xx,0.00,Santander,0.04,0.04,Aa: Ns4b: K17r; Ns2a: R67k S210g; Ns1: S131f; Ns5: T270i;
DENV3/SPAIN/BIDV3401/2004,Gu131953,2004-01-01,Europe,Spain,Cantabria,Alvarado Et Al.,unknown,unknown,unknown,2005.00,2004-xx-xx,0.00,Santander,0.04,0.04,Aa: Ns1: G235a; Ns5: G374e Q562l P639s I643v;
DENV3/SPAIN/BIDV2984/2003,Fj898443,2003-01-01,Europe,Spain,Cantabria,Alvarado Et Al.,unknown,unknown,unknown,2003.12,2003-xx-xx,0.00,Santander,0.04,0.04,Aa: E: I380t; Ns2a: E4k; Ns5: K15m S895l;
DENV3/SPAIN/BIDV3392/2001,Gu131950,2001-01-01,Europe,Spain,Cantabria,Alvarado Et Al.,unknown,unknown,unknown,2001.84,2001-xx-xx,0.00,Santander,0.04,0.04,unknown
DENV3/SPAIN/BIDV2978/2001,Gq199891,2001-01-01,Europe,Spain,Cantabria,Alpuche Et Al.,unknown,unknown,unknown,2001.84,2001-xx-xx,0.00,Santander,0.04,0.04,unknown
DENV3/SPAIN/BIDV3393/2002,Gq868571,2002-01-01,Europe,Spain,Cantabria,Alvarado Et Al.,unknown,unknown,unknown,2002.13,2002-xx-xx,0.00,Santander,0.04,0.04,unknown
DENV3/SPAIN/BIDV2988/2007,Fj898445,2007-01-01,Europe,Spain,Cantabria,Alvarado Et Al.,unknown,unknown,unknown,2007.00,2007-xx-xx,0.00,Santander,0.04,0.04,Aa: E: K359r; M: I156t; Ns1: I202m; Ns3: H549y; Ns5: T338i K400r;
DENV3/SPAIN/BIDV3398/2003,Gq868574,2003-01-01,Europe,Spain,Cantabria,Alvarado Et Al.,unknown,unknown,unknown,2003.94,2003-xx-xx,0.00,Santander,0.04,0.04,Aa: Ns1: N278s;
DENV3/BELIZE/CAREC14035/2004,Jn379510,2004-01-01,Central America,Belize,Belize,Allicock Et Al.,unknown,unknown,unknown,2004.00,2004-xx-xx,0.00,Belize,0.04,0.04,unknown
DENV3/BELIZE/CAREC14066/2004,Jn379511,2004-01-01,Central America,Belize,Belize,Allicock Et Al.,unknown,unknown,unknown,2004.00,2004-xx-xx,0.00,Belize,0.04,0.04,unknown
DENV3/MEXICO/BIDV2985/2003,Fj898440,2003-01-01,Central America,Mexico,Morelos,Alpuche Et Al.,unknown,unknown,unknown,2003.00,2003-xx-xx,0.00,Morelos,0.04,0.04,Aa: E: I195v T228i; Ns5: D557n;
DENV3/MEXICO/DB033/2007,Jf804046,2007-01-01,Central America,Mexico,Mexico,Colon Et Al.,unknown,unknown,unknown,2007.80,2007-xx-xx,0.00,Mexico,0.04,0.04,unknown
DENV3/MEXICO/BIDV2989/2007,Fj898442,2007-01-01,Central America,Mexico,Puebla,Alpuche Et Al.,unknown,unknown,unknown,2007.80,2007-xx-xx,0.00,Puebla,0.04,0.04,unknown
DENV3/MEXICO/ALTOLUCERO5/2006,Hm171538,2006-01-01,Central America,Mexico,Veracruz,Alpuche Et Al.,unknown,unknown,unknown,2006.00,2006-xx-xx,0.00,Alto Lucero,0.04,0.04,unknown
DENV3/MEXICO/3/2006,Hm171540,2006-01-01,Central America,Mexico,Morelos,Alpuche Et Al.,unknown,unknown,unknown,2006.00,2006-xx-xx,0.00,Tlaltizapan,0.04,0.04,unknown
DENV3/MARTINIQUE/IMTSSAMART1243/1999,Ay099337,1999-01-01,Caribbean,Martinique,Martinique,Bessaud Et Al.,unknown,unknown,unknown,1999.00,1999-xx-xx,0.00,Martinique,0.04,0.04,Aa: C: L109m; M: H86r;
DENV3/PARAGUAY/PAR5532/2007,Hq235027,2007-01-01,South America,Paraguay,Paraguay,Bafica Et Al.,unknown,unknown,unknown,2008.00,2007-xx-xx,0.00,Paraguay,0.04,0.04,Aa: C: K35r; E: T266i N302k H345y T471i; Ns2b: I105v; Ns1: I93t; Ns5: L27r;
DENV3/BRAZIL/8/2004,Jf808119,2004-01-01,South America,Brazil,Para,Alfonso Et Al.,unknown,unknown,unknown,2004.00,2004-xx-xx,0.00,Para,0.04,0.04,Aa: C: A111t; Ns2a: T39m; Ns1: I71v; Ns5: V124i D663e V667l A675d H800l L810i;
DENV3/BRAZIL/BV4/2002,Jf808118,2002-01-01,South America,Brazil,Roraima,Alfonso Et Al.,unknown,unknown,unknown,2003.00,2002-xx-xx,0.00,Roraima,0.04,0.04,Aa: E: T55i; M: H86r;
DENV3/PUERTO_RICO/BIDV1044/2006,Eu529692,2006-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,2006.00,2006-xx-xx,0.00,Puerto Rico,0.04,0.04,Aa: C: T8a; E: I482v; Ns2a: R67k; Ns1: T128i H256y E274d; Ns3: I208v; Ns5: S59t A616v K656r;
DENV3/PARAGUAY/10/2003,Jf808129,2003-01-01,South America,Paraguay,Asuncion,Alfonso Et Al.,unknown,unknown,unknown,2003.00,2003-xx-xx,0.00,Asuncion,0.04,0.04,Aa: Ns2b: I76t L104t; Ns2a: F8c E21d; Ns1: I94t; Ns3: L18q N278t; Ns5: I283t;
DENV3/PARAGUAY/PJ4/2003,Jf808128,2003-01-01,South America,Paraguay,Paraguay,Alfonso Et Al.,unknown,unknown,unknown,2004.00,2003-xx-xx,0.00,Paraguay,0.04,0.04,Aa: E: K47r; Ns4a: S92r G93s L95s;
DENV3/BRAZIL/9704/2007,Ef629367,2007-01-01,South America,Brazil,Brazil,Borba Et Al.,unknown,unknown,unknown,2007.00,2007-xx-xx,0.00,Brazil,0.04,0.04,Aa: Ns5: S4t T644i; 2k: I20t;
DENV3/BRAZIL/PV1/2003,Jf808126,2003-01-01,Europe,Portugal,Porto,Alfonso Et Al.,unknown,unknown,unknown,2003.86,2003-xx-xx,0.00,Porto,0.04,0.04,Aa: Ns2b: W2c; Ns4a: Q103p; Ns3: P277q;
DENV3/BRAZIL/145PE/2004,Jx669495,2004-01-01,South America,Brazil,Pernambuco,Cordeiro Et Al.,unknown,unknown,unknown,2004.00,2004-xx-xx,0.00,Pernambuco,0.04,0.04,Aa: Ns5: I643v;
DENV3/BRAZIL/255PE/2005,Jx669497,2005-01-01,South America,Brazil,Pernambuco,Cordeiro Et Al.,unknown,unknown,unknown,2005.00,2005-xx-xx,0.00,Pernambuco,0.04,0.04,Aa: E: L385s;
DENV3/BRAZIL/206PE/2005,Jx669492,2005-01-01,South America,Brazil,Pernambuco,Cordeiro Et Al.,unknown,unknown,unknown,2005.46,2005-xx-xx,0.00,Pernambuco,0.04,0.04,unknown
DENV3/BRAZIL/420PE/2006,Jx669506,2006-01-01,South America,Brazil,Pernambuco,Cordeiro Et Al.,unknown,unknown,unknown,2006.65,2006-xx-xx,0.00,Pernambuco,0.04,0.04,Aa: E: H345y;
DENV3/BRAZIL/129PE/2004,Jx669498,2004-01-01,South America,Brazil,Pernambuco,Cordeiro Et Al.,unknown,unknown,unknown,2004.00,2004-xx-xx,0.00,Pernambuco,0.04,0.04,Aa: E: P124s; Ns5: A675g;
DENV3/BRAZIL/ACN/2007,Jf808121,2007-01-01,South America,Brazil,Sao Paulo,Alfonso Et Al.,unknown,unknown,unknown,2007.82,2007-xx-xx,0.00,Sao Paulo,0.04,0.04,Aa: E: A278s; M: I31t; Ns2a: I58t T147i; Ns5: T245k R382k T394p T793m;
DENV3/BRAZIL/AL95/2009,Jf808120,2009-01-01,South America,Brazil,Sao Paulo,Alfonso Et Al.,unknown,unknown,unknown,2010.00,2009-xx-xx,0.00,Sao Paulo,0.04,0.04,Aa: Ns2a: S210n; Ns1: E98k; Ns3: F31l V258i; Ns5: S117t;
DENV3/BRAZIL/85469PE/2002,Jx669490,2002-01-01,South America,Brazil,Pernambuco,Cordeiro Et Al.,unknown,unknown,unknown,2002.51,2002-xx-xx,0.00,Pernambuco,0.04,0.04,unknown
DENV3/BRAZIL/101905PE/2003,Jx669489,2003-01-01,South America,Brazil,Pernambuco,Cordeiro Et Al.,unknown,unknown,unknown,2003.42,2003-xx-xx,0.00,Pernambuco,0.04,0.04,Aa: Ns2a: F37l M123i;
DENV3/BRAZIL/81257PE/2002,Jx669491,2002-01-01,South America,Brazil,Pernambuco,Cordeiro Et Al.,unknown,unknown,unknown,2003.00,2002-xx-xx,0.00,Pernambuco,0.04,0.04,unknown
DENV3/BRAZIL/424PE/2006,Jx669508,2006-01-01,South America,Brazil,Pernambuco,Cordeiro Et Al.,unknown,unknown,unknown,2006.38,2006-xx-xx,0.00,Pernambuco,0.04,0.04,Aa: Ns2a: F40l;
DENV3/BRAZIL/277PE/2005,Jx669494,2005-01-01,South America,Brazil,Pernambuco,Cordeiro Et Al.,unknown,unknown,unknown,2005.75,2005-xx-xx,0.00,Pernambuco,0.04,0.04,unknown
DENV3/BRAZIL/603PE/2006,Jx669496,2006-01-01,South America,Brazil,Pernambuco,Cordeiro Et Al.,unknown,unknown,unknown,2006.34,2006-xx-xx,0.00,Pernambuco,0.04,0.04,Aa: E: T301a;
DENV3/ECUADOR/BIDV2975/2000,Fj898457,2000-01-01,South America,Ecuador,Ecuador,Alvarado Et Al.,unknown,unknown,unknown,2000.00,2000-xx-xx,0.00,Ecuador,0.04,0.04,Aa: Ns4b: S242t; E: Y132h V452i;
DENV3/PERU/BIDV7081/2009,Kj189292,2009-01-01,South America,Peru,Peru,Birren Et Al.,unknown,unknown,unknown,2009.66,2009-xx-xx,0.00,Peru,0.04,0.04,Aa: E: V377m; M: V59a; Ns1: V5i; Ns3: M112i P175s A452v; Ns5: A616v V687i;
DENV3/PERU/BIDV7070/2008,Kj189286,2008-01-01,South America,Peru,Peru,Birren Et Al.,unknown,unknown,unknown,2008.00,2008-xx-xx,0.00,Peru,0.04,0.04,Aa: C: L103f; Ns2a: S210n;
DENV3/PERU/BIDV7071/2008,Kj189287,2008-01-01,South America,Peru,Peru,Birren Et Al.,unknown,unknown,unknown,2009.00,2008-xx-xx,0.00,Peru,0.04,0.04,Aa: Ns2a: D52n A88v; Ns1: V96i; Ns5: P367a;
DENV3/PERU/BIDV7073/2008,Kj189288,2008-01-01,South America,Peru,Peru,Birren Et Al.,unknown,unknown,unknown,2008.00,2008-xx-xx,0.00,Peru,0.04,0.04,Aa: E: V129m; M: I31t; Ns4a: I120v; Ns1: I84v V174a;
DENV3/CUBA/BA557/2001,Kt726343,2001-01-01,Caribbean,Cuba,Cuba,Alvarez Et Al.,unknown,unknown,unknown,2001.63,2001-xx-xx,0.00,Cuba,0.04,0.04,unknown
DENV3/CUBA/BA547/2001,Kt726358,2001-01-01,Caribbean,Cuba,Cuba,Alvarez Et Al.,unknown,unknown,unknown,2001.49,2001-xx-xx,0.00,Cuba,0.04,0.04,unknown
DENV3/CUBA/BA20/2002,Kt726361,2002-01-01,Caribbean,Cuba,Cuba,Alvarez Et Al.,unknown,unknown,unknown,2002.11,2002-xx-xx,0.00,Cuba,0.04,0.04,unknown
DENV3/CUBA/BA17/2002,Kt726347,2002-01-01,Caribbean,Cuba,Cuba,Alvarez Et Al.,unknown,unknown,unknown,2002.11,2002-xx-xx,0.00,Cuba,0.04,0.04,Aa: E: T198a;
DENV3/CUBA/BA21/2002,Kt726348,2002-01-01,Caribbean,Cuba,Cuba,Alvarez Et Al.,unknown,unknown,unknown,2002.00,2002-xx-xx,0.00,Cuba,0.04,0.04,unknown
DENV3/CUBA/BA546/2001,Kt726357,2001-01-01,Caribbean,Cuba,Cuba,Alvarez Et Al.,unknown,unknown,unknown,2002.00,2001-xx-xx,0.00,Cuba,0.04,0.04,unknown
DENV3/PUERTO_RICO/BIDV1090/1998,Eu529703,1998-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,1999.00,1998-xx-xx,0.00,Puerto Rico,0.04,0.04,unknown
DENV3/FRENCH_POLYNESIA/12029/2013,Ku053471,2013-02-12,South Pacific,French Polynesia,French Polynesia,Aaskov Et Al.,unknown,unknown,unknown,2013.11,2013-02-12,0.00,French Polynesia,0.04,0.04,unknown
DENV3/FRENCH_POLYNESIA/28052/2013,Ku053472,2013-02-28,South Pacific,French Polynesia,French Polynesia,Aaskov Et Al.,unknown,unknown,unknown,2013.16,2013-02-28,0.00,French Polynesia,0.04,0.04,unknown
DENV3/FRENCH_POLYNESIA/040171/2013,Ku053470,2013-03-04,South Pacific,French Polynesia,French Polynesia,Aaskov Et Al.,unknown,unknown,unknown,2013.17,2013-03-04,0.00,French Polynesia,0.04,0.04,unknown
DENV3/FRENCH_POLYNESIA/230/2013,Ku053469,2013-04-23,South Pacific,French Polynesia,French Polynesia,Aaskov Et Al.,unknown,unknown,unknown,2013.31,2013-04-23,0.00,Moorea,0.04,0.04,unknown
DENV3/FRENCH_POLYNESIA/26048/2013,Ku053468,2013-03-26,South Pacific,French Polynesia,French Polynesia,Aaskov Et Al.,unknown,unknown,unknown,2013.23,2013-03-26,0.00,French Polynesia,0.04,0.04,unknown
DENV3/COLOMBIA/4943BOLIVAR/2006,Fj389913,2006-02-17,South America,Colombia,Colombia,Diaz Et Al.,unknown,unknown,unknown,2006.13,2006-02-17,0.00,Colombia,0.04,0.04,unknown
DENV3/COLOMBIA/31233BELLO/2004,Fj389912,2004-12-06,South America,Colombia,Colombia,Diaz Et Al.,unknown,unknown,unknown,2004.93,2004-12-06,0.00,Colombia,0.04,0.04,unknown
DENV3/COLOMBIA/11049MEDELLIN/2003,Fj389911,2003-08-21,South America,Colombia,Colombia,Diaz Et Al.,unknown,unknown,unknown,2003.64,2003-08-21,0.00,Colombia,0.04,0.04,unknown
DENV3/COLOMBIA/JACENVIGADO/2009,Hm030558,2009-01-01,South America,Colombia,Colombia,Diaz Et Al.,unknown,unknown,unknown,2009.00,2009-xx-xx,0.00,Colombia,0.04,0.04,Aa: E: V329a;
DENV3/COLOMBIA/3832MEDELLIN/2006,Fj389915,2006-02-07,South America,Colombia,Colombia,Diaz Et Al.,unknown,unknown,unknown,2006.10,2006-02-07,0.00,Colombia,0.04,0.04,unknown
DENV3/COLOMBIA/3454MEDELLIN/2007,Fj389914,2007-02-02,South America,Colombia,Colombia,Diaz Et Al.,unknown,unknown,unknown,2007.09,2007-02-02,0.00,Colombia,0.04,0.04,unknown
DENV3/COLOMBIA/18206MEDELLIN/2005,Fj389916,2005-05-18,South America,Colombia,Colombia,Diaz Et Al.,unknown,unknown,unknown,2005.38,2005-05-18,0.00,Colombia,0.04,0.04,unknown
DENV3/NICARAGUA/BIDV4753/2009,Hq541806,2009-01-01,Central America,Nicaragua,Managua,Alvarado Et Al.,unknown,unknown,unknown,2010.00,2009-xx-xx,0.00,Managua,0.04,0.04,Aa: Ns1: I6v M109k; Ns5: K355r;
DENV3/USA/DB164/2014,Km458191,2014-01-01,North America,USA,Texas,Gaul Et Al.,unknown,unknown,unknown,2014.00,2014-xx-xx,0.00,Texas,0.04,0.04,Aa: E: F119i I480m;
DENV3/NICARAGUA/BIDV3169/2008,Hq541790,2008-01-01,Central America,Nicaragua,Managua,Alvarado Et Al.,unknown,unknown,unknown,2008.81,2008-xx-xx,0.00,Managua,0.04,0.04,unknown
DENV3/NICARAGUA/BIDV7634/2011,Kf973476,2011-01-01,Central America,Nicaragua,Nicaragua,Balmaseda Et Al.,unknown,unknown,unknown,2011.00,2011-xx-xx,0.00,Nicaragua,0.04,0.04,Aa: Ns2a: K95r; Ns1: M324i; Ns3: E143g K214t I520v; Ns5: K15r H637y;
DENV3/NICARAGUA/BIDV3163/2008,Hq541789,2008-01-01,Central America,Nicaragua,Managua,Alvarado Et Al.,unknown,unknown,unknown,2008.00,2008-xx-xx,0.00,Managua,0.04,0.04,unknown
