Strain,Accession,Date,Region,Country,Division,Authors,Journal,Title,Url,Num Date,Fauna Date,Raw Date,Host
A/Environment/Zhejiang/2/2014,Epi533256,2014-02-25,unknown,China,Zhejiang,Zhejiang Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.15,2018.22,2014-02-25,Environment
A/Zhejiang/8/2014,Epi533247,2014-02-27,unknown,China,Zhejiang,Zhejiang Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.16,2018.22,2014-02-27,Human
A/Chicken/Jilin/1318,Epi528343,2014-02-20,unknown,China,Jilin,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.14,2018.22,2014-02-20,Chicken
A/Chicken/Jilin/05/2014,Epi528335,2014-02-21,unknown,China,Jilin,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.14,2018.22,2014-02-21,Chicken
A/Chicken/Jilin/1320,Epi528359,2014-02-21,unknown,China,Jilin,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.14,2018.22,2014-02-21,Chicken
A/Jilin/10117/2014,Epi528295,2014-02-19,unknown,China,Jilin,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.13,2018.22,2014-02-19,Human
A/Guizhou/1502/2014,Epi509998,2014-01-08,unknown,China,Guizhou,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.02,2018.22,2014-01-08,Human
A/Hangzhou/19/2014,Epi535120,2014-01-18,unknown,China,Zhejiang,Hangzhou Center For Disease Control And Prevention,unknown,unknown,unknown,2014.05,2018.22,2014-01-18,Human
A/Hangzhou/39/2014,Epi535160,2014-01-23,unknown,China,Zhejiang,Hangzhou Center For Disease Control And Prevention,unknown,unknown,unknown,2014.06,2018.22,2014-01-23,Human
A/Hangzhou/30/2014,Epi535136,2014-01-20,unknown,China,Zhejiang,Hangzhou Center For Disease Control And Prevention,unknown,unknown,unknown,2014.05,2018.22,2014-01-20,Human
A/Hangzhou/35/2014,Epi535144,2014-01-23,unknown,China,Zhejiang,Hangzhou Center For Disease Control And Prevention,unknown,unknown,unknown,2014.06,2018.22,2014-01-23,Human
A/Zhejiang/7801/2014,Epi628325,2014-01-23,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.06,2018.22,2014-01-23,Human
A/Zhejiang/7800/2014,Epi628333,2014-01-23,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.06,2018.22,2014-01-23,Human
A/Zhejiang/7802/2014,Epi628317,2014-01-20,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.05,2018.22,2014-01-20,Human
A/Hunan/12173/2014,Epi628141,2014-02-17,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.13,2018.22,2014-02-17,Human
A/Zhejiang/7/2014,Epi533240,2014-02-24,unknown,China,Zhejiang,Zhejiang Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.15,2018.22,2014-02-24,Human
A/Jiangsu/9043/2014,Epi628237,2014-01-26,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.07,2018.22,2014-01-26,Human
A/Zhejiang/14/2014,Epi627558,2014-01-14,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.04,2018.22,2014-01-14,Human
A/Zhejiang/22/2014,Epi627542,2014-02-08,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.10,2018.22,2014-02-08,Human
A/Zhejiang/LS01/2014,Epi542090,2014-02-08,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2014.10,2018.22,2014-02-08,Human
A/Zhejiang/6/2014,Epi628341,2014-01-15,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.04,2018.22,2014-01-15,Human
A/Zhejiang/7807/2014,Epi628301,2014-01-19,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.05,2018.22,2014-01-19,Human
A/Hunan/8963/2014,Epi628293,2014-02-02,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.09,2018.22,2014-02-02,Human
A/Jiangsu/98342/2014,Epi566121,2014-11-17,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.88,2018.22,2014-11-17,Human
A/Hunan/9191/2014,Epi628061,2014-02-11,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.11,2018.22,2014-02-11,Human
A/Jiangxi/27569/2014,Epi627837,2014-04-21,unknown,China,Jiangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.30,2018.22,2014-04-21,Human
A/Anhui/1878/2014,Epi627406,2014-04-02,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.25,2018.22,2014-04-02,Human
A/Anhui/1881/2014,Epi627414,2014-04-13,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.28,2018.22,2014-04-13,Human
A/Anhui/1879/2014,Epi627446,2014-04-02,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.25,2018.22,2014-04-02,Human
A/Zhejiang/20/2014,Epi627598,2014-02-03,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.09,2018.22,2014-02-03,Human
A/Zhejiang/15/2014,Epi627582,2014-01-25,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.07,2018.22,2014-01-25,Human
A/Zhejiang/16/2014,Epi627574,2014-02-03,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.09,2018.22,2014-02-03,Human
A/Hangzhou/40/2014,Epi535168,2014-01-24,unknown,China,Zhejiang,Hangzhou Center For Disease Control And Prevention,unknown,unknown,unknown,2014.06,2018.22,2014-01-24,Human
A/Shaoxing/70/2014,Epi535184,2014-02-03,unknown,China,Zhejiang,Hangzhou Center For Disease Control And Prevention,unknown,unknown,unknown,2014.09,2018.22,2014-02-03,Human
A/Hangzhou/49/2014,Epi535176,2014-01-29,unknown,China,Zhejiang,Hangzhou Center For Disease Control And Prevention,unknown,unknown,unknown,2014.08,2018.22,2014-01-29,Human
A/Zhejiang/24/2014,Epi627526,2014-01-24,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.06,2018.22,2014-01-24,Human
A/Anhui/1872/2014,Epi627390,2014-02-19,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.13,2018.22,2014-02-19,Human
A/Anhui/9214/2014,Epi628037,2014-02-15,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.12,2018.22,2014-02-15,Human
A/Hangzhou/38/2014,Epi535152,2014-01-23,unknown,China,Zhejiang,Hangzhou Center For Disease Control And Prevention,unknown,unknown,unknown,2014.06,2018.22,2014-01-23,Human
A/Environment/Shandong/ZZ001/2014,Epi627614,2014-02-17,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.13,2018.22,2014-02-17,Environment
A/Hangzhou/112/2014,Epi535192,2014-02-09,unknown,China,Zhejiang,Hangzhou Center For Disease Control And Prevention,unknown,unknown,unknown,2014.11,2018.22,2014-02-09,Human
A/Hangzhou/118/2014,Epi535200,2014-02-10,unknown,China,Zhejiang,Hangzhou Center For Disease Control And Prevention,unknown,unknown,unknown,2014.11,2018.22,2014-02-10,Human
A/Zhejiang/23/2014,Epi627534,2014-02-09,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.11,2018.22,2014-02-09,Human
A/Anhui/9212/2014,Epi628045,2014-02-13,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.12,2018.22,2014-02-13,Human
A/Chicken/Jiangxi/1055,Epi583930,2014-02-18,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-18,Chicken
A/Chicken/Jiangxi/1057,Epi583937,2014-02-18,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-18,Chicken
A/Chicken/Jiangxi/1094,Epi594246,2014-02-18,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-18,Chicken
A/Silkiechicken/Jiangxi/9476,Epi583903,2014-02-16,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-16,Chicken
A/Chicken/Jiangxi/1087,Epi594169,2014-02-18,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-18,Chicken
A/Silkiechicken/Jiangxi/9472,Epi583897,2014-02-16,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-16,Chicken
A/Chicken/Jiangxi/1093,Epi594225,2014-02-18,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-18,Chicken
A/Chicken/Jiangxi/1096,Epi594344,2014-02-18,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-18,Chicken
A/Chicken/Jiangxi/1092,Epi594218,2014-02-18,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-18,Chicken
A/Chicken/Jiangxi/1089,Epi594197,2014-02-18,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-18,Chicken
A/Chicken/Jiangxi/9508,Epi583909,2014-02-16,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-16,Chicken
A/Silkiechicken/Jiangxi/9469,Epi583891,2014-02-16,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-16,Chicken
A/Chicken/Jiangxi/9558,Epi583923,2014-02-16,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-16,Chicken
A/Chicken/Jiangxi/9530,Epi592317,2014-02-16,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-16,Chicken
A/Chicken/Jiangxi/9513,Epi592177,2014-02-16,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-16,Chicken
A/Chicken/Jiangxi/9497,Epi592310,2014-02-16,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-16,Chicken
A/Chicken/Jiangxi/9534,Epi583916,2014-02-16,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-16,Chicken
A/Chicken/Jiangxi/1095,Epi594316,2014-02-18,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-18,Chicken
A/Chicken/Jiangxi/1088,Epi594176,2014-02-18,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-18,Chicken
A/Shanghai/13/2013,Epi447785,2013-04-10,unknown,China,Shanghai,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.27,2018.22,2013-04-10,Human
A/Chicken/Suzhou/097-1/2013,Epi515793,2013-04-09,unknown,China,Jiangsu,Beijing Institute Of Microbiology And Epidemiology,unknown,unknown,unknown,2013.27,2018.22,2013-04-09,Chicken
A/Chicken/Jiaxing/4490,Epi583070,2013-10-25,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.81,2018.22,2013-10-25,Chicken
A/chicken/Ningxia/S1152/2014,Epi1090578,2014-05-16,unknown,China,Ningxia,Other Database Import,unknown,unknown,unknown,2014.37,2018.22,2014-05-16,Chicken
A/Chicken/Jilin/1319,Epi528351,2014-02-20,unknown,China,Jilin,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.14,2018.22,2014-02-20,Chicken
A/Shanghai/PD-01/2014,Epi576615,2014-01-17,unknown,China,Shanghai,Other Database Import,unknown,unknown,unknown,2014.04,2018.22,2014-01-17,Human
A/Anhui/1876/2014,Epi627398,2014-03-10,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.19,2018.22,2014-03-10,Human
A/Zhejiang/3/2014,Epi628365,2014-01-09,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.02,2018.22,2014-01-09,Human
A/Jiangsu/9387/2014,Epi628053,2014-02-07,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.10,2018.22,2014-02-07,Human
A/Fujian/5/2014,Epi628077,2014-01-24,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.06,2018.22,2014-01-24,Human
A/Chicken/Shaoxing/5479,Epi583164,2013-10-29,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.82,2018.22,2013-10-29,Chicken
A/Environment/Jiangsu/313,Epi628413,2013-12-29,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.99,2018.22,2013-12-29,Environment
A/Sdyt/1/2016,Epi1102546,2016-02-17,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.13,2018.22,2016-02-17,Human
A/EV/SDYT/02/2016,Epi1101372,2016-02-17,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.13,2018.22,2016-02-17,Environment
A/EV/SDYT/08/2016,Epi1101412,2016-02-17,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.13,2018.22,2016-02-17,Environment
A/EV/SDYT/06/2016,Epi1101404,2016-02-17,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.13,2018.22,2016-02-17,Environment
A/EV/SDYT/01/2016,Epi1101364,2016-02-17,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.13,2018.22,2016-02-17,Environment
A/EV/SDYT/03/2016,Epi1101380,2016-02-17,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.13,2018.22,2016-02-17,Environment
A/EV/SDYT/05/2016,Epi1101396,2016-02-17,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.13,2018.22,2016-02-17,Environment
A/EV/SDYT/04/2016,Epi1101388,2016-02-17,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.13,2018.22,2016-02-17,Environment
A/chicken/Hunan/SD017/2014,Epi1090474,2014-02-18,unknown,China,Hunan,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-18,Chicken
A/Jiaxing/20/2014,Epi535128,2014-01-18,unknown,China,Zhejiang,Hangzhou Center For Disease Control And Prevention,unknown,unknown,unknown,2014.05,2018.22,2014-01-18,Human
A/Zhejiang/5/2014,Epi628349,2014-01-08,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.02,2018.22,2014-01-08,Human
A/Jiangsu/9041/2014,Epi628245,2014-01-20,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.05,2018.22,2014-01-20,Human
A/Shenzhen/SP118/2014,Epi578027,2014-03-18,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.21,2018.22,2014-03-18,Human
A/GD-125/2014/H7N9/2014-03-09,Epi656192,2014-03-09,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.18,2018.22,2014-03-09,Human
A/Shanghai/PD-02/2014,Epi576617,2014-01-17,unknown,China,Shanghai,Other Database Import,unknown,unknown,unknown,2014.04,2018.22,2014-01-17,Human
A/Jiangsu/9389/2014,Epi628189,2014-01-07,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.02,2018.22,2014-01-07,Human
A/Shanghai/1/2014,Epi531475,2014-01-03,unknown,China,Shanghai,Other Database Import,unknown,unknown,unknown,2014.01,2018.22,2014-01-03,Human
A/Shanghai/2619/2014,Epi628429,2014-01-03,unknown,China,Shanghai,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.01,2018.22,2014-01-03,Human
A/Zhejiang/1/2014,Epi628381,2014-01-03,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.01,2018.22,2014-01-03,Human
A/Taiwan/3/2013,Epi541771,2013-12-27,unknown,Taiwan,Taiwan,Centers For Disease Control R.o.c.  Taiwan ,unknown,unknown,unknown,2013.99,2018.22,2013-12-27,Human
A/Hunan/12172/2014,Epi628133,2014-02-16,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.13,2018.22,2014-02-16,Human
A/Zhejiang/13/2014,Epi627590,2014-01-27,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.07,2018.22,2014-01-27,Human
A/Hunan/9193/2014,Epi628181,2014-02-05,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.10,2018.22,2014-02-05,Human
A/Beijing/9149/2014,Epi628085,2014-02-06,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.10,2018.22,2014-02-06,Human
A/Taiwan/1/2014,Epi531794,2014-04-21,unknown,Taiwan,Taiwan,Centers For Disease Control R.o.c.  Taiwan ,unknown,unknown,unknown,2014.30,2018.22,2014-04-21,Human
A/Chicken/Jiangxi/1800,Epi593379,2014-06-07,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.43,2018.22,2014-06-07,Chicken
A/Chicken/Jiangxi/1402,Epi592630,2014-04-13,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.28,2018.22,2014-04-13,Chicken
A/environment/Qinghai/S3032/2014,Epi1090808,2014-10-28,unknown,China,Qinghai,Other Database Import,unknown,unknown,unknown,2014.82,2018.22,2014-10-28,Environment
A/chicken/Henan/S1425/2014,Epi1090450,2014-06-05,unknown,China,Henan,Other Database Import,unknown,unknown,unknown,2014.42,2018.22,2014-06-05,Chicken
A/Chicken/Jiangxi/1352,Epi592506,2014-04-06,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.26,2018.22,2014-04-06,Chicken
A/Chicken/Jiangxi/1354,Epi592590,2014-04-06,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.26,2018.22,2014-04-06,Chicken
A/Chicken/Jiangxi/1453,Epi593172,2014-04-20,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.30,2018.22,2014-04-20,Chicken
A/Chicken/Jiangxi/1351,Epi592482,2014-04-11,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.27,2018.22,2014-04-11,Chicken
A/chicken/Guangdong/SD007/2015,Epi1090282,2015-01-18,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2015.05,2018.22,2015-01-18,Chicken
A/Chicken/Guangdong/CZ145/2015,Epi580368,2015-02-01,unknown,China,Guangdong,South China Agricultural University,unknown,unknown,unknown,2015.08,2018.22,2015-02-01,Chicken
A/Environment/Shandong-Linyi/EV01/2015,Epi628757,2015-01-16,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.04,2018.22,2015-01-16,Environment
A/Chicken/Jiangxi/1851,Epi593539,2014-06-15,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.45,2018.22,2014-06-15,Chicken
A/Anhui/1887/2014,Epi627438,2014-05-20,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.38,2018.22,2014-05-20,Human
A/Jiangsu/6306/2014,Epi566073,2014-12-27,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.99,2018.22,2014-12-27,Human
A/Zhejiang/1/2015,Epi627134,2015-01-13,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.03,2018.22,2015-01-13,Human
A/Quzhou/2/2015,Epi621133,2015-04-23,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2015.31,2018.22,2015-04-23,Human
A/Quzhou/1/2015,Epi621126,2015-04-25,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2015.31,2018.22,2015-04-25,Human
A/Chicken/Jiangxi/1844,Epi593403,2014-06-15,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.45,2018.22,2014-06-15,Chicken
A/Chicken/Jiangxi/1848,Epi593495,2014-06-15,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.45,2018.22,2014-06-15,Chicken
A/Environment/Xinjiang/7303,Epi627909,2014-07-25,unknown,China,Xinjiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.56,2018.22,2014-07-25,Environment
A/Xinjiang/73030/2014,Epi627917,2014-07-25,unknown,China,Xinjiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.56,2018.22,2014-07-25,Human
A/Xinjiang/75802/2014,Epi627829,2014-08-15,unknown,China,Xinjiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.62,2018.22,2014-08-15,Human
A/XinjiangBintuan/99118/2014,Epi566105,2014-11-20,unknown,China,Xinjiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.88,2018.22,2014-11-20,Human
A/chicken/Xinjiang/SD033/2014,Epi1090594,2014-12-03,unknown,China,Xinjiang,Other Database Import,unknown,unknown,unknown,2014.92,2018.22,2014-12-03,Chicken
A/Environment/Xinjiang/34,Epi627342,2014-10-23,unknown,China,Xinjiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.81,2018.22,2014-10-23,Environment
A/Environment/Xinjiang/9867,Epi566057,2014-11-28,unknown,China,Xinjiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.91,2018.22,2014-11-28,Human
A/Xinjiang/98692/2014,Epi566113,2014-11-25,unknown,China,Xinjiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.90,2018.22,2014-11-25,Human
A/chicken/Xinjiang/SD036/2014,Epi1090602,2014-12-03,unknown,China,Xinjiang,Other Database Import,unknown,unknown,unknown,2014.92,2018.22,2014-12-03,Chicken
A/Xinjiang/5845/2015,Epi566065,2015-01-08,unknown,China,Xinjiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.02,2018.22,2015-01-08,Human
A/Xinjiang/5914/2015,Epi627318,2015-01-08,unknown,China,Xinjiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.02,2018.22,2015-01-08,Human
A/Xinjiang/98691/2014,Epi627502,2014-11-29,unknown,China,Xinjiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.91,2018.22,2014-11-29,Human
A/Xinjiang/5915/2014,Epi627326,2014-12-25,unknown,China,Xinjiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.98,2018.22,2014-12-25,Human
A/Xinjiang/5916/2014,Epi566049,2014-12-25,unknown,China,Xinjiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.98,2018.22,2014-12-25,Human
A/Environment/Anhui/3325,Epi628573,2015-03-06,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.18,2018.22,2015-03-06,Environment
A/Environment/Anhui/3324,Epi628581,2015-03-06,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.18,2018.22,2015-03-06,Environment
A/Hunan/19762/2015,Epi627078,2015-02-10,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.11,2018.22,2015-02-10,Human
A/Hunan/19763/2015,Epi627086,2015-02-10,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.11,2018.22,2015-02-10,Human
A/Anhui/33224/2015,Epi628741,2015-03-05,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.17,2018.22,2015-03-05,Human
A/Zhejiang/11/2015,Epi628813,2015-03-03,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.17,2018.22,2015-03-03,Human
A/chicken/Wenzhou/WZTSLG02/2015,Epi683200,2015-01-01,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2015.07,2018.22,2015-01-xx,Chicken
A/chicken/Wenzhou/HATSLG01/2015,Epi683201,2015-01-01,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2015.07,2018.22,2015-01-xx,Chicken
A/Zhejiang/4/2015,Epi627166,2015-01-23,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.06,2018.22,2015-01-23,Human
A/Jiangsu/19757/2015,Epi627006,2015-01-23,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.06,2018.22,2015-01-23,Human
A/Jiangsu/19758/2015,Epi627094,2015-01-23,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.06,2018.22,2015-01-23,Human
A/duck/Jiangsu/S1181/2014,Epi1090730,2014-05-14,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2014.36,2018.22,2014-05-14,Duck
A/Zhejiang/33/2014,Epi627182,2014-11-27,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.90,2018.22,2014-11-27,Human
A/Zhejiang/17/2014,Epi552396,2014-11-25,unknown,China,Zhejiang,Zhejiang Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.90,2018.22,2014-11-25,Human
A/chicken/Zhejiang/S1074/2016,Epi1090610,2016-05-10,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2016.36,2018.22,2016-05-10,Chicken
A/chicken/Jiangsu/S1361/2015,Epi1090498,2015-04-02,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2015.25,2018.22,2015-04-02,Chicken
A/Zhejiang/3/2015,Epi627158,2015-01-19,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.05,2018.22,2015-01-19,Human
A/Environment/Jiangsu/9833,Epi627510,2014-10-28,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.82,2018.22,2014-10-28,Environment
A/chicken/Guangdong/SD027/2015,Epi1090354,2015-03-14,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2015.20,2018.22,2015-03-14,Chicken
A/GD-43/2015/H7N9/2015-01-22,Epi656343,2015-01-22,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2015.06,2018.22,2015-01-22,Human
A/Guangdong/15SF043/2015,Epi627110,2015-01-23,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.06,2018.22,2015-01-23,Human
A/GD-21/2015/H7N9/2015-01-16,Epi656319,2015-01-16,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2015.04,2018.22,2015-01-16,Human
A/Guangdong/15SF021/2015,Epi627262,2015-01-17,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.04,2018.22,2015-01-17,Human
A/GD-91/2015/H7N9/2015-02-26,Epi656479,2015-02-26,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2015.15,2018.22,2015-02-26,Human
A/chicken/Jiangxi/S10017/2015,Epi1090538,2015-03-24,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2015.22,2018.22,2015-03-24,Chicken
A/Environment/Guangdong/2128,Epi628637,2015-01-15,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.04,2018.22,2015-01-15,Environment
A/Environment/Guangdong/2127,Epi628629,2015-01-28,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.07,2018.22,2015-01-28,Environment
