"MSFT","IBM","SBUX","AAPL","GSPC","Date"
23.798152,166.3584,19.409108,52.957753,1195.540039,"2011-10-11"
23.762895,167.365538,19.493637,53.209122,1207.25,"2011-10-12"
23.956807,167.995013,19.2964,54.034662,1203.660034,"2011-10-13"
24.036134,171.331166,19.827063,55.829953,1224.579956,"2011-10-14"
23.780523,167.788179,19.329273,55.564036,1200.859985,"2011-10-17"
24.07139,160.873063,19.935074,55.861705,1225.380005,"2011-10-18"
23.912735,159.515224,19.216565,52.736815,1209.880005,"2011-10-19"
23.833409,159.389332,19.24944,52.298909,1215.390015,"2011-10-20"
23.939178,163.327984,19.766013,51.976101,1238.25,"2011-10-21"
23.965621,163.885505,19.977339,53.682751,1254.189941,"2011-10-24"
23.630683,162.185952,19.385626,52.624364,1229.050049,"2011-10-25"
23.436773,163.63372,19.441981,52.998768,1242,"2011-10-26"
24.018505,167.149731,20.226234,53.539869,1284.589966,"2011-10-27"
23.780523,168.561522,19.958554,53.574264,1285.089966,"2011-10-28"
23.472029,166.025687,19.892809,53.551774,1253.300049,"2011-10-31"
22.907925,163.076199,19.362146,52.457667,1218.280029,"2011-11-01"
22.925553,165.387225,19.338665,52.576735,1237.900024,"2011-11-02"
23.383889,168.426642,19.441981,53.325544,1261.150024,"2011-11-03"
23.137092,167.599348,20.7522,52.95114,1253.22998,"2011-11-04"
23.621869,168.444631,20.770985,52.883668,1261.119995,"2011-11-07"
23.939178,169.058557,20.832035,53.743606,1275.920044,"2011-11-08"
23.093022,164.535286,20.169881,52.294938,1229.099976,"2011-11-09"
23.163535,165.53745,20.43756,50.964017,1239.699951,"2011-11-10"
23.718825,169.175932,20.822643,50.884636,1263.849976,"2011-11-11"
23.586613,169.148847,20.493913,50.175518,1251.780029,"2011-11-14"
23.746462,170.412831,20.757925,51.441613,1257.810059,"2011-11-15"
23.151468,168.489757,20.281761,50.904483,1236.910034,"2011-11-16"
22.680803,167.686222,19.815025,49.930765,1216.130005,"2011-11-17"
22.467669,167.243834,19.810312,49.60399,1215.650024,"2011-11-18"
22.201255,163.849112,19.650019,48.819458,1192.97998,"2011-11-21"
22.014765,163.695629,19.932888,49.811698,1188.040039,"2011-11-22"
21.730588,160.662054,19.447295,48.552216,1161.790039,"2011-11-23"
21.579619,159.858519,19.254001,48.099755,1158.670044,"2011-11-25"
22.085809,164.508202,19.730164,49.760102,1192.550049,"2011-11-28"
22.059167,163.361579,19.899886,49.373788,1195.189941,"2011-11-29"
22.716324,169.735694,20.498628,50.564474,1246.959961,"2011-11-30"
22.44991,171.044823,20.550487,51.322545,1244.579956,"2011-12-01"
22.396625,171.234427,20.701351,51.556714,1244.280029,"2011-12-02"
22.822891,172.299783,20.838072,51.994623,1257.079956,"2011-12-05"
22.787368,174.195772,20.61649,51.722085,1258.469971,"2011-12-06"
22.734085,175.197936,20.687208,51.476012,1261.01001,"2011-12-07"
22.556475,172.967897,20.206329,51.68372,1234.349976,"2011-12-08"
22.822891,175.658384,20.724923,52.075325,1255.189941,"2011-12-09"
22.654161,173.509598,20.743782,51.839832,1236.469971,"2011-12-12"
22.876173,172.579664,20.559917,51.438967,1225.72998,"2011-12-13"
22.725205,170.385747,20.314763,50.298556,1211.819946,"2011-12-14"
22.698563,169.266208,20.460913,50.133181,1215.75,"2011-12-15"
23.089305,165.736078,20.498628,50.408361,1219.660034,"2011-12-16"
22.671922,165.122133,20.56463,50.565798,1205.349976,"2011-12-19"
23.115947,169.049533,21.243519,52.383579,1241.300049,"2011-12-20"
22.876173,163.840088,21.32838,52.449729,1243.719971,"2011-12-21"
22.920575,164.354705,21.215231,52.727555,1254,"2011-12-22"
23.115947,166.801433,21.427384,53.359942,1265.329956,"2011-12-23"
23.124828,166.982,21.658393,53.783297,1265.430054,"2011-12-27"
22.929456,166.115273,21.582961,53.268656,1249.640015,"2011-12-28"
23.107067,168.092501,21.898834,53.596757,1263.02002,"2011-12-29"
23.053782,166.015959,21.691395,53.580881,1257.599976,"2011-12-30"
23.773104,168.200853,21.351952,54.4051,1277.060059,"2012-01-03"
24.332575,167.514678,21.766826,54.697481,1277.300049,"2012-01-04"
24.58123,166.72018,21.856403,55.304729,1281.060059,"2012-01-05"
24.963092,164.80613,22.026125,55.882874,1277.810059,"2012-01-06"
24.634512,163.948426,21.964836,55.794234,1280.699951,"2012-01-09"
24.723318,163.695629,22.073269,55.994003,1292.079956,"2012-01-10"
24.616751,164.607516,22.214704,55.902717,1292.47998,"2012-01-11"
24.865406,163.009468,22.440999,55.749251,1295.5,"2012-01-12"
25.087418,161.754508,22.327853,55.540222,1289.089966,"2012-01-13"
25.096299,162.512898,22.492859,56.18716,1293.670044,"2012-01-17"
25.069657,163.478954,22.648438,56.770597,1308.040039,"2012-01-18"
24.971972,162.982384,22.639009,56.590671,1314.5,"2012-01-19"
26.383971,170.205179,22.700298,55.605048,1315.380005,"2012-01-20"
26.401732,171.523332,22.318423,56.545688,1316,"2012-01-23"
26.055393,173.283886,22.464573,55.619599,1314.650024,"2012-01-24"
26.250763,173.103318,22.521147,59.092434,1326.060059,"2012-01-25"
26.197481,172.426181,22.789873,58.823867,1318.430054,"2012-01-26"
25.957707,171.95671,22.558862,59.174461,1316.329956,"2012-01-27"
26.295167,173.798516,22.855876,59.932529,1313.01001,"2012-01-30"
26.224123,173.888807,22.591863,60.391603,1312.410034,"2012-01-31"
26.54382,173.906854,22.742729,60.353237,1324.089966,"2012-02-01"
26.597104,172.922751,22.469287,60.21168,1325.540039,"2012-02-02"
26.854638,174.827764,22.780444,60.814961,1344.900024,"2012-02-03"
26.819117,174.087435,22.84668,61.382518,1344.329956,"2012-02-06"
26.952324,174.565944,22.903454,62.025493,1347.050049,"2012-02-07"
27.227619,174.883166,23.05012,63.064037,1349.959961,"2012-02-08"
27.325305,175.046319,23.277214,65.245637,1351.949951,"2012-02-09"
27.085531,174.402793,23.09743,65.278711,1342.640015,"2012-02-10"
27.156575,174.584063,23.30087,66.493214,1351.77002,"2012-02-13"
27.040368,174.221523,23.239364,67.400777,1350.5,"2012-02-14"
26.861588,174.248713,22.936572,65.840976,1343.22998,"2012-02-15"
27.970021,174.946618,22.955496,66.441614,1358.040039,"2012-02-16"
27.934264,175.309158,22.922379,66.429709,1361.22998,"2012-02-17"
28.104105,175.281969,22.832486,68.11387,1362.209961,"2012-02-21"
27.952143,175.71702,22.865605,67.874406,1357.660034,"2012-02-22"
28.041533,179.106831,22.927109,68.317604,1363.459961,"2012-02-23"
28.13986,179.24278,22.851411,69.114041,1365.73999,"2012-02-24"
28.023654,179.03432,22.818293,69.557246,1367.589966,"2012-02-27"
28.488481,179.442182,23.140011,70.833925,1372.180054,"2012-02-28"
28.372273,178.309225,22.974421,71.763985,1365.680054,"2012-02-29"
28.863918,179.03432,23.045388,72.032545,1374.089966,"2012-03-01"
28.6762,180.194466,23.130548,72.126481,1369.630005,"2012-03-02"
28.425907,181.871248,23.201516,70.536256,1364.329956,"2012-03-05"
28.211372,178.789597,22.865605,70.152585,1343.359985,"2012-03-06"
28.461663,179.251853,23.414418,70.209476,1352.630005,"2012-03-07"
28.613624,181.100832,23.830757,71.704444,1365.910034,"2012-03-08"
28.595748,181.834985,24.526235,72.125159,1370.869995,"2012-03-09"
28.640443,182.179408,24.180862,73.028752,1371.089966,"2012-03-12"
29.203596,184.699103,24.762792,75.15876,1395.949951,"2012-03-13"
29.292987,185.551088,24.923651,78.000533,1394.280029,"2012-03-14"
29.364497,186.711234,25.108165,77.468692,1402.599976,"2012-03-15"
29.141023,186.720293,25.174401,77.470013,1404.170044,"2012-03-16"
28.783467,186.457453,25.33526,79.524611,1409.75,"2012-03-19"
28.595748,185.125095,25.420421,80.167578,1405.52002,"2012-03-20"
28.524236,185.523898,25.458271,79.709826,1402.890015,"2012-03-21"
28.604687,186.248993,26.120629,79.291767,1392.780029,"2012-03-22"
28.613624,186.239921,26.186865,78.856504,1397.109985,"2012-03-23"
29.132086,188.315505,26.451809,80.302522,1416.51001,"2012-03-26"
29.069513,187.780739,26.617399,81.294766,1412.52002,"2012-03-27"
28.774526,187.880439,26.508583,81.710182,1405.540039,"2012-03-28"
28.711953,188.768687,26.366649,80.683544,1403.280029,"2012-03-29"
28.837098,189.113097,26.442347,79.319549,1408.469971,"2012-03-30"
28.863918,189.856323,26.811375,81.843805,1419.040039,"2012-04-02"
28.551053,189.883513,26.924924,83.258071,1413.380005,"2012-04-03"
27.898508,186.756555,26.948579,82.595256,1398.959961,"2012-04-04"
28.175617,186.230862,27.525779,83.834891,1398.079956,"2012-04-05"
27.80018,185.75049,27.166211,84.172255,1382.199951,"2012-04-09"
27.237025,183.384876,26.863418,83.141653,1358.589966,"2012-04-10"
27.129758,183.611467,28.050936,82.845304,1368.709961,"2012-04-11"
27.692912,186.094913,28.684909,82.391515,1387.569946,"2012-04-12"
27.540949,183.810869,29.176946,80.071,1370.26001,"2012-04-13"
27.782302,183.738358,28.221257,76.750314,1369.569946,"2012-04-16"
28.104105,188.025461,27.752873,80.662375,1390.780029,"2012-04-17"
27.835935,181.390875,28.542975,80.482452,1385.140015,"2012-04-18"
27.719729,180.828919,27.823841,77.717411,1376.920044,"2012-04-19"
28.980122,180.910503,27.98943,75.804378,1378.530029,"2012-04-20"
28.711953,180.022255,27.705563,75.635032,1366.939941,"2012-04-23"
28.533175,181.273043,27.464273,74.124187,1371.969971,"2012-04-24"
28.783467,184.508774,28.150289,80.702069,1390.689941,"2012-04-25"
28.703016,186.330563,28.699101,80.39778,1399.97998,"2012-04-26"
28.586808,187.445388,27.170943,79.77598,1403.359985,"2012-04-27"
28.622565,187.690111,27.142556,77.259659,1397.910034,"2012-04-30"
28.613624,188.523965,27.279759,77.01491,1405.819946,"2012-05-01"
28.425907,188.578345,27.402768,77.524255,1402.310059,"2012-05-02"
28.390152,187.835132,26.801915,76.973895,1391.569946,"2012-05-03"
27.692912,185.795811,26.28622,74.78171,1369.099976,"2012-05-04"
27.397926,184.671913,26.32893,75.341333,1369.579956,"2012-05-07"
27.263842,183.379478,25.71674,75.169344,1363.719971,"2012-05-08"
27.496255,183.151938,25.674029,75.301646,1354.579956,"2012-05-09"
27.478377,182.578545,26.029953,75.478919,1357.98999,"2012-05-10"
27.853814,183.09733,26.105884,74.974867,1353.390015,"2012-05-11"
27.424744,181.522753,25.469965,73.85165,1338.349976,"2012-05-14"
27.181807,181.15868,25.313359,73.183543,1330.660034,"2012-05-15"
26.902881,181.786694,25.161498,72.245548,1324.800049,"2012-05-16"
26.740924,180.111999,24.520833,70.134066,1304.859985,"2012-05-17"
26.336032,178.282578,24.454394,70.168461,1295.219971,"2012-05-18"
26.767917,179.993674,25.484203,74.256482,1315.98999,"2012-05-21"
26.776915,179.138133,25.327596,73.686282,1316.630005,"2012-05-22"
26.19207,178.501008,26.238764,75.484211,1318.859985,"2012-05-23"
26.156079,178.473705,25.987242,74.790973,1320.680054,"2012-05-24"
26.147081,176.84452,25.89233,74.390105,1317.819946,"2012-05-25"
26.596962,178.810474,26.376388,75.710442,1332.420044,"2012-05-29"
26.399015,177.053854,25.973006,76.623304,1313.319946,"2012-05-30"
26.264051,175.570285,26.048936,76.432797,1310.329956,"2012-05-31"
25.598227,172.093472,24.748626,74.218116,1278.040039,"2012-06-01"
25.688202,171.601977,25.579117,74.6547,1278.180054,"2012-06-04"
25.652212,172.202687,24.872012,74.461551,1285.5,"2012-06-05"
26.408013,176.562372,25.375053,75.603286,1315.130005,"2012-06-06"
26.30004,176.971942,25.360815,75.637681,1314.98999,"2012-06-07"
26.67794,177.609053,25.432001,76.775446,1325.660034,"2012-06-08"
26.003119,175.215322,25.071331,75.564914,1308.930054,"2012-06-11"
26.354027,177.072061,25.17099,76.225086,1324.180054,"2012-06-12"
26.210064,175.752328,24.331007,75.695894,1314.880005,"2012-06-13"
26.399015,177.572653,24.834048,75.612542,1329.099976,"2012-06-14"
27.010853,181.213302,24.933707,75.956519,1342.839966,"2012-06-15"
26.848896,180.476059,25.711995,77.497794,1344.780029,"2012-06-18"
27.622691,181.058562,26.158086,77.713448,1357.97998,"2012-06-19"
27.829636,180.922043,26.404861,77.492502,1355.689941,"2012-06-20"
27.118824,176.016269,25.659792,76.424856,1325.51001,"2012-06-21"
27.622691,176.298417,25.930295,77.010939,1335.02002,"2012-06-22"
26.875889,175.533884,25.289631,75.512,1313.719971,"2012-06-25"
27.010853,174.705634,25.602845,75.678696,1319.98999,"2012-06-26"
27.145817,175.661307,25.033365,76.005469,1331.849976,"2012-06-27"
26.911879,174.205042,24.720151,75.284441,1329.040039,"2012-06-28"
27.523717,178.009527,25.303868,77.262308,1362.160034,"2012-06-29"
27.496724,178.237067,25.052348,78.389489,1365.51001,"2012-07-02"
27.676677,178.328075,24.648966,79.301023,1374.02002,"2012-07-03"
27.622691,177.745572,24.867268,80.694128,1367.579956,"2012-07-05"
27.163813,174.214152,24.663204,80.156994,1354.680054,"2012-07-06"
26.992857,172.630465,24.862521,81.216706,1352.459961,"2012-07-09"
26.758919,169.526808,24.838793,80.465255,1341.469971,"2012-07-10"
26.363023,168.607549,24.753371,79.965166,1341.449951,"2012-07-11"
25.760183,166.641596,25.000146,79.233555,1334.76001,"2012-07-12"
26.444002,169.299268,25.441492,80.036605,1356.780029,"2012-07-13"
26.488991,168.188869,25.104551,80.293267,1353.640015,"2012-07-16"
26.686938,167.151284,25.49844,80.29723,1363.670044,"2012-07-17"
27.397751,171.338036,25.294376,80.207272,1372.780029,"2012-07-18"
27.595698,177.791083,25.721486,81.273598,1376.51001,"2012-07-19"
27.10083,175.160715,24.658457,79.947969,1362.660034,"2012-07-20"
26.345029,173.686256,24.013047,79.885785,1350.52002,"2012-07-23"
26.228059,173.240272,23.9561,79.500793,1338.310059,"2012-07-24"
25.940136,173.913797,23.92288,76.067652,1337.890015,"2012-07-25"
26.237057,176.525958,24.867268,76.055747,1360.02002,"2012-07-26"
26.776915,178.746756,22.527656,77.415771,1385.969971,"2012-07-27"
26.668943,179.010697,22.247662,78.72156,1385.300049,"2012-07-30"
26.515983,178.373586,21.488355,80.802612,1379.319946,"2012-07-31"
26.461998,177.645454,20.776506,80.280033,1375.319946,"2012-08-01"
26.264051,176.981039,20.482275,80.409685,1365,"2012-08-02"
26.767917,180.685406,20.8382,81.45617,1390.98999,"2012-08-03"
26.94787,180.903836,20.714333,82.362413,1394.22998,"2012-08-06"
27.226796,181.968724,21.586165,82.145445,1401.349976,"2012-08-07"
27.289779,181.923035,21.576636,82.00653,1402.219971,"2012-08-08"
27.442738,181.365465,21.490882,82.474217,1402.800049,"2012-08-09"
27.370758,182.160682,21.710031,82.603098,1405.869995,"2012-08-10"
27.343764,181.90475,21.967293,83.705891,1404.109985,"2012-08-13"
27.289422,181.246634,22.119744,83.930439,1403.930054,"2012-08-14"
27.352824,181.34718,22.915349,83.816167,1405.530029,"2012-08-15"
27.878143,183.57746,23.058274,84.548266,1415.51001,"2012-08-16"
27.986829,183.924803,22.97252,86.112103,1418.160034,"2012-08-17"
27.841913,183.266687,22.891529,88.37615,1418.130005,"2012-08-20"
27.896256,181.575692,22.910586,87.168389,1413.170044,"2012-08-21"
27.66077,180.29603,22.924877,88.870411,1413.48999,"2012-08-22"
27.407167,178.879252,22.820068,88.041326,1402.079956,"2012-08-23"
27.678883,180.771339,23.201196,88.119714,1411.130005,"2012-08-24"
27.796628,178.870117,23.410816,89.775229,1410.439941,"2012-08-27"
27.742283,178.120591,23.515627,89.658311,1409.300049,"2012-08-28"
27.760398,178.312547,23.425108,89.481596,1410.48999,"2012-08-29"
27.46151,176.749518,23.68237,88.206077,1399.47998,"2012-08-30"
27.914371,178.10232,23.63473,88.388107,1406.579956,"2012-08-31"
27.52491,177.818953,23.587088,89.680897,1404.939941,"2012-09-04"
27.52491,178.275977,23.725247,89.051113,1403.439941,"2012-09-05"
28.394404,181.987025,24.220715,89.853624,1432.119995,"2012-09-06"
28.032116,182.352639,24.377929,90.407674,1437.920044,"2012-09-07"
27.823798,183.678006,24.215952,88.055936,1429.079956,"2012-09-10"
27.8872,185.798605,24.168309,87.770279,1433.560059,"2012-09-11"
27.878143,186.255629,24.377929,88.992651,1436.560059,"2012-09-12"
28.023058,188.623011,24.639957,90.745159,1459.98999,"2012-09-13"
28.267602,189.03433,24.039678,91.847951,1465.77002,"2012-09-14"
28.267602,189.345103,23.65855,92.977318,1461.189941,"2012-09-17"
28.240432,189.271991,23.463222,93.260321,1459.319946,"2012-09-18"
28.122687,188.686987,23.872935,93.285568,1461.050049,"2012-09-19"
28.484977,188.458475,24.387458,92.833818,1460.26001,"2012-09-20"
28.249489,188.275668,24.330289,93.018502,1460.150024,"2012-09-21"
27.878143,187.644972,24.373166,91.782847,1456.890015,"2012-09-24"
27.52491,187.36162,24.073027,89.490899,1441.589966,"2012-09-25"
27.325651,186.465856,23.86817,88.380131,1433.319946,"2012-09-26"
27.316594,188.211692,24.315997,90.524599,1447.150024,"2012-09-27"
26.954305,189.61932,24.158781,88.635241,1440.670044,"2012-09-28"
26.70976,192.37975,23.891992,87.610836,1444.48999,"2012-10-01"
26.863733,191.803895,23.487042,87.865938,1445.75,"2012-10-02"
27.044878,192.416306,23.577561,89.213203,1450.98999,"2012-10-03"
27.198851,192.306624,23.39176,88.595376,1461.400024,"2012-10-04"
27.03582,192.489431,23.220253,86.707344,1460.930054,"2012-10-05"
26.97242,191.785624,23.22978,84.791412,1455.880005,"2012-10-08"
26.519559,190.112914,22.558041,84.483162,1441.47998,"2012-10-09"
26.247841,188.129431,22.367478,85.155464,1432.560059,"2012-10-10"
26.22067,188.074576,22.467524,83.453442,1432.839966,"2012-10-11"
26.447101,189.939242,22.477052,83.66736,1428.589966,"2012-10-12"
26.727875,190.972108,22.710492,84.338336,1440.130005,"2012-10-15"
26.70976,192.864194,23.325062,86.335317,1454.920044,"2012-10-16"
26.800332,183.385518,23.053509,85.64707,1460.910034,"2012-10-17"
26.718817,178.202865,22.586626,84.056659,1457.339966,"2012-10-18"
25.939895,176.740383,21.7672,81.027305,1433.189941,"2012-10-19"
25.360233,177.690987,21.5814,84.241343,1433.819946,"2012-10-22"
25.405519,174.81174,21.424185,81.494991,1413.109985,"2012-10-23"
25.269661,174.327296,21.562343,81.956036,1408.75,"2012-10-24"
25.251546,175.131663,22.03399,80.98744,1412.969971,"2012-10-25"
25.550434,176.658122,21.852954,80.251361,1411.939941,"2012-10-26"
25.849324,177.809817,21.867247,79.098082,1412.160034,"2012-10-31"
26.736932,180.20462,22.210262,79.260179,1427.589966,"2012-11-01"
26.718817,176.804359,24.220715,76.637395,1414.199951,"2012-11-02"
26.83656,177.453339,24.301704,77.67641,1417.26001,"2012-11-05"
27.044878,178.303411,24.635192,77.441232,1428.390015,"2012-11-06"
26.338414,175.494178,24.682834,74.478128,1394.530029,"2012-11-07"
26.093868,174.521048,24.230243,71.775289,1377.51001,"2012-11-08"
26.111983,174.09874,24.277884,73.017928,1379.849976,"2012-11-09"
25.559492,173.740701,24.144489,72.453335,1380.030029,"2012-11-12"
24.737642,172.886923,24.067947,72.46268,1374.530029,"2012-11-13"
24.509351,170.307194,23.364709,71.65917,1355.48999,"2012-11-14"
24.344981,170.619342,23.168568,70.156258,1353.329956,"2012-11-15"
24.217139,171.620011,23.326437,70.431216,1359.880005,"2012-11-16"
24.408903,174.75056,23.795264,75.509877,1386.890015,"2012-11-19"
24.390639,173.694796,23.948349,74.866531,1387.810059,"2012-11-20"
24.6098,174.695466,24.163625,74.97198,1391.030029,"2012-11-21"
25.294674,177.633233,24.488932,76.28002,1409.150024,"2012-11-23"
25.011591,177.073222,24.345414,78.686544,1406.290039,"2012-11-26"
24.728511,175.558434,24.020107,78.052544,1398.939941,"2012-11-27"
24.984197,176.24697,24.575043,77.806954,1409.930054,"2012-11-28"
24.6098,175.833851,24.780752,78.663848,1415.949951,"2012-11-29"
24.308456,174.493508,24.814239,78.119278,1416.180054,"2012-11-30"
24.134954,173.951849,24.775969,78.240744,1409.459961,"2012-12-03"
24.080164,173.841687,24.455444,76.860623,1407.050049,"2012-12-04"
24.354113,173.189867,24.297576,71.914105,1409.280029,"2012-12-05"
24.408903,174.15382,25.689699,73.04195,1413.939941,"2012-12-06"
24.162348,176.21943,25.660995,71.174663,1418.069946,"2012-12-07"
24.600668,176.834521,25.335687,70.716845,1418.550049,"2012-12-10"
24.94767,178.285039,25.445718,72.261136,1427.839966,"2012-12-11"
24.874617,177.137478,25.641859,71.942133,1428.47998,"2012-12-12"
24.755906,176.25616,25.440935,70.699495,1419.449951,"2012-12-13"
24.481956,176.044998,25.527045,68.043375,1413.579956,"2012-12-14"
24.746774,177.752569,26.110685,69.249973,1430.359985,"2012-12-17"
25.166829,179.652937,25.99587,71.261421,1446.790039,"2012-12-18"
24.938538,179.092927,25.962383,70.248355,1435.810059,"2012-12-19"
25.27641,178.808334,25.933679,69.637051,1443.689941,"2012-12-20"
25.066382,177.568962,25.641859,69.316715,1430.150024,"2012-12-21"
24.710247,176.632549,25.684914,69.428828,1426.660034,"2012-12-24"
24.527615,176.21943,25.417015,68.471825,1419.829956,"2012-12-26"
24.61893,176.917156,25.469639,68.746783,1418.099976,"2012-12-27"
24.244533,174.273171,25.182602,68.016679,1402.430054,"2012-12-28"
24.390639,175.852216,25.656212,71.030509,1426.189941,"2012-12-31"
25.221621,180.258852,26.311609,73.280868,1462.420044,"2013-01-02"
24.883749,179.267358,26.488614,72.355899,1459.369995,"2013-01-03"
24.418034,178.092257,26.6417,70.340452,1466.469971,"2013-01-04"
24.372377,177.31191,26.656053,69.926686,1461.890015,"2013-01-07"
24.244533,177.064033,26.608213,70.114886,1457.150024,"2013-01-08"
24.381509,176.559117,26.134605,69.019068,1461.02002,"2013-01-09"
24.162348,177.073222,26.091549,69.874628,1472.119995,"2013-01-10"
24.500219,178.514551,26.316393,69.446185,1472.050049,"2013-01-11"
24.555009,176.834521,26.153739,66.970253,1470.680054,"2013-01-14"
24.847221,176.724359,26.062845,64.85737,1472.339966,"2013-01-15"
24.691985,176.80698,26.000653,67.549523,1472.630005,"2013-01-16"
24.883749,177.78011,26.072413,67.094384,1480.939941,"2013-01-17"
24.883749,178.532916,26.220715,66.736675,1485.97998,"2013-01-18"
24.792432,180.010975,26.306826,67.373341,1492.560059,"2013-01-22"
25.212489,187.942915,26.053277,68.606634,1494.810059,"2013-01-23"
25.230751,187.667497,26.1059,60.129739,1494.819946,"2013-01-24"
25.459042,188.172427,27.177501,58.712255,1502.959961,"2013-01-25"
25.486438,188.135697,26.79957,60.040315,1500.180054,"2013-01-28"
25.577754,187.190108,26.598644,61.166827,1507.839966,"2013-01-29"
25.431648,186.841259,26.790002,60.974629,1501.959961,"2013-01-30"
25.066382,186.42814,26.847409,60.795774,1498.109985,"2013-01-31"
25.504701,188.365209,27.201421,60.546178,1513.170044,"2013-02-01"
25.057251,187.089122,26.833058,59.037931,1495.709961,"2013-02-04"
25.11204,186.171074,26.986719,61.109438,1511.290039,"2013-02-05"
24.965934,185.322925,26.91469,61.044036,1512.119995,"2013-02-06"
24.911144,184.142878,26.823454,62.859111,1509.390015,"2013-02-07"
25.157698,185.931377,27.068351,63.766649,1517.930054,"2013-02-08"
25.44078,184.530079,26.957907,64.431195,1517.01001,"2013-02-11"
25.459042,184.41944,27.015529,62.81615,1519.430054,"2013-02-12"
25.596018,184.465539,26.809049,62.696665,1520.329956,"2013-02-13"
25.60515,184.059895,26.674594,62.640282,1521.380005,"2013-02-14"
25.577754,185.28604,26.093564,61.777047,1519.790039,"2013-02-15"
25.82635,184.677589,26.146385,61.754225,1530.939941,"2013-02-19"
25.660621,183.746448,25.598968,60.258665,1511.949951,"2013-02-20"
25.310744,182.842977,25.618174,59.884104,1502.420044,"2013-02-21"
25.559341,185.387451,26.011931,60.521796,1515.599976,"2013-02-22"
25.200258,182.087002,25.550948,59.446442,1487.849976,"2013-02-25"
25.200258,183.589724,25.584561,60.274775,1496.939941,"2013-02-26"
25.605376,186.530628,26.204008,59.684067,1515.98999,"2013-02-27"
25.596169,185.147759,26.33846,59.258493,1514.680054,"2013-02-28"
25.734279,187.06534,26.348065,57.791128,1518.199951,"2013-03-01"
25.918423,189.1673,26.746624,56.392227,1525.199951,"2013-03-04"
26.102569,190.40266,27.135577,57.881073,1539.790039,"2013-03-05"
25.86318,192.108204,27.41889,57.145377,1541.459961,"2013-03-06"
25.909216,193.066987,27.97111,57.805894,1544.26001,"2013-03-07"
25.780315,193.95203,28.172789,57.95894,1551.180054,"2013-03-08"
25.660621,193.675453,28.143979,58.784585,1556.219971,"2013-03-11"
25.697449,194.108753,27.985515,57.517253,1552.47998,"2013-03-12"
25.706657,195.500836,28.134375,57.506512,1554.52002,"2013-03-13"
25.909216,198.948796,27.697401,58.063655,1563.22998,"2013-03-14"
25.817145,198.137508,27.687797,59.561901,1560.699951,"2013-03-15"
25.872388,196.561045,27.337258,61.180972,1552.099976,"2013-03-18"
25.946046,196.773081,27.28924,61.015837,1548.339966,"2013-03-19"
26.074947,198.266575,27.577353,60.692294,1558.709961,"2013-03-20"
25.881595,195.685216,27.39488,60.779557,1545.800049,"2013-03-21"
26.010496,195.519279,27.553344,62.011986,1556.890015,"2013-03-22"
25.927631,194.283919,27.222011,62.236186,1551.689941,"2013-03-25"
25.927631,195.777413,27.39488,61.908612,1563.77002,"2013-03-26"
26.120984,194.4222,27.327654,60.692294,1562.849976,"2013-03-27"
26.341958,196.644013,27.346862,59.42765,1569.189941,"2013-03-28"
26.341958,195.795855,27.308446,57.581695,1562.170044,"2013-04-01"
26.516894,197.621239,27.975911,57.699835,1570.25,"2013-04-02"
26.29592,196.05399,27.707005,57.995187,1553.689941,"2013-04-03"
26.33275,194.809402,27.903883,57.421934,1559.97998,"2013-04-04"
26.424823,193.057773,27.755023,56.815119,1553.280029,"2013-04-05"
26.323543,192.974804,27.908684,57.219215,1563.069946,"2013-04-08"
27.262683,192.882607,27.567749,57.322589,1568.609985,"2013-04-09"
27.87957,195.445524,27.755023,58.491918,1587.72998,"2013-04-10"
26.645797,196.293682,28.129573,58.309335,1593.369995,"2013-04-11"
26.507689,194.873943,28.37447,57.701179,1588.849976,"2013-04-12"
26.415616,192.919478,27.711806,56.36538,1552.359985,"2013-04-15"
26.673418,195.445524,28.119969,57.223245,1574.569946,"2013-04-16"
26.544517,193.297465,27.932694,54.076396,1552.01001,"2013-04-17"
26.507689,190.974241,27.716609,52.633192,1541.609985,"2013-04-18"
27.409999,175.163441,28.043139,52.429133,1555.25,"2013-04-19"
28.385968,173.162892,28.158384,53.521938,1562.5,"2013-04-22"
28.174201,176.647722,28.518527,54.52345,1578.780029,"2013-04-23"
29.242243,176.739918,28.729812,54.433501,1578.790039,"2013-04-24"
29.407974,178.804994,29.051539,54.825517,1585.160034,"2013-04-25"
29.269865,179.136883,28.811443,56.009611,1582.23999,"2013-04-26"
30.02486,183.598938,29.089955,57.744137,1593.609985,"2013-04-29"
30.476013,186.724222,29.214804,59.443757,1597.569946,"2013-04-30"
30.12614,184.041467,28.87867,58.975222,1582.699951,"2013-05-01"
30.531258,186.585941,28.993916,59.811607,1597.589966,"2013-05-02"
30.835099,188.540392,29.7094,60.41037,1614.420044,"2013-05-03"
31.074486,186.945486,30.002316,61.850881,1617.5,"2013-05-06"
30.669368,187.729118,29.963771,61.575669,1625.959961,"2013-05-07"
30.374737,189.711256,30.06977,62.271088,1632.689941,"2013-05-08"
30.070895,188.247805,30.04568,61.727821,1626.670044,"2013-05-09"
30.098516,189.387069,30.402218,61.214292,1633.699951,"2013-05-10"
30.411563,187.534601,30.267312,61.453494,1633.77002,"2013-05-13"
31.088406,188.220019,30.604579,59.983171,1650.339966,"2013-05-14"
31.385104,188.321905,30.869574,57.954721,1658.780029,"2013-05-15"
