Year,ID,Name,Ideal.point
2001,CHN,China,-0.674
2001,MON,Mongolia,-0.309
2001,PRK,North Korea,-1.621
2001,ROK,South Korea,0.589
2001,JPN,Japan,0.736
2001,IND,India,-0.656
2001,BHU,Bhutan,-0.793
2001,PAK,Pakistan,-0.839
2001,BNG,Bangladesh,-0.781
2001,MYA,Myanmar,-1.411
2001,SRI,Sri Lanka,-0.86
2001,MAD,Maldives,-0.536
2001,NEP,Nepal,-0.731
2001,THI,Thailand,-0.453
2001,CAM,Cambodia,-0.745
2001,LAO,Laos,-1.258
2001,DRV,Vietnam,-1.429
2001,MAL,Malaysia,-0.846
2001,SIN,Singapore,-0.297
2001,BRU,Brunei,-0.954
2001,PHI,Philippines,-0.479
2001,INS,Indonesia,-0.996
2001,AUL,Australia,1.016
2001,PNG,Papua New Guinea,-0.106
2001,NEW,New Zealand,0.817
2001,VAN,Vanuatu,0.088
2001,SOL,Solomon Islands,-0.027
2001,NAU,Nauru,0.256
2001,TUV,Tuvalu,1.275
2001,FIJ,Fiji,-0.231
2001,TON,Tonga,0.27
2001,NAU,Nauru,0.296
2001,MSI,Marshall Islands,2.073
2001,PAL,Palau,0.519
2001,FSM,Federated States of Micronesia,1.981
2001,WSM,Samoa,0.268
2002,USA,United States of America,2.628
2002,CAN,Canada,1.129
2002,BHM,Bahamas,-0.328
2002,CUB,Cuba,-1.159
2002,HAI,Haiti,-0.662
2002,DOM,Dominican Republic,-0.369
2002,JAM,Jamaica,-0.443
2002,TRI,Trinidad and Tobago,-0.388
2002,BAR,Barbados,-0.336
2002,DMA,Dominica,-0.559
2002,GRN,Grenada,-0.42
2002,SLU,St. Lucia,-0.839
2002,SVG,St. Vincent and the Grenadines,0.078
2002,AAB,Antigua & Barbuda,-0.511
2002,SKN,St. Kitts and Nevis,-0.59
2002,MEX,Mexico,-0.383
2002,BLZ,Belize,-0.404
2002,GUA,Guatemala,0.004
2002,HON,Honduras,-0.222
2002,SAL,El Salvador,-0.341
2002,NIC,Nicaragua,-0.166
2002,COS,Costa Rica,-0.216
2002,PAN,Panama,-0.263
2002,COL,Colombia,-0.271
2002,VEN,Venezuela,-0.484
2002,GUY,Guyana,-0.488
2002,SUR,Suriname,-0.609
2002,ECU,Ecuador,-0.319
2002,PER,Peru,0.01
2002,BRA,Brazil,-0.04
2002,BOL,Bolivia,-0.207
2002,PAR,Paraguay,-0.063
2002,CHL,Chile,-0.073
2002,ARG,Argentina,0.289
2002,URU,Uruguay,0.028
2002,UKG,United Kingdom,1.674
2002,IRE,Ireland,0.81
2002,NTH,Netherlands,1.236
2002,BEL,Belgium,1.136
2002,LUX,Luxembourg,1.093
2002,FRN,France,1.473
2002,MNC,Monaco,1.081
2002,LIE,Liechtenstein,0.881
2002,SWZ,Switzerland,0.966
2002,SPN,Spain,1.062
2002,AND,Andorra,0.905
2002,POR,Portugal,1.077
2002,GFR,German Federal Republic,1.152
2002,POL,Poland,1.076
2002,AUS,Austria,0.89
2002,HUN,Hungary,1.144
2002,CZR,Czech Republic,1.045
2002,SLO,Slovakia,0.962
2002,ITA,Italy,1.138
2002,SNM,San Marino,0.858
2002,MLT,Malta,0.59
2002,ALB,Albania,1.096
2002,MAC,Macedonia,0.92
2002,CRO,Croatia,0.886
2002,YUG,Yugoslavia,0.899
2002,BOS,Bosnia and Herzegovina,0.974
2002,SLV,Slovenia,1.072
2002,GRC,Greece,0.987
2002,CYP,Cyprus,0.577
2002,BUL,Bulgaria,1.112
2002,MLD,Moldova,0.847
2002,ROM,Romania,1.085
2002,RUS,Russia,0.173
2002,EST,Estonia,1.04
2002,LAT,Latvia,1.075
2002,LIT,Lithuania,1.062
2002,UKR,Ukraine,0.387
2002,BLR,Belarus,-0.159
2002,ARM,Armenia,0.195
2002,GRG,Georgia,0.783
2002,AZE,Azerbaijan,-0.082
2002,FIN,Finland,1.042
2002,SWD,Sweden,0.887
2002,NOR,Norway,1.1
2002,DEN,Denmark,1.124
2002,ICE,Iceland,1.091
2002,CAP,Cape Verde,-0.649
2002,STP,Sao Tome and Principe,-0.491
2002,GNB,Guinea-Bissau,-0.033
2002,EQG,Equatorial Guinea,-0.687
2002,GAM,Gambia,-0.848
2002,MLI,Mali,-0.876
2002,SEN,Senegal,-0.508
2002,BEN,Benin,-0.663
2002,MAA,Mauritania,-0.901
2002,CDI,Ivory Coast,-0.628
2002,GUI,Guinea,-0.676
2002,BFO,Burkina Faso,-0.865
2002,SIE,Sierra Leone,-0.73
2002,GHA,Ghana,-0.7
2002,TOG,Togo,-0.888
2002,CAO,Cameroon,-0.513
2002,NIG,Nigeria,-0.754
2002,GAB,Gabon,-0.63
2002,CHA,Chad,-1.033
2002,CON,Congo,-0.853
2002,DRC,Democratic Republic of the Congo,-1.155
2002,UGA,Uganda,-0.773
2002,KEN,Kenya,-0.57
2002,TAZ,Tanzania,-0.851
2002,BUI,Burundi,-0.723
2002,RWA,Rwanda,-0.433
2002,SOM,Somalia,-0.413
2002,DJI,Djibouti,-0.924
2002,ETH,Ethiopia,-0.37
2002,ERI,Eritrea,-0.643
2002,ANG,Angola,-0.575
2002,MZM,Mozambique,-0.688
2002,ZAM,Zambia,-0.618
2002,ZIM,Zimbabwe,-0.875
2002,MAW,Malawi,-0.444
2002,SAF,South Africa,-0.278
2002,NAM,Namibia,-0.646
2002,LES,Lesotho,-0.577
2002,BOT,Botswana,-0.531
2002,SWA,Swaziland,-0.607
2002,MAG,Madagascar,-0.284
2002,COM,Comoros,-0.904
2002,MAS,Mauritius,-0.283
2002,SEY,Seychelles,-0.354
2002,MOR,Morocco,-0.931
2002,ALG,Algeria,-1.13
2002,TUN,Tunisia,-1.087
2002,LIB,Libya,-1.685
2002,SUD,Sudan,-1.566
2002,IRN,Iran,-1.461
2002,TUR,Turkey,0.686
2002,EGY,Egypt,-1.212
2002,SYR,Syria,-1.461
2002,LEB,Lebanon,-1.121
2002,JOR,Jordan,-1.138
2002,ISR,Israel,2.289
2002,SAU,Saudi Arabia,-1.074
2002,YAR,Yemen Arab Republic,-0.995
2002,KUW,Kuwait,-0.756
2002,BAH,Bahrain,-1.031
2002,QAT,Qatar,-1.168
2002,UAE,United Arab Emirates,-0.949
2002,OMA,Oman,-1.144
2002,AFG,Afghanistan,-0.761
2002,TKM,Turkmenistan,0.057
2002,TAJ,Tajikistan,-0.006
2002,KYR,Kyrgyzstan,0.027
2002,UZB,Uzbekistan,0.393
2002,KZK,Kazakhstan,0.141
2002,CHN,China,-0.727
2002,MON,Mongolia,-0.398
2002,PRK,North Korea,-1.565
2002,ROK,South Korea,0.733
2002,JPN,Japan,0.736
2002,IND,India,-0.305
2002,BHU,Bhutan,-0.655
2002,PAK,Pakistan,-0.581
2002,BNG,Bangladesh,-0.878
2002,MYA,Myanmar,-1.368
2002,SRI,Sri Lanka,-0.815
2002,MAD,Maldives,-0.521
2002,NEP,Nepal,-0.766
2002,THI,Thailand,-0.405
2002,CAM,Cambodia,-0.75
2002,LAO,Laos,-1.202
2002,DRV,Vietnam,-1.416
2002,MAL,Malaysia,-0.804
2002,SIN,Singapore,-0.209
2002,BRU,Brunei,-0.865
2002,PHI,Philippines,-0.487
2002,INS,Indonesia,-0.992
2002,ETM,East Timor,-0.23
2002,AUL,Australia,1.123
2002,PNG,Papua New Guinea,0.006
2002,NEW,New Zealand,0.727
2002,VAN,Vanuatu,0.275
2002,SOL,Solomon Islands,0.197
2002,NAU,Nauru,0.142
2002,TUV,Tuvalu,0.498
2002,FIJ,Fiji,0.058
2002,TON,Tonga,0.219
2002,NAU,Nauru,0.374
2002,MSI,Marshall Islands,2.447
2002,PAL,Palau,1.897
2002,FSM,Federated States of Micronesia,2.224
2002,WSM,Samoa,0.23
2003,USA,United States of America,2.796
2003,CAN,Canada,1.127
2003,BHM,Bahamas,-0.32
2003,CUB,Cuba,-1.306
2003,HAI,Haiti,-0.723
2003,DOM,Dominican Republic,-0.091
2003,JAM,Jamaica,-0.525
2003,TRI,Trinidad and Tobago,-0.511
2003,BAR,Barbados,-0.451
2003,DMA,Dominica,-0.603
2003,GRN,Grenada,-0.556
2003,SLU,St. Lucia,-0.817
2003,SVG,St. Vincent and the Grenadines,-0.016
2003,AAB,Antigua & Barbuda,-0.562
2003,SKN,St. Kitts and Nevis,-0.573
2003,MEX,Mexico,-0.355
2003,BLZ,Belize,-0.529
2003,GUA,Guatemala,0.075
2003,HON,Honduras,0.149
2003,SAL,El Salvador,-0.095
2003,NIC,Nicaragua,-0.082
2003,COS,Costa Rica,-0.021
2003,PAN,Panama,-0.351
2003,COL,Colombia,-0.341
2003,VEN,Venezuela,-0.535
2003,GUY,Guyana,-0.596
2003,SUR,Suriname,-0.577
2003,ECU,Ecuador,-0.42
2003,PER,Peru,-0.005
2003,BRA,Brazil,-0.078
2003,BOL,Bolivia,-0.219
2003,PAR,Paraguay,-0.103
2003,CHL,Chile,-0.06
2003,ARG,Argentina,0.254
2003,URU,Uruguay,0.012
2003,UKG,United Kingdom,1.67
2003,IRE,Ireland,0.74
2003,NTH,Netherlands,1.112
2003,BEL,Belgium,1.162
2003,LUX,Luxembourg,1.157
2003,FRN,France,1.434
2003,MNC,Monaco,1.049
2003,LIE,Liechtenstein,0.903
2003,SWZ,Switzerland,1.001
2003,SPN,Spain,1.083
2003,AND,Andorra,0.884
2003,POR,Portugal,1.047
2003,GFR,German Federal Republic,1.225
2003,POL,Poland,1.181
2003,AUS,Austria,0.895
2003,HUN,Hungary,1.111
2003,CZR,Czech Republic,1.129
2003,SLO,Slovakia,1.005
2003,ITA,Italy,1.096
2003,SNM,San Marino,0.858
2003,MLT,Malta,0.671
2003,ALB,Albania,1.214
2003,MAC,Macedonia,0.956
2003,CRO,Croatia,0.964
2003,YUG,Yugoslavia,0.928
2003,BOS,Bosnia and Herzegovina,0.887
2003,SLV,Slovenia,1.006
2003,GRC,Greece,0.994
2003,CYP,Cyprus,0.647
2003,BUL,Bulgaria,1.156
2003,MLD,Moldova,0.7
2003,ROM,Romania,0.979
2003,RUS,Russia,0.224
2003,EST,Estonia,1.08
2003,LAT,Latvia,1.083
2003,LIT,Lithuania,1.146
2003,UKR,Ukraine,0.37
2003,BLR,Belarus,-0.123
2003,ARM,Armenia,0.24
2003,GRG,Georgia,0.799
2003,AZE,Azerbaijan,-0.114
2003,FIN,Finland,1.057
2003,SWD,Sweden,0.914
2003,NOR,Norway,1.124
2003,DEN,Denmark,1.086
2003,ICE,Iceland,1.118
2003,CAP,Cape Verde,-0.676
2003,STP,Sao Tome and Principe,-0.496
2003,GNB,Guinea-Bissau,-0.528
2003,EQG,Equatorial Guinea,-0.475
2003,GAM,Gambia,-0.84
2003,MLI,Mali,-0.798
2003,SEN,Senegal,-0.698
2003,BEN,Benin,-0.659
2003,MAA,Mauritania,-1.071
2003,NIR,Niger,-0.644
2003,CDI,Ivory Coast,-0.717
2003,GUI,Guinea,-0.703
2003,BFO,Burkina Faso,-0.816
2003,SIE,Sierra Leone,-0.542
2003,GHA,Ghana,-0.636
2003,TOG,Togo,-0.871
2003,CAO,Cameroon,-0.204
2003,NIG,Nigeria,-0.669
2003,GAB,Gabon,-0.746
2003,CEN,Central African Republic,-0.356
2003,CHA,Chad,-1.033
2003,CON,Congo,-0.781
2003,DRC,Democratic Republic of the Congo,-1.094
2003,UGA,Uganda,-0.49
2003,KEN,Kenya,-0.677
2003,TAZ,Tanzania,-0.709
2003,BUI,Burundi,-0.544
2003,RWA,Rwanda,0.015
2003,SOM,Somalia,-0.736
2003,DJI,Djibouti,-0.998
2003,ETH,Ethiopia,-0.419
2003,ERI,Eritrea,-0.677
2003,ANG,Angola,-0.417
2003,MZM,Mozambique,-0.702
2003,ZAM,Zambia,-0.678
2003,ZIM,Zimbabwe,-0.918
2003,MAW,Malawi,-0.463
2003,SAF,South Africa,-0.358
2003,NAM,Namibia,-0.666
2003,LES,Lesotho,-0.661
2003,BOT,Botswana,-0.511
2003,SWA,Swaziland,-0.594
2003,MAG,Madagascar,-0.492
2003,COM,Comoros,-1.021
2003,MAS,Mauritius,-0.323
2003,SEY,Seychelles,-0.502
2003,MOR,Morocco,-1.008
2003,ALG,Algeria,-1.076
2003,TUN,Tunisia,-1.176
2003,LIB,Libya,-1.633
2003,SUD,Sudan,-1.246
2003,IRN,Iran,-1.357
2003,TUR,Turkey,0.589
2003,EGY,Egypt,-1.202
2003,SYR,Syria,-1.273
2003,LEB,Lebanon,-1.21
2003,JOR,Jordan,-1.22
2003,ISR,Israel,2.31
2003,SAU,Saudi Arabia,-1.198
2003,YAR,Yemen Arab Republic,-1.13
2003,KUW,Kuwait,-0.99
2003,BAH,Bahrain,-1.148
2003,QAT,Qatar,-1.236
2003,UAE,United Arab Emirates,-1.037
2003,OMA,Oman,-1.223
2003,AFG,Afghanistan,-0.833
2003,TKM,Turkmenistan,-0.567
2003,TAJ,Tajikistan,0.035
2003,KYR,Kyrgyzstan,0.031
2003,UZB,Uzbekistan,0.4
2003,KZK,Kazakhstan,0.121
2003,CHN,China,-0.876
2003,MON,Mongolia,-0.409
2003,PRK,North Korea,-1.404
2003,ROK,South Korea,0.722
2003,JPN,Japan,0.713
2003,IND,India,-0.198
2003,BHU,Bhutan,-0.346
2003,PAK,Pakistan,-0.484
2003,BNG,Bangladesh,-0.917
2003,MYA,Myanmar,-1.446
2003,SRI,Sri Lanka,-0.697
2003,MAD,Maldives,-0.627
2003,NEP,Nepal,-0.605
2003,THI,Thailand,-0.299
2003,CAM,Cambodia,-0.701
2003,LAO,Laos,-0.949
2003,DRV,Vietnam,-1.463
2003,MAL,Malaysia,-0.916
2003,SIN,Singapore,-0.209
2003,BRU,Brunei,-1.04
2003,PHI,Philippines,-0.514
2003,INS,Indonesia,-0.941
2003,ETM,East Timor,-0.208
2003,AUL,Australia,1.201
2003,PNG,Papua New Guinea,0.091
2003,NEW,New Zealand,0.711
2003,VAN,Vanuatu,0.017
2003,SOL,Solomon Islands,0.197
2003,NAU,Nauru,0.133
2003,TUV,Tuvalu,0.245
2003,FIJ,Fiji,-0.091
2003,TON,Tonga,0.233
2003,NAU,Nauru,0.459
2003,MSI,Marshall Islands,1.945
2003,PAL,Palau,2.284
2003,FSM,Federated States of Micronesia,2.192
2003,WSM,Samoa,0.215
2004,USA,United States of America,2.771
2004,CAN,Canada,1.236
2004,BHM,Bahamas,-0.46
2004,CUB,Cuba,-1.283
2004,HAI,Haiti,0.235
2004,DOM,Dominican Republic,-0.062
2004,JAM,Jamaica,-0.594
2004,TRI,Trinidad and Tobago,-0.553
2004,BAR,Barbados,-0.553
2004,DMA,Dominica,-0.631
2004,GRN,Grenada,0.078
2004,SLU,St. Lucia,-0.733
2004,SVG,St. Vincent and the Grenadines,-0.26
2004,AAB,Antigua & Barbuda,-0.528
2004,SKN,St. Kitts and Nevis,-0.585
2004,MEX,Mexico,-0.235
2004,BLZ,Belize,-0.549
2004,GUA,Guatemala,-0.047
2004,HON,Honduras,0.005
2004,SAL,El Salvador,-0.166
2004,NIC,Nicaragua,-0.092
2004,COS,Costa Rica,-0.079
2004,PAN,Panama,-0.326
2004,COL,Colombia,-0.455
2004,VEN,Venezuela,-0.795
2004,GUY,Guyana,-0.632
2004,SUR,Suriname,-0.62
2004,ECU,Ecuador,-0.445
2004,PER,Peru,0.02
2004,BRA,Brazil,-0.115
2004,BOL,Bolivia,-0.224
2004,PAR,Paraguay,-0.062
2004,CHL,Chile,0.057
2004,ARG,Argentina,0.155
2004,URU,Uruguay,-0.02
2004,UKG,United Kingdom,1.635
2004,IRE,Ireland,0.829
2004,NTH,Netherlands,1.011
2004,BEL,Belgium,1.072
2004,LUX,Luxembourg,1.021
2004,FRN,France,1.455
2004,MNC,Monaco,0.99
2004,LIE,Liechtenstein,0.88
2004,SWZ,Switzerland,0.898
2004,SPN,Spain,1.018
2004,AND,Andorra,0.902
2004,POR,Portugal,0.994
2004,GFR,German Federal Republic,1.084
2004,POL,Poland,1.125
2004,AUS,Austria,0.923
2004,HUN,Hungary,1.035
2004,CZR,Czech Republic,1.052
2004,SLO,Slovakia,0.976
2004,ITA,Italy,1.001
2004,SNM,San Marino,0.845
2004,MLT,Malta,0.703
2004,ALB,Albania,1.231
2004,MAC,Macedonia,0.943
2004,CRO,Croatia,0.939
2004,YUG,Yugoslavia,0.929
2004,BOS,Bosnia and Herzegovina,0.925
2004,SLV,Slovenia,1.011
2004,GRC,Greece,0.91
2004,CYP,Cyprus,0.751
2004,BUL,Bulgaria,1.05
2004,MLD,Moldova,0.723
2004,ROM,Romania,1.009
2004,RUS,Russia,0.104
2004,EST,Estonia,0.998
2004,LAT,Latvia,1.16
2004,LIT,Lithuania,1.021
2004,UKR,Ukraine,0.405
2004,BLR,Belarus,-0.239
2004,ARM,Armenia,0.222
2004,GRG,Georgia,0.83
2004,AZE,Azerbaijan,-0.112
2004,FIN,Finland,0.997
2004,SWD,Sweden,0.924
2004,NOR,Norway,0.949
2004,DEN,Denmark,1.054
2004,ICE,Iceland,1.051
2004,CAP,Cape Verde,-0.649
2004,STP,Sao Tome and Principe,-0.564
2004,GNB,Guinea-Bissau,-0.468
2004,EQG,Equatorial Guinea,-0.232
2004,GAM,Gambia,-0.858
2004,MLI,Mali,-0.739
2004,SEN,Senegal,-0.762
2004,BEN,Benin,-0.509
2004,MAA,Mauritania,-1.052
2004,NIR,Niger,-0.734
2004,CDI,Ivory Coast,-0.343
2004,GUI,Guinea,-0.708
2004,BFO,Burkina Faso,-0.693
2004,LBR,Liberia,-0.31
2004,SIE,Sierra Leone,-0.579
2004,GHA,Ghana,-0.621
2004,TOG,Togo,-0.792
2004,CAO,Cameroon,0.006
2004,NIG,Nigeria,-0.781
2004,GAB,Gabon,-0.722
2004,CEN,Central African Republic,-0.448
2004,CHA,Chad,-1.067
2004,CON,Congo,-0.793
2004,DRC,Democratic Republic of the Congo,-0.889
2004,UGA,Uganda,-0.306
2004,KEN,Kenya,-0.324
2004,TAZ,Tanzania,-0.737
2004,BUI,Burundi,-0.295
2004,RWA,Rwanda,-0.435
2004,SOM,Somalia,-0.802
2004,DJI,Djibouti,-1.004
2004,ETH,Ethiopia,-0.502
2004,ERI,Eritrea,-0.652
2004,ANG,Angola,-0.51
2004,MZM,Mozambique,-0.669
2004,ZAM,Zambia,-0.66
2004,ZIM,Zimbabwe,-1.074
2004,MAW,Malawi,-0.107
2004,SAF,South Africa,-0.444
2004,NAM,Namibia,-0.654
2004,LES,Lesotho,-0.657
2004,BOT,Botswana,-0.582
2004,SWA,Swaziland,-0.577
2004,MAG,Madagascar,-0.572
2004,COM,Comoros,-1.021
2004,MAS,Mauritius,-0.447
2004,SEY,Seychelles,-0.565
2004,MOR,Morocco,-1.011
2004,ALG,Algeria,-1.08
2004,TUN,Tunisia,-1.142
2004,LIB,Libya,-1.523
2004,SUD,Sudan,-1.187
2004,IRN,Iran,-1.356
2004,TUR,Turkey,0.608
2004,IRQ,Iraq,-0.465
2004,EGY,Egypt,-1.297
2004,SYR,Syria,-1.011
2004,LEB,Lebanon,-1.19
2004,JOR,Jordan,-0.912
2004,ISR,Israel,2.402
2004,SAU,Saudi Arabia,-1.234
2004,YAR,Yemen Arab Republic,-1.148
2004,KUW,Kuwait,-1.003
2004,BAH,Bahrain,-1.16
2004,QAT,Qatar,-1.142
2004,UAE,United Arab Emirates,-1.08
2004,OMA,Oman,-1.166
2004,AFG,Afghanistan,-0.799
2004,TKM,Turkmenistan,-0.871
2004,TAJ,Tajikistan,-0.07
2004,KYR,Kyrgyzstan,-0.14
2004,UZB,Uzbekistan,0.148
2004,KZK,Kazakhstan,-0.045
2004,CHN,China,-0.831
2004,MON,Mongolia,-0.464
2004,PRK,North Korea,-1.446
2004,ROK,South Korea,0.721
2004,JPN,Japan,0.751
2004,IND,India,-0.354
2004,BHU,Bhutan,-0.518
2004,PAK,Pakistan,-0.593
2004,BNG,Bangladesh,-1.025
2004,MYA,Myanmar,-1.386
2004,SRI,Sri Lanka,-0.703
2004,MAD,Maldives,-0.683
2004,NEP,Nepal,-0.667
2004,THI,Thailand,-0.194
2004,CAM,Cambodia,-0.68
2004,LAO,Laos,-0.922
2004,DRV,Vietnam,-1.497
2004,MAL,Malaysia,-0.861
2004,SIN,Singapore,-0.204
2004,BRU,Brunei,-0.866
2004,PHI,Philippines,-0.508
2004,INS,Indonesia,-1.038
2004,ETM,East Timor,-0.288
2004,AUL,Australia,1.346
2004,PNG,Papua New Guinea,0.071
2004,NEW,New Zealand,0.728
2004,VAN,Vanuatu,0.262
2004,SOL,Solomon Islands,0.146
2004,NAU,Nauru,0.221
2004,TUV,Tuvalu,0.11
2004,FIJ,Fiji,-0.072
2004,TON,Tonga,0.255
2004,NAU,Nauru,0.448
2004,MSI,Marshall Islands,1.194
2004,PAL,Palau,2.658
2004,FSM,Federated States of Micronesia,2.022
2004,WSM,Samoa,0.249
2005,USA,United States of America,2.894
2005,CAN,Canada,1.264
2005,BHM,Bahamas,-0.539
2005,CUB,Cuba,-1.37
2005,HAI,Haiti,-0.119
2005,DOM,Dominican Republic,-0.024
2005,JAM,Jamaica,-0.656
2005,TRI,Trinidad and Tobago,-0.577
2005,BAR,Barbados,-0.641
2005,DMA,Dominica,-0.615
2005,GRN,Grenada,0.008
2005,SLU,St. Lucia,-0.758
2005,SVG,St. Vincent and the Grenadines,-0.313
2005,AAB,Antigua & Barbuda,-0.613
2005,SKN,St. Kitts and Nevis,-0.493
2005,MEX,Mexico,-0.142
2005,BLZ,Belize,-0.531
2005,GUA,Guatemala,-0.03
2005,HON,Honduras,0.012
2005,SAL,El Salvador,-0.123
2005,NIC,Nicaragua,-0.09
2005,COS,Costa Rica,-0.067
2005,PAN,Panama,-0.274
2005,COL,Colombia,-0.511
2005,VEN,Venezuela,-1.003
2005,GUY,Guyana,-0.644
2005,SUR,Suriname,-0.655
2005,ECU,Ecuador,-0.306
2005,PER,Peru,-0.083
2005,BRA,Brazil,-0.159
2005,BOL,Bolivia,-0.197
2005,PAR,Paraguay,-0.118
2005,CHL,Chile,-0.051
2005,ARG,Argentina,0.16
2005,URU,Uruguay,-0.09
2005,UKG,United Kingdom,1.671
2005,IRE,Ireland,0.811
2005,NTH,Netherlands,1.044
2005,BEL,Belgium,1.071
2005,LUX,Luxembourg,1.002
2005,FRN,France,1.535
2005,MNC,Monaco,0.994
2005,LIE,Liechtenstein,0.939
2005,SWZ,Switzerland,0.937
2005,SPN,Spain,0.939
2005,AND,Andorra,0.848
2005,POR,Portugal,0.917
2005,GFR,German Federal Republic,1.013
2005,POL,Poland,1.045
2005,AUS,Austria,0.952
2005,HUN,Hungary,1.021
2005,CZR,Czech Republic,1.012
2005,SLO,Slovakia,0.95
2005,ITA,Italy,0.994
2005,SNM,San Marino,0.82
2005,MLT,Malta,0.651
2005,ALB,Albania,1.483
2005,MAC,Macedonia,0.935
2005,CRO,Croatia,0.95
2005,YUG,Yugoslavia,0.918
2005,BOS,Bosnia and Herzegovina,0.952
2005,SLV,Slovenia,1.024
2005,GRC,Greece,0.948
2005,CYP,Cyprus,0.712
2005,BUL,Bulgaria,0.92
2005,MLD,Moldova,0.753
2005,ROM,Romania,0.974
2005,RUS,Russia,0.075
2005,EST,Estonia,0.979
2005,LAT,Latvia,1.133
2005,LIT,Lithuania,1.007
2005,UKR,Ukraine,0.558
2005,BLR,Belarus,-0.223
2005,ARM,Armenia,0.143
2005,GRG,Georgia,0.976
2005,AZE,Azerbaijan,-0.203
2005,FIN,Finland,1.002
2005,SWD,Sweden,0.904
2005,NOR,Norway,0.984
2005,DEN,Denmark,1.053
2005,ICE,Iceland,1.02
2005,CAP,Cape Verde,-0.578
2005,STP,Sao Tome and Principe,-0.604
2005,GNB,Guinea-Bissau,-0.495
2005,EQG,Equatorial Guinea,-0.24
2005,GAM,Gambia,-1.048
2005,MLI,Mali,-0.672
2005,SEN,Senegal,-0.774
2005,BEN,Benin,-0.599
2005,MAA,Mauritania,-0.489
2005,NIR,Niger,-0.585
2005,CDI,Ivory Coast,-0.373
2005,GUI,Guinea,-0.731
2005,BFO,Burkina Faso,-0.558
2005,LBR,Liberia,-0.392
2005,SIE,Sierra Leone,-0.633
2005,GHA,Ghana,-0.576
2005,TOG,Togo,-0.762
2005,CAO,Cameroon,-0.037
2005,NIG,Nigeria,-0.577
2005,GAB,Gabon,-0.772
2005,CEN,Central African Republic,-0.326
2005,CHA,Chad,-1.075
2005,CON,Congo,-0.793
2005,DRC,Democratic Republic of the Congo,-0.589
2005,UGA,Uganda,-0.162
2005,KEN,Kenya,-0.488
2005,TAZ,Tanzania,-0.573
2005,BUI,Burundi,-0.428
2005,RWA,Rwanda,-0.551
2005,SOM,Somalia,-0.786
2005,DJI,Djibouti,-0.905
2005,ETH,Ethiopia,-0.415
2005,ERI,Eritrea,-0.648
2005,ANG,Angola,-0.513
2005,MZM,Mozambique,-0.674
2005,ZAM,Zambia,-0.548
2005,ZIM,Zimbabwe,-1.12
2005,MAW,Malawi,-0.359
2005,SAF,South Africa,-0.459
2005,NAM,Namibia,-0.545
2005,LES,Lesotho,-0.611
2005,BOT,Botswana,-0.544
2005,SWA,Swaziland,-0.595
2005,MAG,Madagascar,-0.496
2005,COM,Comoros,-1.063
2005,MAS,Mauritius,-0.513
2005,SEY,Seychelles,-0.561
2005,MOR,Morocco,-1.037
2005,ALG,Algeria,-0.985
2005,TUN,Tunisia,-0.968
2005,LIB,Libya,-1.433
2005,SUD,Sudan,-1.25
2005,IRN,Iran,-1.467
2005,TUR,Turkey,0.647
2005,IRQ,Iraq,-0.4
2005,EGY,Egypt,-1.5
2005,SYR,Syria,-1.122
2005,LEB,Lebanon,-0.956
2005,JOR,Jordan,-0.98
2005,ISR,Israel,2.435
2005,SAU,Saudi Arabia,-1.112
2005,YAR,Yemen Arab Republic,-1.167
2005,KUW,Kuwait,-1.093
2005,BAH,Bahrain,-1.147
2005,QAT,Qatar,-1.177
2005,UAE,United Arab Emirates,-1.036
2005,OMA,Oman,-1.213
2005,AFG,Afghanistan,-0.826
2005,TKM,Turkmenistan,-1.063
2005,TAJ,Tajikistan,-0.271
2005,KYR,Kyrgyzstan,-0.205
2005,UZB,Uzbekistan,-0.268
2005,KZK,Kazakhstan,-0.162
2005,CHN,China,-0.783
2005,MON,Mongolia,-0.48
2005,PRK,North Korea,-1.444
2005,ROK,South Korea,0.539
2005,JPN,Japan,0.699
2005,IND,India,-0.278
2005,BHU,Bhutan,-0.518
2005,PAK,Pakistan,-0.626
2005,BNG,Bangladesh,-1.031
2005,MYA,Myanmar,-1.265
2005,SRI,Sri Lanka,-0.582
2005,MAD,Maldives,-0.822
2005,NEP,Nepal,-0.529
2005,THI,Thailand,-0.331
2005,CAM,Cambodia,-0.726
2005,LAO,Laos,-0.813
2005,DRV,Vietnam,-1.49
2005,MAL,Malaysia,-1.065
2005,SIN,Singapore,-0.316
2005,BRU,Brunei,-0.951
2005,PHI,Philippines,-0.503
2005,INS,Indonesia,-1.137
2005,ETM,East Timor,-0.235
2005,AUL,Australia,1.425
2005,PNG,Papua New Guinea,0.317
2005,NEW,New Zealand,0.707
2005,VAN,Vanuatu,0.255
2005,SOL,Solomon Islands,0.06
2005,NAU,Nauru,0.226
2005,TUV,Tuvalu,0.152
2005,FIJ,Fiji,-0.164
2005,TON,Tonga,0.077
2005,NAU,Nauru,0.705
2005,MSI,Marshall Islands,1.732
2005,PAL,Palau,2.007
2005,FSM,Federated States of Micronesia,1.892
2005,WSM,Samoa,0.24
2006,USA,United States of America,2.879
2006,CAN,Canada,1.412
2006,BHM,Bahamas,-0.358
2006,CUB,Cuba,-1.256
2006,HAI,Haiti,-0.16
2006,DOM,Dominican Republic,-0.003
2006,JAM,Jamaica,-0.608
2006,TRI,Trinidad and Tobago,-0.619
