Strain,Accession,Date,Region,Country,Division,Authors,Journal,Title,Url,Num Date,Fauna Date,Raw Date,Host
A/Hunan/9920/2017,Epi1102186,2017-01-31,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.08,2018.22,2017-01-31,Human
A/Sichuan/27872/2017,Epi1102869,2017-05-24,unknown,China,Sichuan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.39,2018.22,2017-05-24,Human
A/Environment/Hunan/979,Epi1101007,2017-01-18,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.05,2018.22,2017-01-18,Environment
A/Hunan/25350/2017,Epi1103943,2017-03-29,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.24,2018.22,2017-03-29,Human
A/Hunan/9917/2017,Epi1102162,2017-02-06,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.10,2018.22,2017-02-06,Human
A/Sdyt/2/2016,Epi1102557,2016-04-28,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.32,2018.22,2016-04-28,Human
A/Tianjin/43917/2016,Epi1102933,2016-06-12,unknown,China,Tianjin,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.45,2018.22,2016-06-12,Human
A/Environment/Shandong-Zaozhuang/33/2017,Epi1101311,2017-02-22,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.14,2018.22,2017-02-22,Environment
A/Environment/Shandong-Zaozhuang/32/2017,Epi1101303,2017-02-22,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.14,2018.22,2017-02-22,Environment
A/chicken/Hunan/S12753/2016,Epi1090461,2016-05-19,unknown,China,Hunan,Other Database Import,unknown,unknown,unknown,2016.38,2018.22,2016-05-19,Chicken
A/Hunan/25360/2017,Epi1103983,2017-02-04,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.09,2018.22,2017-02-04,Human
A/Changsha/26/2017,Epi1036685,2017-02-04,unknown,China,Hunan,Other Database Import,unknown,unknown,unknown,2017.09,2018.22,2017-02-04,Human
A/Hunan/9918/2017,Epi1102174,2017-02-04,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.09,2018.22,2017-02-04,Human
A/Jiangsu/5155/2016,Epi1103903,2016-02-06,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.10,2018.22,2016-02-06,Human
A/chicken/Hebei/S1257/2016,Epi1090445,2016-04-27,unknown,China,Hebei,Other Database Import,unknown,unknown,unknown,2016.32,2018.22,2016-04-27,Chicken
A/EV/SDYT/10/2016,Epi1101423,2016-02-17,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.13,2018.22,2016-02-17,Environment
A/EV/SDYT/08/2016,Epi1101415,2016-02-17,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.13,2018.22,2016-02-17,Environment
A/EV/SDYT/04/2016,Epi1101391,2016-02-17,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.13,2018.22,2016-02-17,Environment
A/EV/SDYT/01/2016,Epi1101367,2016-02-17,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.13,2018.22,2016-02-17,Environment
A/EV/SDYT/03/2016,Epi1101383,2016-02-17,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.13,2018.22,2016-02-17,Environment
A/EV/SDYT/02/2016,Epi1101375,2016-02-17,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.13,2018.22,2016-02-17,Environment
A/EV/SDYT/05/2016,Epi1101399,2016-02-17,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.13,2018.22,2016-02-17,Environment
A/EV/SDYT/06/2016,Epi1101407,2016-02-17,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.13,2018.22,2016-02-17,Environment
A/Anhui/13423/2017,Epi971332,2017-01-13,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.03,2018.22,2017-01-13,Human
A/Anhui/13420/2017,Epi1100415,2017-01-14,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.04,2018.22,2017-01-14,Human
A/Anhui/13422/2017,Epi1100423,2017-02-20,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.14,2018.22,2017-02-20,Human
A/Anhui/13449/2017,Epi971468,2017-02-05,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.10,2018.22,2017-02-05,Human
A/Anhui/13447/2017,Epi971460,2017-01-27,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.07,2018.22,2017-01-27,Human
A/Anhui/13446/2017,Epi971452,2017-01-20,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.05,2018.22,2017-01-20,Human
A/Henan/14903/2017,Epi1101943,2017-03-01,unknown,China,Henan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.16,2018.22,2017-03-01,Human
A/Henan/14905/2017,Epi971524,2017-03-04,unknown,China,Henan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.17,2018.22,2017-03-04,Human
A/Beijing/27869/2017,Epi1100647,2017-05-28,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.40,2018.22,2017-05-28,Human
A/Beijing/27870/2017,Epi1100655,2017-05-28,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.40,2018.22,2017-05-28,Human
A/Beijing/19067/2017,Epi1100543,2017-03-31,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.24,2018.22,2017-03-31,Human
A/Henan/32240/2017,Epi1102023,2017-06-06,unknown,China,Henan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.43,2018.22,2017-06-06,Human
A/Anhui/29173/2017,Epi1100487,2017-05-31,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.41,2018.22,2017-05-31,Human
A/chicken/Anhui/HN3/2017,Epi1157900,2017-07-01,unknown,China,Anhui,Other Database Import,unknown,unknown,unknown,2017.50,2018.22,2017-07-01,Chicken
A/chicken/Anhui/HN4/2017,Epi1157901,2017-07-01,unknown,China,Anhui,Other Database Import,unknown,unknown,unknown,2017.50,2018.22,2017-07-01,Chicken
A/Shaanxi/32285/2017,Epi1102589,2017-05-13,unknown,China,Shaanxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.36,2018.22,2017-05-13,Human
A/Henan/15337/2017,Epi971516,2017-03-04,unknown,China,Henan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.17,2018.22,2017-03-04,Human
A/Environment/Guangdong/710,Epi1100791,2017-01-03,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.01,2018.22,2017-01-03,Environment
A/Guangdong/17SF001/2016,Epi1101575,2016-12-28,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.99,2018.22,2016-12-28,Human
A/Guangxi/18899/2017,Epi1101687,2017-03-06,unknown,China,Guangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.18,2018.22,2017-03-06,Human
A/Guangxi/6/2017,Epi1018257,2017-03-03,unknown,China,Guangxi,Guangxi Center For Disease Prevention And Control,unknown,unknown,unknown,2017.17,2018.22,2017-03-03,Human
A/Yunnan/32291/2017,Epi1102949,2017-06-13,unknown,China,Yunnan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.45,2018.22,2017-06-13,Human
A/Yunnan/32294/2017,Epi1102965,2017-06-28,unknown,China,Yunnan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.49,2018.22,2017-06-28,Human
A/Yunnan/32293/2017,Epi1102957,2017-06-25,unknown,China,Yunnan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.48,2018.22,2017-06-25,Human
A/HongKong/VB16064646/2016,Epi740738,2016-04-19,unknown,Hong Kong,Hong Kong,Hong Kong Department Of Health,unknown,unknown,unknown,2016.30,2018.22,2016-04-19,Human
A/duck/Jiangsu/S1220/2016,Epi1090741,2016-05-14,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2016.37,2018.22,2016-05-14,Duck
A/Jiangsu/60466/2016,Epi887828,2016-11-21,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.89,2018.22,2016-11-21,Human
A/Jiangsu/8179/2016,Epi1103855,2016-12-27,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.99,2018.22,2016-12-27,Human
A/Suzhou/79/2016,Epi1063153,2016-12-27,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2016.99,2018.22,2016-12-27,Human
A/Jiangsu/60467/2016,Epi887860,2016-10-26,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.82,2018.22,2016-10-26,Human
A/Suzhou/467/2016,Epi1063141,2016-10-26,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2016.82,2018.22,2016-10-26,Human
A/Jiangsu/60463/2016,Epi887876,2016-11-15,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.87,2018.22,2016-11-15,Human
A/Suzhou/63/2016,Epi1063143,2016-11-15,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2016.87,2018.22,2016-11-15,Human
A/Jiangsu/8207/2016,Epi1103364,2016-12-30,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.00,2018.22,2016-12-30,Human
A/Zhejiang/6/2016,Epi887804,2016-10-07,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.77,2018.22,2016-10-07,Human
A/Environment/Jiangsu/666,Epi1101111,2016-12-12,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.95,2018.22,2016-12-12,Environment
A/Zhejiang/7/2016,Epi887708,2016-12-05,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.93,2018.22,2016-12-05,Human
A/Chicken/Zhejiang/1215,Epi979629,2016-12-15,unknown,China,Zhejiang,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2016.96,2018.22,2016-12-15,Chicken
A/Jiangsu/60452/2016,Epi888068,2016-12-19,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.97,2018.22,2016-12-19,Human
A/Jiangsu/YY201602/2016,Epi1102341,2016-12-29,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.99,2018.22,2016-12-29,Human
A/Zhejiang/34/2017,Epi1103077,2017-02-06,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.10,2018.22,2017-02-06,Human
A/Suzhou/51/2016,Epi1063148,2016-12-19,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2016.97,2018.22,2016-12-19,Human
A/Jiangsu/60451/2016,Epi887956,2016-12-19,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.97,2018.22,2016-12-19,Human
A/Jiangsu/60450/2016,Epi887964,2016-12-19,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.97,2018.22,2016-12-19,Human
A/Jiangsu/8204/2016,Epi1103347,2016-12-23,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.98,2018.22,2016-12-23,Human
A/Environment/Jiangsu/1205,Epi1101151,2016-12-14,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.95,2018.22,2016-12-14,Environment
A/Jiangsu/60462/2016,Epi887884,2016-12-16,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.96,2018.22,2016-12-16,Human
A/Jiangsu/60465/2016,Epi887868,2016-12-09,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.94,2018.22,2016-12-09,Human
A/Suzhou/65/2016,Epi1063142,2016-12-09,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2016.94,2018.22,2016-12-09,Human
A/Jiangsu/60461/2016,Epi887892,2016-12-20,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.97,2018.22,2016-12-20,Human
A/Jiangsu/8203/2016,Epi1103339,2016-12-28,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.99,2018.22,2016-12-28,Human
A/Jiangxi/10680/2017,Epi1102485,2017-02-02,unknown,China,Jiangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.09,2018.22,2017-02-02,Human
A/Jiangxi/10666/2017,Epi1102381,2017-01-10,unknown,China,Jiangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.02,2018.22,2017-01-10,Human
A/Suzhou/91/2017,Epi1063159,2017-01-02,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2017.00,2018.22,2017-01-02,Human
A/Jiangsu/8191/2017,Epi1103250,2017-01-03,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.01,2018.22,2017-01-03,Human
A/Jiangxi/10662/2017,Epi1102357,2017-01-06,unknown,China,Jiangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.01,2018.22,2017-01-06,Human
A/Jiangxi/10665/2017,Epi1102373,2017-01-07,unknown,China,Jiangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.02,2018.22,2017-01-07,Human
A/Jiangsu/JT530/2016,Epi1102333,2016-12-24,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.98,2018.22,2016-12-24,Human
A/Jiangsu/6463/2017,Epi1103807,2017-01-07,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.02,2018.22,2017-01-07,Human
A/Zhejiang/10/2016,Epi887780,2016-12-18,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.96,2018.22,2016-12-18,Human
A/Jiangsu/11588/2017,Epi971204,2017-02-03,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.09,2018.22,2017-02-03,Human
A/Liaoning/14356/2017,Epi1102517,2017-01-27,unknown,China,Liaoning,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.07,2018.22,2017-01-27,Human
A/Liaoning/13454/2017,Epi971316,2017-01-27,unknown,China,Liaoning,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.07,2018.22,2017-01-27,Human
A/Environment/Hebei/2744,Epi1100911,2017-05-17,unknown,China,Hebei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.37,2018.22,2017-05-17,Environment
A/Tianjin/22164/2017,Epi1102917,2017-04-13,unknown,China,Tianjin,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.28,2018.22,2017-04-13,Human
A/Tianjin/22163/2017,Epi1102909,2017-04-13,unknown,China,Tianjin,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.28,2018.22,2017-04-13,Human
A/Jiangsu/8186/2016,Epi1103195,2016-12-29,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.99,2018.22,2016-12-29,Human
A/Suzhou/86/2016,Epi1063156,2016-12-29,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2016.99,2018.22,2016-12-29,Human
A/Hebei/24994/2017,Epi1101831,2017-04-29,unknown,China,Hebei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.32,2018.22,2017-04-29,Human
A/Beijing/22136/2017,Epi1100591,2017-04-19,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.30,2018.22,2017-04-19,Human
A/Beijing/22670/2017,Epi1100615,2017-04-23,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.31,2018.22,2017-04-23,Human
A/Jilin/24141/2017,Epi1102501,2017-04-20,unknown,China,Jilin,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.30,2018.22,2017-04-20,Human
A/Jiangsu/8189/2016,Epi1103227,2016-12-31,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.00,2018.22,2016-12-31,Human
A/Suzhou/93/2017,Epi1063160,2017-01-03,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2017.01,2018.22,2017-01-03,Human
A/Jiangsu/11586/2017,Epi971212,2017-02-03,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.09,2018.22,2017-02-03,Human
A/Jiangsu/11587/2017,Epi971172,2017-02-03,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.09,2018.22,2017-02-03,Human
A/Jiangsu/11590/2017,Epi971196,2017-02-07,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.10,2018.22,2017-02-07,Human
A/Zhejiang/16/2016,Epi887732,2016-12-21,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.97,2018.22,2016-12-21,Human
A/Jiangsu/8190/2017,Epi1103239,2017-01-02,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.00,2018.22,2017-01-02,Human
A/Suzhou/90/2017,Epi1063158,2017-01-02,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2017.00,2018.22,2017-01-02,Human
A/Jiangsu/8193/2017,Epi1103270,2017-01-04,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.01,2018.22,2017-01-04,Human
A/Jiangsu/6456/2017,Epi1103927,2017-01-09,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.02,2018.22,2017-01-09,Human
A/Jiangsu/24150/2017,Epi1102277,2017-01-31,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.08,2018.22,2017-01-31,Human
A/Jiangsu/11585/2017,Epi971164,2017-01-31,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.08,2018.22,2017-01-31,Human
A/Jiangsu/11583/2017,Epi971220,2017-01-29,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.08,2018.22,2017-01-29,Human
A/Jiangsu/11589/2017,Epi971180,2017-02-06,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.10,2018.22,2017-02-06,Human
A/Gansu/27151/2017,Epi1101527,2017-04-21,unknown,China,Gansu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.30,2018.22,2017-04-21,Human
A/Environment/Hebei/2742,Epi1100895,2017-05-01,unknown,China,Hebei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.33,2018.22,2017-05-01,Environment
A/Environment/InnerMongolia/2867,Epi1101087,2017-05-26,unknown,China,Neimenggu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.40,2018.22,2017-05-26,Environment
A/Environment/InnerMongolia/2866,Epi1101071,2017-05-26,unknown,China,Neimenggu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.40,2018.22,2017-05-26,Environment
A/Shanxi/26571/2017,Epi1102669,2017-05-14,unknown,China,Shanxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.36,2018.22,2017-05-14,Human
A/Shanxi/26569/2017,Epi1102653,2017-05-14,unknown,China,Shanxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.36,2018.22,2017-05-14,Human
A/Shanxi/26570/2017,Epi1102661,2017-05-14,unknown,China,Shanxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.36,2018.22,2017-05-14,Human
A/Environment/Xinjiang/3231,Epi1101335,2017-06-28,unknown,China,Xinjiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.49,2018.22,2017-06-28,Environment
A/Environment/Xinjiang/3232,Epi1101359,2017-06-28,unknown,China,Xinjiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.49,2018.22,2017-06-28,Environment
A/Environment/Xinjiang/2273,Epi1101319,2017-06-28,unknown,China,Xinjiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.49,2018.22,2017-06-28,Environment
A/Beijing/19957/2017,Epi1100559,2017-04-06,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.26,2018.22,2017-04-06,Human
A/Hebei/24997/2017,Epi1101847,2017-04-29,unknown,China,Hebei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.32,2018.22,2017-04-29,Human
A/Hebei/24992/2017,Epi1101823,2017-04-27,unknown,China,Hebei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.32,2018.22,2017-04-27,Human
A/Beijing/25686/2017,Epi1100623,2017-05-05,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.34,2018.22,2017-05-05,Human
A/Hebei/22042/2017,Epi1101791,2017-04-15,unknown,China,Hebei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.28,2018.22,2017-04-15,Human
A/Hebei/24991/2017,Epi1101815,2017-04-22,unknown,China,Hebei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.30,2018.22,2017-04-22,Human
A/Beijing/27154/2017,Epi1100639,2017-05-18,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.38,2018.22,2017-05-18,Human
A/Beijing/28708/2017,Epi1100679,2017-06-07,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.43,2018.22,2017-06-07,Human
A/Beijing/22669/2017,Epi1100607,2017-04-23,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.31,2018.22,2017-04-23,Human
A/Beijing/25687/2017,Epi1100631,2017-05-09,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.35,2018.22,2017-05-09,Human
A/Chicken/Shandong/210,Epi979581,2017-02-10,unknown,China,Shandong,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2017.11,2018.22,2017-02-10,Chicken
A/Zhejiang/4/2017,Epi887684,2017-01-05,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.01,2018.22,2017-01-05,Human
A/Jiangsu/8206/2017,Epi1103355,2017-01-05,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.01,2018.22,2017-01-05,Human
A/Hunan/8591/2017,Epi1102138,2017-01-22,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.06,2018.22,2017-01-22,Human
A/Jiangsu/6454/2017,Epi1103911,2017-01-06,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.01,2018.22,2017-01-06,Human
A/Jiangsu/11556/2017,Epi971236,2017-02-01,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.08,2018.22,2017-02-01,Human
A/Jiangsu/11557/2017,Epi971244,2017-02-07,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.10,2018.22,2017-02-07,Human
A/Liaoning/13453/2017,Epi1102509,2017-01-27,unknown,China,Liaoning,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.07,2018.22,2017-01-27,Human
A/Liaoning/14358/2017,Epi1102525,2017-01-27,unknown,China,Liaoning,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.07,2018.22,2017-01-27,Human
A/Jiangsu/11555/2017,Epi971508,2017-02-03,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.09,2018.22,2017-02-03,Human
A/Jiangsu/11582/2017,Epi1103374,2017-01-11,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.03,2018.22,2017-01-11,Human
A/Jiangsu/8202/2016,Epi1103331,2016-12-19,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.97,2018.22,2016-12-19,Human
A/Jiangsu/8200/2016,Epi1103315,2016-12-24,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.98,2018.22,2016-12-24,Human
A/Hunan/6947/2017,Epi1102104,2017-01-09,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.02,2018.22,2017-01-09,Human
A/Zhejiang/9/2016,Epi887788,2016-12-12,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.95,2018.22,2016-12-12,Human
A/Beijing/10934/2017,Epi1100535,2017-02-14,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.12,2018.22,2017-02-14,Human
A/Suzhou/88/2016,Epi1063164,2016-12-31,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2017.00,2018.22,2016-12-31,Human
A/Jiangsu/8188/2016,Epi1103217,2016-12-31,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.00,2018.22,2016-12-31,Human
A/Hunan/8593/2017,Epi1102151,2017-01-18,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.05,2018.22,2017-01-18,Human
A/Hunan/6946/2017,Epi1102095,2017-01-16,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.04,2018.22,2017-01-16,Human
A/Environment/Hunan/807,Epi1100991,2017-01-17,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.04,2018.22,2017-01-17,Environment
A/Environment/Hunan/806,Epi1100983,2017-01-17,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.04,2018.22,2017-01-17,Environment
A/Hunan/11025/2017,Epi1102213,2017-02-10,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.11,2018.22,2017-02-10,Human
A/Hunan/9921/2017,Epi1102197,2017-01-25,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.07,2018.22,2017-01-25,Human
A/Jiangsu/6455/2016,Epi1103919,2016-12-13,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.95,2018.22,2016-12-13,Human
A/Environment/Jiangsu/1208,Epi1101159,2016-12-29,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.99,2018.22,2016-12-29,Environment
A/Environment/Shandong-Qingdao/13/2017,Epi1101223,2017-01-18,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.05,2018.22,2017-01-18,Environment
A/Environment/Hubei/1217,Epi1104071,2017-02-20,unknown,China,Hubei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.14,2018.22,2017-02-20,Environment
A/Hubei/9909/2017,Epi1104103,2017-02-07,unknown,China,Hubei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.10,2018.22,2017-02-07,Human
A/Sichuan/11022/2017,Epi1102717,2017-02-11,unknown,China,Sichuan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.11,2018.22,2017-02-11,Human
A/Chicken/Shandong/403,Epi979589,2017-04-03,unknown,China,Shandong,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2017.25,2018.22,2017-04-03,Chicken
A/Hunan/6949/2017,Epi1102127,2017-01-18,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.05,2018.22,2017-01-18,Human
